Chargés	VER:pper	charger
Lecoq	NAM	lecoq
Car	KON	car
M	VER:pper	m
permettre	VER:infi	permettre
enfin	ADV	enfin
retrouverait	VER:cond	retrouver
un	DET:ART	un
ioduré	ADJ	ioduré
les	DET:ART	le
cadavériques	ADJ	cadavérique
<EOS>	<EOS>	<EOS>
,	PUN	,
exhumation	NOM	exhumation
vue	NOM	vue
va	VER:pres	aller
sont	VER:pres	être
autre	ADJ	autre
iodure	NOM	iodure
.	SENT	.
mais	KON	mais
a	VER:pres	avoir
jamais	ADV	jamais
l'	DET:ART	le
proposé	VER:pper	proposer
fit-il	NOM	fit-il
Bouchardat	NAM	bouchardat
de	PRP	de
pour	PRP	pour
.	SENT	.
--Pardon	ADJ	--pardon
ans	NOM	an
un	DET:ART	un
potassium	NOM	potassium
des	PRP:det	du
d'	PRP	de
m'	PRO:PER	me
isolement	NOM	isolement
de	PRP	de
,	PUN	,
-	PUN	-
bien	ADV	bien
,	PUN	,
ne	ADV	ne
<EOS>	<EOS>	<EOS>
de	PRP	de
<EOS>	<EOS>	<EOS>
depuis	PRP	depuis
en	PRO:PER	en
.	SENT	.
de	PRP	de
<SEG>
sourire	NOM	sourire
l'	PRO:PER	la|le
agent	NOM	agent
radieux	ADJ	radieux
l'	DET:ART	le
sensibilisé	VER:pper	sensibiliser
<EOS>	<EOS>	<EOS>
inventé	VER:pper	inventer
de	PRP	de
vous	PRO:PER	vous
,	PUN	,
un	DET:ART	un
eut	VER:simp	avoir
--Précisément	ADJ	--précisément
dit-il	NOM	dit-il
Sauvresy	NAM	sauvresy
retrouverais	VER:cond	retrouver
pas	ADV	pas
--Ah	ADJ	--ah
je	PRO:PER	je
,	PUN	,
écria	VER:simp	écrier
un	DET:ART	un
.	SENT	.
Lecoq	NAM	lecoq
docteur	NOM	docteur
un	DET:ART	un
le	DET:ART	le
s'	PRO:PER	se
père	NOM	père
aconitine	NOM	aconitine
n'	ADV	ne
dans	PRP	dans
votre	DET:POS	votre
.	SENT	.
un	DET:ART	un
Le	DET:ART	le
tombereau	NOM	tombereau
qui	PRO:REL	qui
,	PUN	,
contrariant	ADJ	contrariant
.	SENT	.
comme	KON	comme
,	PUN	,
fit	VER:simp	faire
,	PUN	,
papier	NOM	papier
est	VER:pres	être
,	PUN	,
ai	VER:pres	avoir
de	PRP	de
l'	DET:ART	le
Plantat	NAM	plantat
,	PUN	,
existait	VER:impf	exister
le	DET:ART	le
procédé	NOM	procédé
<EOS>	<EOS>	<EOS>
.	SENT	.
retrouveriez	VER:cond	retrouver
<EOS>	<EOS>	<EOS>
réussi	VER:pper	réussir
d'	PRP	de
-	PUN	-
triomphe	NOM	triomphe
,	PUN	,
homme	NOM	homme
dans	PRP	dans
--Diable	ADJ	--diable
voilà	ADV	voilà
<EOS>	<EOS>	<EOS>
!	SENT	!
fumier	NOM	fumier
--Et	ADJ	--et
le	DET:ART	le
milligramme	NOM	milligramme
aconitine	NOM	aconitine
-vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
.	SENT	.
.	SENT	.
.	SENT	.
paraissait	VER:impf	paraître
monsieur	NOM	monsieur
M	VER:pper	m
de	PRP	de
corps	NOM	corps
de	PRP	de
<EOS>	<EOS>	<EOS>
.	SENT	.
<EOS>	<EOS>	<EOS>
--Rassurez	VER:pres	--rassurez
Lecoq	NAM	lecoq
-Je	ADJ	-je
M	NOM	m
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
.	SENT	.
<SEG>
maîtresse	NOM	maîtresse
lourde	ADJ	lourd
une	DET:ART	un
femme	NOM	femme
la	DET:ART	le
<EOS>	<EOS>	<EOS>
mort	NOM	mort
<EOS>	<EOS>	<EOS>
événements	NOM	événement
de	PRP	de
et	KON	et
Ainsi	ADV	ainsi
comprend	VER:pres	comprendre
.	SENT	.
peu	ADV	peu
Hector	NAM	hector
antécédents	NOM	antécédent
de	PRP	de
fait	VER:pper	faire
mener	VER:infi	mener
paix	NOM	paix
complète	ADJ	complet
si	ADV	si
tâche	NOM	tâche
ces	PRO:DEM	ce
,	PUN	,
Ainsi	ADV	ainsi
notre	DET:POS	notre
un	DET:ART	un
paru	VER:pper	paraître
sa	DET:POS	son
lui	PRO:PER	lui
bien	ADV	bien
époux	NOM	époux
les	DET:ART	le
d'	PRP	de
on	PRO:PER	on
de	PRP	de
.	SENT	.
fin	NOM	fin
,	PUN	,
qui	PRO:REL	qui
en	PRP	en
acquiert	VER:pres	acquérir
terminé	VER:pper	terminer
la	DET:ART	le
voici	ADV	voici
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
ce	PRO:DEM	ce
que	KON	que
non	ADV	non
comte	NOM	comte
certitude	NOM	certitude
,	PUN	,
malheureux	ADJ	malheureux
clé	NOM	clé
nous	PRO:PER	nous
la	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
est	VER:pres	être
écria-t-il	VER:cond	écria-t-il
bonne	ADJ	bon
Les	DET:ART	le
qui	PRO:REL	qui
monsieur	NOM	monsieur
unis	VER:pper	unir
Sauvresy	NAM	sauvresy
exposés	VER:pper	exposer
s'	PRO:PER	se
.	SENT	.
haine	NOM	haine
est	VER:pres	être
qui	PRO:REL	qui
à	PRP	à
par	PRP	par
juge	NOM	juge
instruction	NOM	instruction
ait	VER:subp	avoir
donnent	VER:pres	donner
--Eh	NOM	--eh
victimes	NOM	victime
des	PRP:det	du
tous	PRO:IND	tout
le	DET:ART	le
de	PRP	de
!	SENT	!
bien	ADV	bien
on	PRO:PER	on
le	DET:ART	le
s'	PRO:PER	se
qui	PRO:REL	qui
la	DET:ART	le
explique	VER:pres	expliquer
apparence	NOM	apparence
<EOS>	<EOS>	<EOS>
de	PRP	de
suivent	VER:pres	suivre
<SEG>
tué	VER:pper	tuer
à	PRP	à
il	PRO:PER	il
dot	NOM	dot
et	KON	et
se	PRO:PER	se
sa	DET:POS	son
papier	NOM	papier
par	PRP	par
vivre	VER:infi	vivre
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
continuer	VER:infi	continuer
de	PRP	de
son	DET:POS	son
qui	PRO:REL	qui
,	PUN	,
soit	VER:subp	être
plus	ADV	plus
au	PRP:det	au
y	PRO:PER	y
fille	NOM	fille
.	SENT	.
qu'	KON	que
il	PRO:PER	il
,	PUN	,
été	VER:pper	être
Elle	PRO:PER	elle
sa	DET:POS	son
à	PRP	à
est	VER:pres	être
à	PRP	à
.	SENT	.
M	VER:subi	m
civil	ADJ	civil
.	SENT	.
Valfeuillu	NAM	valfeuillu
pouvait	VER:impf	pouvoir
femme	NOM	femme
une	DET:ART	un
,	PUN	,
,	PUN	,
jeter	VER:infi	jeter
et	KON	et
il	PRO:PER	il
logique	NOM	logique
<EOS>	<EOS>	<EOS>
.	SENT	.
de	PRP	de
.	SENT	.
se	PRO:PER	se
la	DET:ART	le
ne	ADV	ne
surprenant	VER:ppre	surprendre
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
million	NOM	million
résigné	VER:pper	résigner
S'	PRO:PER	se
des	PRP:det	du
refaire	VER:infi	refaire
état	NOM	état
Seine	NAM	seine
n'	ADV	ne
avait	VER:impf	avoir
personnalité	NOM	personnalité
à	PRP	à
vivante	ADJ	vivant
plus	ADV	plus
a	VER:pres	avoir
Enfin	ADV	enfin
a	VER:pres	avoir
un	DET:ART	un
rien	ADV	rien
la	DET:ART	le
nom	NOM	nom
Trémorel	NAM	trémorel
,	PUN	,
contraint	VER:pper	contraindre
de	PRP	de
il	PRO:PER	il
pouvait	VER:impf	pouvoir
il	PRO:PER	il
qu'	PRO:REL	que
jeune	ADJ	jeune
cependant	ADV	cependant
Il	PRO:PER	il
a	VER:pres	avoir
que	PRO:REL	que
un	DET:ART	un
c'	PRO:DEM	ce
charmante	ADJ	charmant
pour	PRP	pour
ne	ADV	ne
,	PUN	,
fuir	VER:infi	fuir
événements	NOM	événement
pas	ADV	pas
y	PRO:PER	y
<EOS>	<EOS>	<EOS>
<SEG>
d'	PRP	de
,	PUN	,
c'	PRO:DEM	ce
compte	NOM	compte
motifs	NOM	motif
de	PRP	de
volontiers	ADV	volontiers
comte	NOM	comte
chargé	VER:pper	charger
.	SENT	.
avec	PRP	avec
s'	PRO:PER	se
d'	PRP	de
son	DET:POS	son
poursuivre	VER:infi	poursuivre
de	PRP	de
peut	VER:pres	pouvoir
personnels	ADJ	personnel
est	VER:pres	être
cherchait	VER:impf	chercher
aux	PRP:det	au
.	SENT	.
comme	KON	comme
<EOS>	<EOS>	<EOS>
Lecoq	NAM	lecoq
manuscrit	NOM	manuscrit
de	PRP	de
eût	VER:subi	avoir
en	PRO:PER	en
eux	PRO:PER	eux
premier	NUM	premier
de	PRP	de
eu	VER:pper	avoir
Il	PRO:PER	il
,	PUN	,
un	DET:ART	un
une	DET:ART	un
est	VER:pres	être
lui	PRO:PER	lui
acharnement	NOM	acharnement
vie	NOM	vie
contre	PRP	contre
lui	PRO:PER	lui
la	DET:ART	le
le	DET:ART	le
,	PUN	,
minute	NOM	minute
il	PRO:PER	il
lorsque	KON	lorsque
le	DET:ART	le
avec	PRP	avec
pouvait	VER:impf	pouvoir
tant	ADV	tant
,	PUN	,
Trémorel	NAM	trémorel
criminels	NOM	criminel
parlait	VER:impf	parler
animation	NOM	animation
était	VER:impf	être
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
,	PUN	,
crime	NOM	crime
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
empêcher	VER:infi	empêcher
avoue	VER:pres	avouer
il	PRO:PER	il
l'	PRO:PER	la|le
.	SENT	.
d'	PRP	de
en	PRO:PER	en
condamnation	NOM	condamnation
s'	PRO:PER	se
vouloir	VER:infi	vouloir
Sauvresy	NAM	sauvresy
est	VER:pres	être
chaque	PRO:IND	chaque
riant	VER:ppre	rire
sa	DET:POS	son
Entre	PRP	entre
quelques	PRO:IND	quelque
,	PUN	,
et	KON	et
,	PUN	,
ne	ADV	ne
.	SENT	.
extraordinaire	ADJ	extraordinaire
animosité	NOM	animosité
fait	VER:pper	faire
coûter	VER:infi	coûter
et	KON	et
,	PUN	,
qu'	PRO:REL	que
preuve	NOM	preuve
et	KON	et
ainsi	ADV	ainsi
M	NOM	m
à	PRP	à
la	DET:ART	le
<SEG>
devait	VER:impf	devoir
Peut-être	ADV	peut-être
de	PRP	de
est	VER:pres	être
ardeur	NOM	ardeur
pareil	ADJ	pareil
instinct	NOM	instinct
irrésolutions	NOM	irrésolution
,	PUN	,
maintenant	ADV	maintenant
misérable	ADJ	misérable
qui	PRO:REL	qui
là	ADV	là
le	PRO:PER	le
qui	PRO:REL	qui
clair	ADV	clair
grossesse	NOM	grossesse
Trémorel	NAM	trémorel
De	PRP	de
aux	PRP:det	au
poursuivait-il	NOM	poursuivait-il
a	VER:pres	avoir
.	SENT	.
.	SENT	.
du	PRP:det	du
sa	DET:POS	son
obstacles	NOM	obstacle
<EOS>	<EOS>	<EOS>
-ce	PRO:DEM	ce
l'	DET:ART	le
régler	VER:infi	régler
passion	NOM	passion
du	PRP:det	du
les	DET:ART	le
au	PRP:det	au
recherches	NOM	recherche
elle	PRO:PER	elle
.	SENT	.
éternelles	ADJ	éternel
Courtois	NAM	courtois
est	VER:pres	être
délire	NOM	délire
de	PRP	de
trace	NOM	trace
chez	PRP	chez
,	PUN	,
elle	PRO:PER	elle
perdant	VER:ppre	perdre
,	PUN	,
chien	NOM	chien
est	VER:pres	être
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
,	PUN	,
ses	DET:POS	son
mis	VER:pper	mettre
pousse	VER:pres	pousser
toucher	VER:infi	toucher
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
--Il	ADJ	--il
<EOS>	<EOS>	<EOS>
est	VER:pres	être
irritée	VER:pper	irriter
affaire	NOM	affaire
la	DET:ART	le
-ce	PRO:DEM	ce
lui	PRO:PER	lui
c'	PRO:DEM	ce
à	PRP	à
comte	NOM	comte
celui	PRO:DEM	celui
.	SENT	.
apprenant	VER:ppre	apprendre
enceinte	VER:pper	enceindre
,	PUN	,
de	PRP	de
simple	ADJ	simple
d'	PRP	de
réellement	ADV	réellement
sur	PRP	sur
,	PUN	,
Sa	DET:POS	son
par	PRP	par
parierais-	VER:cond	parierais-
En	PRP	en
,	PUN	,
maîtresse--car	NOM	maîtresse--car
de	PRP	de
.	SENT	.
pour	PRP	pour
le	DET:ART	le
chasse	NOM	chasse
que	KON	que
fin	NOM	fin
Mlle	NOM	mademoiselle
,	PUN	,
désintéressée	VER:pper	désintéresser
la	DET:ART	le
gibier	NOM	gibier
<SEG>
tête	NOM	tête
de	PRP	de
Il	PRO:PER	il
!	SENT	!
terrible	ADJ	terrible
toute	PRO:IND	tout
nécessairement	ADV	nécessairement
l'	DET:ART	le
un	DET:ART	un
la	DET:ART	le
au	PRP:det	au
il	PRO:PER	il
tous	PRO:IND	tout
Cet	PRO:DEM	ce
a	VER:pres	avoir
,	PUN	,
fait	VER:pres	faire
.	SENT	.
a	VER:pres	avoir
Épouvanté	VER:pper	épouvanter
fossé	NOM	fossé
las	INT	las
de	PRP	de
perdu	VER:pper	perdre
femme	NOM	femme
mesure	NOM	mesure
prudence	NOM	prudence
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
le	DET:ART	le
supplice	NOM	supplice
qui	PRO:REL	qui
est	VER:pres	être
.	SENT	.
le	PRO:PER	le
de	PRP	de
sa	DET:POS	son
avoir	VER:infi	avoir
bonheur	NOM	bonheur
coup	NOM	coup
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
.	SENT	.
pour	PRP	pour
.	SENT	.
être	VER:infi	être
les	DET:ART	le
toute	PRO:IND	tout
,	PUN	,
,	PUN	,
décidé	VER:pper	décider
été	VER:pper	être
la	DET:ART	le
si	KON	si
vu	VER:pper	voir
,	PUN	,
des	PRP:det	du
échappé	VER:pper	échapper
d'	PRP	de
oublié	VER:pper	oublier
Bien	ADV	bien
livrant	VER:ppre	livrer
agent	NOM	agent
le	DET:ART	le
les	DET:ART	le
devait	VER:impf	devoir
,	PUN	,
franchir	VER:infi	franchir
de	PRP	de
qui	PRO:REL	qui
événement	NOM	événement
pris	VER:pper	prendre
et	KON	et
meurtre	NOM	meurtre
la	DET:ART	le
matins	NOM	matin
pour	PRP	pour
il	PRO:PER	il
qui	PRO:REL	qui
et	KON	et
Sûreté	NOM	sûreté
recommençait	VER:impf	recommencer
livrer	VER:infi	livrer
<EOS>	<EOS>	<EOS>
est	VER:pres	être
lui	PRO:PER	lui
a	VER:pres	avoir
s'	PRO:PER	se
établissaient	VER:impf	établir
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
vu	VER:pper	voir
fouet	NOM	fouet
devants	NOM	devant
certitude	NOM	certitude
circonstances	NOM	circonstance
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
avaient	VER:impf	avoir
le	DET:ART	le
<SEG>
un	DET:ART	un
pareille	ADJ	pareil
sa	DET:POS	son
,	PUN	,
croyez	VER:pres	croire
discutée	VER:pper	discuter
ils	PRO:PER	il
monsieur	NOM	monsieur
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
de	PRP	de
Cette	PRO:DEM	ce
avait	VER:impf	avoir
complicité	NOM	complicité
d'	PRP	de
crime	NOM	crime
Mais	KON	mais
--Quoi	ADJ	--quoi
docteur	NOM	docteur
idée	NOM	idée
,	PUN	,
entre	PRP	entre
stupéfait	VER:pper	stupéfaire
à	PRP	à
la	DET:ART	le
que	KON	que
.	SENT	.
geste	NOM	geste
ignoré	VER:pper	ignorer
s'	PRO:PER	se
,	PUN	,
d'	PRP	de
--Non	ADJ	--non
non	ADV	non
pour	PRP	pour
certain	PRO:IND	certain
s'	PRO:PER	se
écria-t-il	VER:cond	écria-t-il
savait	VER:impf	savoir
jour	NOM	jour
convenue	VER:pper	convenir
énergique	ADJ	énergique
<EOS>	<EOS>	<EOS>
donné	VER:pper	donner
un	DET:ART	un
fuite	NOM	fuite
eut	VER:simp	avoir
et	KON	et
Laurence	NAM	laurence
femme	NOM	femme
pour	PRP	pour
Mademoiselle	NAM	mademoiselle
me	PRO:PER	me
la	DET:ART	le
eux	PRO:PER	eux
.	SENT	.
préfecture	NOM	préfecture
<EOS>	<EOS>	<EOS>
docteur	NOM	docteur
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
Trémorel	VER:subi	trémorel
-vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
,	PUN	,
Gendron	NAM	gendron
.	SENT	.
certainement	ADV	certainement
abandonnerait	VER:cond	abandonner
.	SENT	.
<EOS>	<EOS>	<EOS>
!	SENT	!
.	SENT	.
.	SENT	.
une	DET:ART	un
protestation	NOM	protestation
le	DET:ART	le
rendez	VER:pres	rendre
arrêtée	VER:pper	arrêter
répondit-il	NOM	répondit-il
préserve	VER:pres	préserver
Courtois	NAM	courtois
de	PRP	de
a	VER:pres	avoir
le	DET:ART	le
été	VER:pper	être
,	PUN	,
,	PUN	,
;	PUN	;
ciel	NOM	ciel
elle	PRO:PER	elle
le	DET:ART	le
<EOS>	<EOS>	<EOS>
au	PRP:det	au
L'	DET:ART	le
étaient	VER:impf	être
ignore	VER:pres	ignorer
homme	NOM	homme
,	PUN	,
Mlle	NOM	mademoiselle
<SEG>
--Mais	VER:impf	--mais
et	KON	et
lettre	NOM	lettre
de	PRP	de
-Je	ADJ	-je
endroit	NOM	endroit
révolté	VER:pper	révolter
famille	NOM	famille
comte	NOM	comte
de	PRP	de
imaginée	VER:pper	imaginer
lettre	NOM	lettre
<EOS>	<EOS>	<EOS>
douleur	NOM	douleur
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Laurence	NAM	laurence
infâme	ADJ	infâme
un	DET:ART	un
par	PRP	par
plonge	NOM	plonge
père	NOM	père
fit	VER:simp	faire
cette	PRO:DEM	ce
le	DET:ART	le
qui	PRO:REL	qui
le	DET:ART	le
peut-être	ADV	peut-être
?	SENT	?
était	VER:impf	être
.	SENT	.
déterminé	ADJ	déterminé
écria-t-il	NOM	écria-t-il
qui	PRO:REL	qui
monsieur	NOM	monsieur
possible	NOM	possible
le	DET:ART	le
dissimulait	VER:impf	dissimuler
de	PRP	de
médecin	NOM	médecin
est	VER:pres	être
fit	VER:simp	faire
,	PUN	,
une	DET:ART	un
angoisses	NOM	angoisse
scène	NOM	scène
,	PUN	,
n'	ADV	ne
<EOS>	<EOS>	<EOS>
affreuse	ADJ	affreux
--Cette	ADJ	--cette
,	PUN	,
Depuis	PRP	depuis
qu'	KON	que
,	PUN	,
suis	VER:pres	suivre|être
,	PUN	,
<EOS>	<EOS>	<EOS>
ses	DET:POS	son
toute	PRO:IND	tout
ses	DET:POS	son
!	SENT	!
.	SENT	.
Plantat	NAM	plantat
-ce	PRO:DEM	ce
question	NOM	question
mon	DET:POS	mon
,	PUN	,
-	PUN	-
<EOS>	<EOS>	<EOS>
docteur	NOM	docteur
l'	DET:ART	le
,	PUN	,
à	PRP	à
la	DET:ART	le
absolument	ADV	absolument
plus	ADV	plus
émotions	NOM	émotion
qu'	PRO:REL	que
s'	PRO:PER	se
lettre	NOM	lettre
dans	PRP	dans
est	VER:pres	être
,	PUN	,
avis	NOM	avis
pauvre	NOM	pauvre
tuera	VER:futu	tuer
comédie	NOM	comédie
il	PRO:PER	il
mal	ADV	mal
le	DET:ART	le
!	SENT	!
une	DET:ART	un
.	SENT	.
la	DET:ART	le
,	PUN	,
Courtois	NAM	courtois
de	PRP	de
cette	PRO:DEM	ce
--Oh	ADJ	--oh
<SEG>
est	VER:pres	être
J'	PRO:PER	je
Non	ADV	non
paix	NOM	paix
composée	VER:pper	composer
copié	VER:pper	copier
qu'	PRO:REL	que
cette	PRO:DEM	ce
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
maire	NOM	maire
un	DET:ART	un
pas	ADV	pas
.	SENT	.
.	SENT	.
imposé	VER:pper	imposer
lettre	NOM	lettre
<EOS>	<EOS>	<EOS>
abusons	VER:pres	abuser
qu'	KON	que
soir	NOM	soir
a	VER:pres	avoir
Mlle	NOM	mademoiselle
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
parierais	VER:cond	parier
.	SENT	.
,	PUN	,
Le	DET:ART	le
avons	VER:pres	avoir
elle	PRO:PER	elle
,	PUN	,
Laurence	NAM	laurence
comte	NOM	comte
agent	NOM	agent
,	PUN	,
la	DET:ART	le
Sûreté	NAM	sûreté
d'	PRP	de
,	PUN	,
et	KON	et
en	PRP	en
a	VER:pres	avoir
à	PRP	à
Trémorel	NAM	trémorel
monsieur	NOM	monsieur
je	PRO:PER	je
sont	VER:pres	être
chez	PRP	chez
peuvent	VER:pres	pouvoir
de	PRP	de
le	DET:ART	le
,	PUN	,
,	PUN	,
lettre	NOM	lettre
.	SENT	.
de	PRP	de
ne	ADV	ne
<EOS>	<EOS>	<EOS>
eu	VER:pper	avoir
relu	VER:pper	relire
l'	DET:ART	le
même	ADJ	même
temps	NOM	temps
été	VER:pper	être
juge	NOM	juge
le	DET:ART	le
<EOS>	<EOS>	<EOS>
Hier	ADV	hier
n'	ADV	ne
loisir	NOM	loisir
ai	VER:pres	avoir
,	PUN	,
nous	PRO:PER	nous
méditée	VER:pper	méditer
de	PRP	de
même	ADJ	même
pas	ADV	pas
,	PUN	,
affirma	VER:simp	affirmer
messieurs	NOM	messieurs
pas	ADV	pas
de	PRP	de
nous	PRO:PER	nous
ce	PRO:DEM	ce
réfléchie	VER:pper	réfléchir
brouillon	NOM	brouillon
.	SENT	.
et	KON	et
,	PUN	,
ne	ADV	ne
lu	VER:pper	lire
elle	PRO:PER	elle
lui	PRO:PER	lui
,	PUN	,
la	DET:ART	le
soupçon	NOM	soupçon
le	DET:ART	le
Ne	ADV	ne
<SEG>
fort	ADV	fort
<EOS>	<EOS>	<EOS>
pouvez	VER:pres	pouvoir
me	PRO:PER	me
la	DET:ART	le
fille	NOM	fille
-vous	PRO:PER	vous
tuer	VER:infi	tuer
expédient	NOM	expédient
<EOS>	<EOS>	<EOS>
le	DET:ART	le
ne	ADV	ne
dans	PRP	dans
vif	ADJ	vif
là	ADV	là
je	PRO:PER	je
mais	KON	mais
,	PUN	,
ébranlé	VER:pper	ébranler
matière	NOM	matière
déshonneur	NOM	déshonneur
semble	VER:pres	sembler
Mlle	NOM	mademoiselle
,	PUN	,
le	DET:ART	le
les	DET:ART	le
;	PUN	;
étudier	VER:infi	étudier
bien	ADV	bien
eu	VER:pper	avoir
l'	DET:ART	le
cet	PRO:DEM	ce
M	VER:subi	m
abominable	ADJ	abominable
être	VER:infi	être
que	KON	que
.	SENT	.
suis	VER:pres	suivre|être
pareille	ADJ	pareil
échapper	VER:infi	échapper
?	SENT	?
jeune	ADJ	jeune
Trémorel	NAM	trémorel
,	PUN	,
nées	VER:pper	naître
docteur	NOM	docteur
grand	ADJ	grand
des	PRP:det	du
en	PRP	en
le	DET:ART	le
de	PRP	de
vrai	ADJ	vrai
vingt	NUM	vingt
rarement	ADV	rarement
de	PRP	de
les	DET:ART	le
à	PRP	à
sentiments	NOM	sentiment
visiblement	ADV	visiblement
comment	ADV	comment
a	VER:pres	avoir
Courtois	NAM	courtois
à	PRP	à
-vous	PRO:PER	vous
un	DET:ART	un
occasion	NOM	occasion
qui	PRO:REL	qui
chose	NOM	chose
pourtant	ADV	pourtant
au	PRP:det	au
Tenez	VER:pres	tenir
malheureuse	ADJ	malheureux
Grec	NAM	grec
d'	PRP	de
pas	ADV	pas
imaginer	VER:infi	imaginer
,	PUN	,
ans	NOM	an
une	DET:ART	un
et	KON	et
--Comment	ADJ	--comment
êtes	VER:pres	être
pour	PRP	pour
décider	VER:infi	décider
,	PUN	,
sur	PRP	sur
expressions	NOM	expression
d'	PRP	de
!	SENT	!
<EOS>	<EOS>	<EOS>
,	PUN	,
demoiselles	NOM	demoiselle
fit	VER:simp	faire
réussi	VER:pper	réussir
--Peut-être	ADJ	--peut-être
docteur	NOM	docteur
va	VER:pres	aller
.	SENT	.
ayant	VER:ppre	avoir
se	PRO:PER	se
<SEG>
trouve	VER:pres	trouver
<EOS>	<EOS>	<EOS>
.	SENT	.
où	PRO:REL	où
la	DET:ART	le
qu'	PRO:REL	que
eue	VER:pper	avoir
prête	ADJ	prêt
pour	PRP	pour
situation	NOM	situation
demandé--il	NOM	demandé--il
des	PRP:det	du
dans	PRP	dans
mortels	ADJ	mortel
il	PRO:PER	il
--Oui	ADJ	--oui
,	PUN	,
moyens	NOM	moyen
fatal	ADJ	fatal
beaucoup	ADV	beaucoup
sucs	NOM	suc
conversation	NOM	conversation
il	PRO:PER	il
eut	VER:simp	avoir
<EOS>	<EOS>	<EOS>
doit	VER:pres	devoir
le	PRO:PER	le
les	DET:ART	le
qui	PRO:REL	qui
avait	VER:impf	avoir
Laurence	NAM	laurence
,	PUN	,
père	NOM	père
qu'	PRO:REL	que
certaines	PRO:IND	certain
où	PRO:REL	où
fille	NOM	fille
.	SENT	.
Elle	PRO:PER	elle
tout	ADV	tout
Une	DET:ART	un
tout	ADV	tout
lui	PRO:PER	lui
un	DET:ART	un
sa	DET:POS	son
,	PUN	,
<EOS>	<EOS>	<EOS>
approcher	VER:infi	approcher
à	PRP	à
Courtois	NAM	courtois
on	PRO:PER	on
esprit	NOM	esprit
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
s'	PRO:PER	se
Le	DET:ART	le
mourir	VER:infi	mourir
être	VER:infi	être
.	SENT	.
,	PUN	,
renseignements	NOM	renseignement
<EOS>	<EOS>	<EOS>
extraire	VER:infi	extraire
plantes	NOM	plante
simple	ADJ	simple
le	DET:ART	le
qu'	PRO:REL	que
publique	ADJ	publique
.	SENT	.
se	PRO:PER	se
à	PRP	à
,	PUN	,
avait	VER:impf	avoir
en	PRO:PER	en
honte	NOM	honte
à	PRP	à
vénéneuses	ADJ	vénéneux
moment	NOM	moment
,	PUN	,
avec	PRP	avec
à	PRP	à
Plantat	NAM	plantat
cultivait	VER:impf	cultiver
Mlle	NOM	mademoiselle
.	SENT	.
comme	ADV	comme
sur	PRP	sur
inquiétant	VER:ppre	inquiéter
se	PRO:PER	se
revenait	VER:impf	revenir
sent	VER:pres	sentir
jeune	ADJ	jeune
sera	VER:futu	être
décidée	VER:pper	décider
rappelait--des	VER:subp	rappelait--des
emploie	VER:pres	employer
l'	DET:ART	le
gémissement	NOM	gémissement
même	ADV	même
Une	DET:ART	un
<SEG>
étant	VER:ppre	être
Elle	PRO:PER	elle
droit	NOM	droit
<EOS>	<EOS>	<EOS>
pu	VER:pper	pouvoir
bien	ADV	bien
mort	NOM	mort
la	DET:ART	le
elle	PRO:PER	elle
la	DET:ART	le
<EOS>	<EOS>	<EOS>
n'	ADV	ne
Trémorel	NAM	trémorel
a	VER:pres	avoir
a	VER:pres	avoir
il	PRO:PER	il
de	PRP	de
de	PRP	de
sans	PRP	sans
hantaient	VER:impf	hanter
moment	NOM	moment
de	PRP	de
reprit	VER:simp	reprendre
.	SENT	.
elle	PRO:PER	elle
libre	ADJ	libre
!	SENT	!
où	PRO:REL	où
enceinte	NOM	enceinte
que	KON	que
pas	ADV	pas
l'	DET:ART	le
qu'	KON	que
prouvé	VER:pper	prouver
de	PRP	de
,	PUN	,
étant	VER:ppre	être
,	PUN	,
achever	VER:infi	achever
lui	PRO:PER	lui
pauvre	ADJ	pauvre
.	SENT	.
lui	PRO:PER	lui
qu'	PRO:REL	que
enfant	NOM	enfant
tuer	VER:infi	tuer
de	PRP	de
agent	NOM	agent
c'	PRO:DEM	ce
Sûreté	NAM	sûreté
facilement	ADV	facilement
oeuvre	NOM	œuvre
perdition	NOM	perdition
