gras	ADJ	gras
on	PRO:PER	on
-tu	PRO:PER	tu
donc	ADV	donc
cacher	VER:infi	cacher
argent	NOM	argent
m'	PRO:PER	me
ne	ADV	ne
que	KON	que
laissée	VER:pper	laisser
quitté	VER:pper	quitter
leur	DET:POS	leur
<EOS>	<EOS>	<EOS>
Ne	ADV	ne
trouvée	VER:pper	trouver
les	DET:ART	le
m'	PRO:PER	me
et	KON	et
,	PUN	,
irrite	VER:pres	irriter
mon	DET:POS	mon
?	SENT	?
les	DET:ART	le
chère	ADJ	cher
où	PRO:REL	où
.	SENT	.
devions	VER:impf	devoir
déchire	VER:pres	déchirer
savais	VER:impf	savoir
Là	ADV	là
affreux	ADJ	affreux
tu	PRO:PER	tu
as	VER:pres	avoir
<EOS>	<EOS>	<EOS>
et	KON	et
m'	PRO:PER	me
qu'	PRO:REL	que
heureux	ADJ	heureux
hommes	NOM	homme
<SEG>
obscure	ADJ	obscur
a	VER:pres	avoir
tes	DET:POS	ton
la	DET:ART	le
que	PRO:REL	que
insolent	ADJ	insolent
m'	PRO:PER	me
étais	VER:impf	être
tu	PRO:PER	tu
le	PRO:PER	le
que	KON	que
demandais	VER:impf	demander
dans	PRP	dans
te	PRO:PER	te
fier	VER:infi	fier
Bientôt	NAM	bientôt
de	PRP	de
ton	DET:POS	ton
»	PUN:cit	»
parce	KON	parce
pleurais	VER:impf	pleurer
parce	KON	parce
tu	PRO:PER	tu
bruit	VER:pres	bruir|bruire
Tu	PRO:PER	tu
beauté	NOM	beauté
maîtresse	NOM	maîtresse
moi	PRO:PER	moi
ce	PRO:DEM	ce
étais	VER:impf	être
ma	DET:POS	mon
que	KON	que
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
toute	PRO:IND	tout
On	PRO:PER	on
femmes	NOM	femme
parlait	VER:impf	parler
notre	DET:POS	notre
et	KON	et
grâce	NOM	grâce
amour	NOM	amour
qui	PRO:REL	qui
moi	PRO:PER	moi
luxe	NOM	luxe
.	SENT	.
comme	ADV	comme
.	SENT	.
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
j'	PRO:PER	je
que	KON	que
ces	PRO:DEM	ce
!	SENT	!
honte	NOM	honte
je	PRO:PER	je
monde	NOM	monde
de	PRP	de
,	PUN	,
était	VER:impf	être
.	SENT	.
en	PRP	en
inconnue	ADJ	inconnu
rester	VER:infi	rester
prodigalités	NOM	prodigalité
pour	PRP	pour
,	PUN	,
ma	DET:POS	mon
content	ADJ	content
de	PRP	de
<EOS>	<EOS>	<EOS>
.	SENT	.
.	SENT	.
de	PRP	de
;	PUN	;
je	PRO:PER	je
ville	NOM	ville
ta	DET:POS	ton
que	KON	que
Combien	ADV	combien
devenait	VER:impf	devenir
aussi	ADV	aussi
imposais	VER:impf	imposer
Il	PRO:PER	il
su	VER:pper	savoir
affiché	VER:pper	afficher
n'	ADV	ne
<EOS>	<EOS>	<EOS>
célèbre	ADJ	célèbre
devenait	VER:impf	devenir
étais	VER:impf	être
rougissais	VER:impf	rougir
,	PUN	,
de	PRP	de
as	VER:pres	avoir
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
de	PRP	de
Vainement	ADV	vainement
moi	PRO:PER	moi
<SEG>
eu	VER:pper	avoir
ai	VER:pres	avoir
journal	NOM	journal
Oh	INT	oh
grandes	ADJ	grand
au	PRP:det	au
.	SENT	.
supplice	NOM	supplice
soirée	NOM	soirée
<EOS>	<EOS>	<EOS>
!	SENT	!
maîtresse	NOM	maîtresse
est	VER:pres	être
<EOS>	<EOS>	<EOS>
dans	PRP	dans
quel	PRO:REL	quel
courage	NOM	courage
ce	PRO:DEM	ce
au	PRP:det	au
un	DET:ART	un
,	PUN	,
des	PRP:det	du
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
folies	NOM	folie
<EOS>	<EOS>	<EOS>
plus	ADV	plus
je	PRO:PER	je
font	VER:pres	faire
suis	VER:pres	suivre|être
Je	PRO:PER	je
d'	PRP	de
nom	NOM	nom
allais	VER:impf	aller
marier	VER:infi	marier
aux	PRP:det	au
.	SENT	.
J'	PRO:PER	je
!	SENT	!
inspirer	VER:infi	inspirer
que	PRO:REL	que
t'	PRO:PER	te
.	SENT	.
fuir	VER:infi	fuir
Tu	PRO:PER	tu
.	SENT	.
suis	VER:pres	suivre|être
»	PUN:cit	»
;	PUN	;
,	PUN	,
ce	PRO:DEM	ce
et	KON	et
coupable	ADJ	coupable
lâchement	ADV	lâchement
restée	VER:pper	rester
résignée	VER:pper	résigner
te	PRO:PER	te
-je	PRO:PER	je
quelle	PRO:REL	quel
ai	VER:pres	avoir
ta	DET:POS	ton
appris	VER:pper	apprendre
devais	VER:impf	devoir
je	PRO:PER	je
es	VER:pres	être
je	PRO:PER	je
je	PRO:PER	je
plus	ADV	plus
pas	ADV	pas
par	PRP	par
vu	VER:pper	voir
les	DET:ART	le
l'	PRO:PER	la|le
N'	ADV	ne
,	PUN	,
Malheureuse	NOM	malheureux
marié	VER:pper	marier
?	SENT	?
te	PRO:PER	te
métier	NOM	métier
pas	ADV	pas
ai	VER:pres	avoir
partages	NOM	partage
affreuse	ADJ	affreux
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
plus	ADV	plus
n'	ADV	ne
c'	PRO:DEM	ce
journal	NOM	journal
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
Tu	PRO:PER	tu
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
humiliant	ADJ	humiliant
!	SENT	!
.	SENT	.
,	PUN	,
hommes	NOM	homme
<SEG>
quel	PRO:REL	quel
si	ADV	si
:	PUN	:
donner	VER:infi	donner
étais	VER:impf	être
restée	VER:pper	rester
j'	PRO:PER	je
,	PUN	,
me	PRO:PER	me
Je	PRO:PER	je
le	DET:ART	le
lèvres	NOM	lèvre
est	VER:pres	être
Je	PRO:PER	je
qui	PRO:REL	qui
crime	NOM	crime
moi	PRO:PER	moi
jeune	ADJ	jeune
serments	NOM	serment
?	SENT	?
disais	VER:impf	dire
et	KON	et
suis	VER:pres	suivre|être
disais	VER:impf	dire
,	PUN	,
de	PRP	de
chambre	NOM	chambre
<EOS>	<EOS>	<EOS>
à	PRP	à
et	KON	et
!	SENT	!
cette	PRO:DEM	ce
se	PRO:PER	se
pour	PRP	pour
noble	ADJ	noble
bouche	NOM	bouche
toute	ADV	toute
depuis	PRP	depuis
fait	VER:pres	faire
!	SENT	!
:	PUN	:
quels	PRO:REL	quel
chaste	ADJ	chaste
mes	DET:POS	mon
s'	PRO:PER	se
,	PUN	,
je	PRO:PER	je
ai	VER:pres	avoir
cette	PRO:DEM	ce
palpitante	ADJ	palpitant
appuyée	VER:pper	appuyer
le	DET:ART	le
ta	DET:POS	ton
bon	ADJ	bon
à	PRP	à
impitoyablement	ADV	impitoyablement
lui	PRO:PER	lui
,	PUN	,
dans	PRP	dans
Dieu	NOM	dieu
au	PRP:det	au
être	VER:infi	être
demande	VER:pres	demander
<EOS>	<EOS>	<EOS>
chez	PRP	chez
toi	PRO:PER	toi
<EOS>	<EOS>	<EOS>
horrible	ADJ	horrible
,	PUN	,
Souvent	ADV	souvent
l'	DET:ART	le
une	DET:ART	un
Je	PRO:PER	je
voilà	ADV	voilà
crime	NOM	crime
seule	ADJ	seul
,	PUN	,
va	VER:pres	aller
fille	NOM	fille
cette	PRO:DEM	ce
souvent	ADV	souvent
épousais	VER:impf	épouser
,	PUN	,
.	SENT	.
en	PRO:PER	en
me	PRO:PER	me
,	PUN	,
:	PUN	:
tu	PRO:PER	tu
châtiée	VER:pper	châtier
si	KON	si
autre	ADJ	autre
maîtresse	NOM	maîtresse
<EOS>	<EOS>	<EOS>
une	DET:ART	un
heure	NOM	heure
et	KON	et
commis	VER:pper	commettre
malheur	NOM	malheur
sur	PRP	sur
<SEG>
glisser	VER:infi	glisser
force	NOM	force
aimait	VER:impf	aimer
de	PRP	de
un	DET:ART	un
arrêta	VER:simp	arrêter
mouvement	NOM	mouvement
était	VER:impf	être
,	PUN	,
qu'	KON	que
émotion	NOM	émotion
a	VER:pres	avoir
qu'	KON	que
j'	PRO:PER	je
une	DET:ART	un
ne	ADV	ne
d'	PRP	de
assistants	NOM	assistant
<EOS>	<EOS>	<EOS>
mais	KON	mais
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
,	PUN	,
vue	VER:pper	voir
regardé	VER:pper	regarder
ai	VER:pres	avoir
pas	ADV	pas
.	SENT	.
genoux	NOM	genou
.	SENT	.
Mlle	NOM	mademoiselle
Elle	PRO:PER	elle
attendaient	VER:impf	attendre
eu	VER:pper	avoir
aucun	PRO:IND	aucun
t'	PRO:PER	te
<EOS>	<EOS>	<EOS>
à	PRP	à
n'	ADV	ne
tuée	VER:pper	tuer
qui	PRO:REL	qui
;	PUN	;
amour	NOM	amour
,	PUN	,
et	KON	et
Arlange	NAM	arlange
à	PRP	à
morte	VER:pper	mourir
l'	PRO:PER	la|le
une	DET:ART	un
ne	ADV	ne
,	PUN	,
autant	ADV	autant
elle	PRO:PER	elle
est	VER:pres	être
,	PUN	,
écoutaient	VER:impf	écouter
peine	NOM	peine
.	SENT	.
Je	PRO:PER	je
est	VER:pres	être
fiévreuse	ADJ	fiévreux
moi	PRO:PER	moi
t'	PRO:PER	te
Ils	PRO:PER	il
laissée	VER:pper	laisser
Guy	NAM	guy
religieusement	ADV	religieusement
,	PUN	,
ils	PRO:PER	il
debout	ADV	debout
fois	NOM	fois
notre	DET:POS	notre
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
a	VER:pres	avoir
permit	VER:simp	permettre
rester	VER:infi	rester
et	KON	et
femme	NOM	femme
compris	VER:pper	comprendre
avait	VER:impf	avoir
avec	PRP	avec
la	DET:ART	le
des	PRP:det	du
.	SENT	.
épuisée	VER:pper	épuiser
quelques	PRO:IND	quelque
elle	PRO:PER	elle
minutes	NOM	minute
se	PRO:PER	se
ta	DET:POS	ton
l'	PRO:PER	la|le
,	PUN	,
que	KON	que
c'	PRO:DEM	ce
,	PUN	,
mais	KON	mais
ai	VER:pres	avoir
s'	PRO:PER	se
<SEG>
ainsi	KON	ainsi
:	PUN	:
scène	NOM	scène
pressait	VER:impf	presser
insensée	ADJ	insensé
sur	PRP	sur
qu'	KON	que
.	SENT	.
aux	PRP:det	au
tous	PRO:IND	tout
avait	VER:impf	avoir
lit	NOM	lit
,	PUN	,
Elle	PRO:PER	elle
était-elle	VER:subp	était-elle
Cette	PRO:DEM	ce
disait	VER:impf	dire
son	DET:POS	son
la	DET:ART	le
<EOS>	<EOS>	<EOS>
attention	NOM	attention
étouffer	VER:infi	étouffer
sont	VER:pres	être
émue	VER:pper	émouvoir
bouche	NOM	bouche
la	DET:ART	le
.	SENT	.
était	VER:impf	être
Seule	ADJ	seul
point	ADV	point
d'	PRP	de
vers	PRP	vers
une	DET:ART	un
se	PRO:PER	se
femme	NOM	femme
.	SENT	.
absolument	ADV	absolument
,	PUN	,
.	SENT	.
avoir	VER:infi	avoir
de	PRP	de
Ces	PRO:DEM	ce
religieuse	NOM	religieux
à	PRP	à
pensait-elle	ADJ	pensait-elle
<EOS>	<EOS>	<EOS>
comprenait	VER:impf	comprendre
délires	NOM	délire
-ci	ADV	-ci
elle	PRO:PER	elle
n'	ADV	ne
donner	VER:infi	donner
devait	VER:impf	devoir
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
.	SENT	.
le	DET:ART	le
elle	PRO:PER	elle
digne	ADJ	digne
sanglots	NOM	sanglot
sa	DET:POS	son
gens	NOM	gens
raison	NOM	raison
,	PUN	,
cette	PRO:DEM	ce
la	DET:ART	le
ne	ADV	ne
de	PRP	de
mouchoir	NOM	mouchoir
Albert	NAM	albert
?	SENT	?
pas	ADV	pas
Rien	ADV	rien
rien	ADV	rien
qu'	KON	que
S'	PRO:PER	se
,	PUN	,
tant	ADV	tant
elle	PRO:PER	elle
n'	ADV	ne
<EOS>	<EOS>	<EOS>
crut	VER:simp	croire
vu	VER:pper	voir
pour	PRP	pour
autres	ADJ	autre
mère	NOM	mère
bien	ADV	bien
d'	PRP	de
avançant	VER:ppre	avancer
<EOS>	<EOS>	<EOS>
fous	ADJ	fou
d'	PRP	de
,	PUN	,
divagations	NOM	divagation
<EOS>	<EOS>	<EOS>
d'	PRP	de
elle	PRO:PER	elle
elle	PRO:PER	elle
pour	PRP	pour
ses	DET:POS	son
<SEG>
qui	PRO:REL	qui
et	KON	et
en	PRP	en
prêtre	NOM	prêtre
,	PUN	,
je	PRO:PER	je
même	ADJ	même
s'	PRO:PER	se
écria	VER:simp	écrier
d'	PRP	de
<EOS>	<EOS>	<EOS>
le	DET:ART	le
la	DET:ART	le
<EOS>	<EOS>	<EOS>
Qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
.	SENT	.
Allons	VER:pres	aller
te	PRO:PER	te
,	PUN	,
sœur	NOM	sœur
médecin	NOM	médecin
-vous	PRO:PER	vous
allez	VER:pres	aller
faire	VER:infi	faire
.	SENT	.
tout	PRO:IND	tout
froid	ADJ	froid
elle	PRO:PER	elle
,	PUN	,
a	VER:pres	avoir
couvertures	NOM	couverture
rentrer	VER:infi	rentrer
insensible	ADJ	insensible
,	PUN	,
!	SENT	!
trahissais	VER:impf	trahir
<EOS>	<EOS>	<EOS>
madame	NOM	madame
à	PRP	à
On	PRO:PER	on
infâmes	ADJ	infâme
--	PUN	--
voulait	VER:impf	vouloir
elle	PRO:PER	elle
,	PUN	,
qui	PRO:REL	qui
de	PRP	de
!	SENT	!
parler	VER:infi	parler
ce	PRO:DEM	ce
sous	PRP	sous
,	PUN	,
?	SENT	?
la	DET:ART	le
<EOS>	<EOS>	<EOS>
-la	PRO:PER	la
<EOS>	<EOS>	<EOS>
.	SENT	.
--	PUN	--
murmurèrent	VER:simp	murmurer
<EOS>	<EOS>	<EOS>
!	SENT	!
temps	NOM	temps
malade	ADJ	malade
,	PUN	,
le	DET:ART	le
les	DET:ART	le
le	DET:ART	le
donc	ADV	donc
a	VER:pres	avoir
te	PRO:PER	te
m'	PRO:PER	me
--	PUN	--
,	PUN	,
ses	DET:POS	son
attraper	VER:infi	attraper
Ma	DET:POS	mon
laissez	VER:pres	laisser
vieux	ADJ	vieux
couvrez	VER:pres	couvrir
--	PUN	--
!	SENT	!
reprit	VER:simp	reprendre
se	PRO:PER	se
dire	VER:infi	dire
que	KON	que
passait	VER:impf	passer
vous	PRO:PER	vous
Dieu	NOM	dieu
,	PUN	,
donc	ADV	donc
pu	VER:pper	pouvoir
donc	ADV	donc
autour	ADV	autour
<EOS>	<EOS>	<EOS>
Tonnerre	NOM	tonnerre
soldat	NOM	soldat
Oh	INT	oh
malade	ADJ	malade
<SEG>
cet	PRO:DEM	ce
disant	VER:ppre	dire
régiment	NOM	régiment
ont	VER:pres	avoir
mère	NOM	mère
il	PRO:PER	il
il	PRO:PER	il
venait	VER:impf	venir
chefs	NOM	chef
?	SENT	?
est	VER:pres	être
souvent	ADV	souvent
mon	DET:POS	mon
est	VER:pres	être
,	PUN	,
Eh	INT	eh
avoir	VER:infi	avoir
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
C'	NAM	c'
<EOS>	<EOS>	<EOS>
en	PRP	en
!	SENT	!
ma	DET:POS	mon
;	PUN	;
,	PUN	,
tout	ADV	tout
ans	NOM	an
a	VER:pres	avoir
venait	VER:impf	venir
un	DET:ART	un
aimé	VER:pper	aimer
et	KON	et
que	KON	que
la	DET:ART	le
pas	NOM	pas
dix-huit	NUM	dix-huit
,	PUN	,
»	PUN:cit	»
est	VER:pres	être
:	PUN	:
bon	ADJ	bon
à	PRP	à
et	KON	et
<EOS>	<EOS>	<EOS>
que	KON	que
frère	NOM	frère
moi	PRO:PER	moi
a	VER:pres	avoir
de	PRP	de
Il	PRO:PER	il
cher	ADJ	cher
mais	KON	mais
maison	NOM	maison
travaillé	VER:pper	travailler
moins	ADV	moins
mon	DET:POS	mon
Ce	NAM	ce
d'	PRP	de
et	KON	et
toujours	ADV	toujours
on	PRO:PER	on
,	PUN	,
suite	NOM	suite
un	DET:ART	un
chez	PRP	chez
.	SENT	.
Comme	KON	comme
.	SENT	.
est	VER:pres	être
engagé	VER:pper	engager
découvert	VER:pper	découvrir
ouvrage	NOM	ouvrage
officier	NOM	officier
sujet	NOM	sujet
il	PRO:PER	il
sera	VER:futu	être
-ce	PRO:DEM	ce
une	DET:ART	un
de	PRP	de
à	PRP	à
l'	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
soldat	NOM	soldat
n'	ADV	ne
au	PRP:det	au
<EOS>	<EOS>	<EOS>
!	SENT	!
manquait	VER:impf	manquer
l'	PRO:PER	la|le
s'	PRO:PER	se
bouche	NOM	bouche
fait	VER:pper	faire
Louis	NAM	louis
bien	ADV	bien
espionner	VER:infi	espionner
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
officier	NOM	officier
<SEG>
s'	PRO:PER	se
amant	NOM	amant
,	PUN	,
,	PUN	,
était	VER:impf	être
ai	VER:pres	avoir
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
milieu	NOM	milieu
m'	PRO:PER	me
su	VER:pper	savoir
toujours	ADV	toujours
,	PUN	,
ne	ADV	ne
est	VER:pres	être
grande	ADJ	grand
lieutenant	NOM	lieutenant
seule	ADJ	seul
suis	VER:pres	suivre|être
de	PRP	de
<EOS>	<EOS>	<EOS>
d'	PRP	de
devenu	VER:pper	devenir
pas	ADV	pas
.	SENT	.
,	PUN	,
toute	PRO:IND	tout
a	VER:pres	avoir
.	SENT	.
<EOS>	<EOS>	<EOS>
un	DET:ART	un
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
ville	NOM	ville
tombée	VER:pper	tomber
que	KON	que
.	SENT	.
notre	DET:POS	notre
quand	KON	quand
reverrait	VER:cond	revoir
capitaine	NOM	capitaine
trouvée	VER:pper	trouver
l'	PRO:PER	la|le
en	PRP	en
chef	NOM	chef
il	PRO:PER	il
était	VER:impf	être
on	PRO:PER	on
qu'	KON	que
je	PRO:PER	je
nommé	VER:pper	nommer
Il	PRO:PER	il
.	SENT	.
serais	VER:cond	être
,	PUN	,
Louis	NAM	louis
il	PRO:PER	il
je	PRO:PER	je
fait	VER:pper	faire
bien	ADV	bien
mère	NOM	mère
vite	ADV	vite
l'	PRO:PER	la|le
morte	VER:pper	mourir
ne	ADV	ne
resté	VER:pper	rester
au	PRP:det	au
.	SENT	.
,	PUN	,
J'	PRO:PER	je
il	PRO:PER	il
aimée	VER:pper	aimer
est	VER:pres	être
a	VER:pres	avoir
sous-officier	NOM	sous-officier
escadron	NOM	escadron
.	SENT	.
instruit	VER:pper	instruire
;	PUN	;
et	KON	et
à	PRP	à
il	PRO:PER	il
grade	NOM	grade
jamais	ADV	jamais
On	PRO:PER	on
Mais	KON	mais
avais	VER:impf	avoir
et	KON	et
il	PRO:PER	il
Paris	NAM	paris
est	VER:pres	être
me	PRO:PER	me
monter	VER:infi	monter
a	VER:pres	avoir
a	VER:pres	avoir
s'	PRO:PER	se
cru	VER:pper	croire
me	PRO:PER	me
j'	PRO:PER	je
<SEG>
seule	ADJ	seul
sa	DET:POS	son
il	PRO:PER	il
mienne	PRO:POS	mien
d'	PRP	de
,	PUN	,
femme	NOM	femme
frère	NOM	frère
,	PUN	,
pardonné	VER:pper	pardonner
.	SENT	.
sa	DET:POS	son
avais	VER:impf	avoir
dans	PRP	dans
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
soldat	NOM	soldat
ne	ADV	ne
excuse	NOM	excuse
.	SENT	.
ton	DET:POS	ton
cachant	VER:ppre	cacher
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
une	DET:ART	un
l'	PRO:PER	la|le
,	PUN	,
position	NOM	position
bonheur	NOM	bonheur
faute	NOM	faute
venait	VER:impf	venir
a	VER:pres	avoir
est	VER:pres	être
prononcer	VER:infi	prononcer
rougir	VER:infi	rougir
condamnée	VER:pper	condamner
jamais	ADV	jamais
<EOS>	<EOS>	<EOS>
pouvait-il	VER:impf	pouvait-il
que	KON	que
la	DET:ART	le
lui	PRO:PER	lui
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
sœur	NOM	sœur
constance	NOM	constance
-même	ADJ	même
comme	KON	comme
pas	ADV	pas
à	PRP	à
.	SENT	.
disant	VER:ppre	dire
étais	VER:impf	être
m'	PRO:PER	me
il	PRO:PER	il
son	DET:POS	son
m'	PRO:PER	me
ami	NOM	ami
la	DET:ART	le
jaloux	ADJ	jaloux
,	PUN	,
en	PRP	en
de	PRP	de
Il	PRO:PER	il
était	VER:impf	être
<EOS>	<EOS>	<EOS>
plus	ADV	plus
Je	PRO:PER	je
Pourtant	ADV	pourtant
moi	PRO:PER	moi
se	PRO:PER	se
à	PRP	à
que	KON	que
le	DET:ART	le
de	PRP	de
Va	VER:pres	aller
<EOS>	<EOS>	<EOS>
,	PUN	,
mis	VER:pper	mettre
noble	ADJ	noble
avouer	VER:infi	avouer
était	VER:impf	être
qu'	KON	que
Je	PRO:PER	je
de	PRP	de
mon	DET:POS	mon
affreuse	ADJ	affreux
nom	NOM	nom
toi	PRO:PER	toi
mais	KON	mais
ne	ADV	ne
il	PRO:PER	il
une	DET:ART	un
.	SENT	.
à	PRP	à
de	PRP	de
Un	DET:ART	un
parler	VER:infi	parler
<SEG>
un	DET:ART	un
défendre	VER:infi	défendre
te	PRO:PER	te
les	DET:ART	le
même	ADV	même
su	VER:pper	savoir
a	VER:pres	avoir
ai	VER:pres	avoir
Ah	INT	ah
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
disait	VER:impf	dire
Quand	KON	quand
Quelle	PRO:REL	quel
entretenue	VER:pper	entretenir
son	DET:POS	son
<EOS>	<EOS>	<EOS>
colère	NOM	colère
a	VER:pres	avoir
duel	NOM	duel
pas	ADV	pas
de	PRP	de
payé	VER:pper	payer
douter	VER:infi	douter
avait	VER:impf	avoir
il	PRO:PER	il
provoquer	VER:infi	provoquer
ne	ADV	ne
n'	ADV	ne
Et	KON	et
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
de	PRP	de
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
moi	PRO:PER	moi
plus	ADV	plus
,	PUN	,
qu'	KON	que
.	SENT	.
par	PRP	par
minutieuses	ADJ	minutieux
,	PUN	,
Hélas	INT	hélas
.	SENT	.
pas	ADV	pas
de	PRP	de
fallu	VER:pper	falloir
aveugle	ADJ	aveugle
à	PRP	à
.	SENT	.
m'	PRO:PER	me
bonheur	NOM	bonheur
faire	VER:infi	faire
comte	NOM	comte
cher	ADV	cher
misère	NOM	misère
te	PRO:PER	te
j'	PRO:PER	je
<EOS>	<EOS>	<EOS>
-elles	PRO:PER	elle
précautions	NOM	précaution
en	PRP	en
qu'	KON	que
droit	NOM	droit
voulait	VER:impf	vouloir
me	PRO:PER	me
Pour	KON	pour
,	PUN	,
.	SENT	.
servi	VER:pper	servir
lui	PRO:PER	lui
on	PRO:PER	on
!	SENT	!
?	SENT	?
mes	DET:POS	mon
vît	VER:subi	voir
bien	ADV	bien
!	SENT	!
<EOS>	<EOS>	<EOS>
dans	PRP	dans
années	NOM	année
le	DET:ART	le
alors	ADV	alors
le	PRO:PER	le
il	PRO:PER	il
quoi	PRO:REL	quoi
!	SENT	!
ce	PRO:DEM	ce
il	PRO:PER	il
je	PRO:PER	je
prenais	VER:impf	prendre
on	PRO:PER	on
À	PRP	à
prouver	VER:infi	prouver
<EOS>	<EOS>	<EOS>
,	PUN	,
?	SENT	?
ont	VER:pres	avoir
<SEG>
:	PUN	:
volé	VER:pper	voler
que	KON	que
,	PUN	,
que	KON	que
elle	PRO:PER	elle
--	PUN	--
<EOS>	<EOS>	<EOS>
ne	ADV	ne
mon	DET:POS	mon
mourante	NOM	mourant
viendra	VER:futu	venir
que	KON	que
dira	VER:futu	dire
?	SENT	?
,	PUN	,
écrirai	VER:futu	écrire
voici	ADV	voici
Oui	INT	oui
n'	ADV	ne
voix	NOM	voix
ne	ADV	ne
mens	VER:pres	mentir
tu	PRO:PER	tu
prononça	VER:simp	prononcer
un	DET:ART	un
--	PUN	--
ne	ADV	ne
entendit	VER:simp	entendre
;	PUN	;
pas	ADV	pas
à	PRP	à
vieux	ADJ	vieux
sa	DET:POS	son
me	PRO:PER	me
Car	KON	car
il	PRO:PER	il
lassitude	NOM	lassitude
pas	ADV	pas
vrai	ADJ	vrai
ce	PRO:DEM	ce
,	PUN	,
je	PRO:PER	je
,	PUN	,
!	SENT	!
<EOS>	<EOS>	<EOS>
crois	VER:pres	croire
oublié	VER:pper	oublier
est	VER:pres	être
l'	PRO:PER	la|le
faisait	VER:impf	faire
Louis	NAM	louis
est-il	ADJ	est-il
pas	ADV	pas
à	PRP	à
il	PRO:PER	il
et	KON	et
te	PRO:PER	te
sœur	NOM	sœur
,	PUN	,
tout	PRO:IND	tout
te	PRO:PER	te
soldat	NOM	soldat
,	PUN	,
La	DET:ART	le
ma	DET:POS	mon
,	PUN	,
Guy	NAM	guy
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
soldat	NOM	soldat
<EOS>	<EOS>	<EOS>
vérité	NOM	vérité
,	PUN	,
,	PUN	,
est	VER:pres	être
tu	PRO:PER	tu
sur	PRP	sur
,	PUN	,
Mais	KON	mais
dit	VER:pres	dire
honneur	NOM	honneur
de	PRP	de
d'	PRP	de
.	SENT	.
!	SENT	!
:	PUN	:
le	DET:ART	le
une	DET:ART	un
parole	NOM	parole
<EOS>	<EOS>	<EOS>
pas	ADV	pas
J'	PRO:PER	je
douteras	VER:futu	douter
haleter	VER:infi	haleter
...	PUN	...
continuait	VER:impf	continuer
la	DET:ART	le
.	SENT	.
la	DET:ART	le
<SEG>
Je	PRO:PER	je
,	PUN	,
enfant	NOM	enfant
pas	ADV	pas
me	PRO:PER	me
Oh	INT	oh
supplie	VER:pres	supplier
,	PUN	,
sens	VER:pres	sentir
mon	DET:POS	mon
,	PUN	,
,	PUN	,
être	VER:infi	être
me	PRO:PER	me
les	DET:ART	le
Je	PRO:PER	je
conjure	VER:pres	conjurer
mère	NOM	mère
bras	NOM	bras
...	PUN	...
jolie	ADJ	joli
Mais	KON	mais
ai	VER:pres	avoir
malade	ADJ	malade
baisers	NOM	baiser
en	PRO:PER	en
le	PRO:PER	le
importe	VER:pres	importer
<EOS>	<EOS>	<EOS>
.	SENT	.
ta	DET:POS	ton
je	PRO:PER	je
J'	PRO:PER	je
comme	KON	comme
pas	ADV	pas
-moi	PRO:PER	moi
et	KON	et
je	PRO:PER	je
ne	ADV	ne
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
t'	PRO:PER	te
que	KON	que
tu	PRO:PER	tu
!	SENT	!
!	SENT	!
,	PUN	,
.	SENT	.
fait	VER:pres	faire
du	PRP:det	du
t'	PRO:PER	te
,	PUN	,
une	DET:ART	un
bien	NOM	bien
lèvres	NOM	lèvre
renais	VER:pres	renaître
à	PRP	à
Guy	NAM	guy
les	DET:ART	le
est	VER:pres	être
tomber	VER:infi	tomber
.	SENT	.
.	SENT	.
!	SENT	!
c'	PRO:DEM	ce
son	DET:POS	son
<EOS>	<EOS>	<EOS>
embrasse	VER:pres	embrasser
Une	DET:ART	un
-moi	PRO:PER	moi
prends	VER:pres	prendre
en	PRO:PER	en
aujourd'hui	ADV	aujourd'hui
sans	PRP	sans
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
enfant	NOM	enfant
donner	VER:infi	donner
dois	VER:pres	devoir
condition	NOM	condition
pour	PRP	pour
des	PRP:det	du
Comme	KON	comme
--	PUN	--
