Lotus	NAM	lotus
vers	PRP	vers
saint	ADJ	saint
<EOS>	<EOS>	<EOS>
<SEG>
remontait	VER:impf	remonter
Athribis	NAM	athribis
Nil	NAM	nil
le	DET:ART	le
porter	VER:infi	porter
qui	PRO:REL	qui
,	PUN	,
bateau	NOM	bateau
pour	PRP	pour
le	DET:ART	le
<SEG>
des	PRP:det	du
Sérapion	NAM	sérapion
au	PRP:det	au
.	SENT	.
l'	DET:ART	le
de	PRP	de
vivres	NOM	vivre|vivres
<EOS>	<EOS>	<EOS>
abbé	NOM	abbé
monastère	NOM	monastère
<SEG>
ses	DET:POS	son
,	PUN	,
au-devant	ADV	au-devant
disciples	NOM	disciple
débarqua	VER:simp	débarquer
de	PRP	de
s'	PRO:PER	se
avancèrent	VER:simp	avancer
il	PRO:PER	il
Quand	KON	quand
<SEG>
avec	PRP	avec
lui	PRO:PER	lui
de	PRP	de
Les	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
démonstrations	NOM	démonstration
joie	NOM	joie
de	PRP	de
grandes	ADJ	grand
<SEG>
uns	NOM	un
les	DET:ART	le
ciel	NOM	ciel
;	PUN	;
autres	ADJ	autre
les	DET:ART	le
bras	NOM	bras
levaient	VER:impf	lever
,	PUN	,
au	PRP:det	au
<SEG>
de	PRP	de
l'	DET:ART	le
à	PRP	à
terre	NOM	terre
baisaient	VER:impf	baiser
prosternés	VER:pper	prosterner
les	DET:ART	le
sandales	NOM	sandale
,	PUN	,
abbé	NOM	abbé
<SEG>
saint	NOM	saint
le	DET:ART	le
ce	PRO:DEM	ce
ils	PRO:PER	il
<EOS>	<EOS>	<EOS>
que	PRO:REL	que
déjà	ADV	déjà
Car	KON	car
.	SENT	.
savaient	VER:impf	savoir
<SEG>
dans	PRP	dans
.	SENT	.
<EOS>	<EOS>	<EOS>
avait	VER:impf	avoir
accompli	VER:pper	accomplir
ainsi	ADV	ainsi
que	KON	que
Alexandrie	NAM	alexandrie
est	VER:pres	être
C'	PRO:DEM	ce
<SEG>
recevaient	VER:impf	recevoir
et	KON	et
inconnues	ADJ	inconnu
par	PRP	par
voies	NOM	voie
ordinairement	ADV	ordinairement
des	PRP:det	du
moines	NOM	moine
,	PUN	,
les	DET:ART	le
<SEG>
,	PUN	,
avis	NOM	avis
rapides	ADJ	rapide
gloire	NOM	gloire
intéressant	VER:ppre	intéresser
la	DET:ART	le
sûreté	NOM	sûreté
les	DET:ART	le
la	DET:ART	le
et	KON	et
<SEG>
avec	PRP	avec
le	DET:ART	le
couraient	VER:impf	courir
Les	DET:ART	le
la	DET:ART	le
dans	PRP	dans
Église	NAM	église
de	PRP	de
nouvelles	ADJ	nouveau
désert	NOM	désert
<SEG>
que	KON	que
.	SENT	.
Et	KON	et
Paphnuce	NAM	paphnuce
<EOS>	<EOS>	<EOS>
rapidité	NOM	rapidité
du	PRP:det	du
tandis	KON	tandis
s'	PRO:PER	se
simoun	NOM	simoun
<SEG>
disciples	NOM	disciple
dans	PRP	dans
les	DET:ART	le
le	PRO:PER	le
ses	DET:POS	son
en	PRP	en
suivaient	VER:impf	suivre
,	PUN	,
enfonçait	VER:impf	enfoncer
sables	NOM	sable
<SEG>
l'	DET:ART	le
le	DET:ART	le
était	VER:impf	être
,	PUN	,
Seigneur	NAM	seigneur
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
louant	VER:ppre	louer
Flavien	NAM	flavien
.	SENT	.
<SEG>
tout	ADV	tout
d'	PRP	de
frères	NOM	frère
coup	NOM	coup
de	PRP	de
,	PUN	,
ancien	ADJ	ancien
à	PRP	à
ses	DET:POS	son
saisi	VER:pper	saisir
<SEG>
chanter	VER:infi	chanter
un	DET:ART	un
à	PRP	à
mit	VER:simp	mettre
un	DET:ART	un
pieux	ADJ	pieux
cantique	NOM	cantique
se	PRO:PER	se
délire	NOM	délire
,	PUN	,
<SEG>
--	PUN	--
Voici	ADV	voici
:	PUN	:
<EOS>	<EOS>	<EOS>
notre	DET:POS	notre
que	KON	que
béni	ADJ	béni
Jour	NOM	jour
!	SENT	!
inspiré	VER:pper	inspirer
<SEG>
nous	PRO:PER	nous
est	VER:pres	être
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
!	SENT	!
rendu	VER:pper	rendre
revient	VER:pres	revenir
,	PUN	,
père	NOM	père
nous	PRO:PER	nous
<SEG>
le	DET:ART	le
prix	NOM	prix
nouveaux	ADJ	nouveau
de	PRP	de
mérites	NOM	mérite
compté	VER:pper	compter
sera	VER:futu	être
chargé	VER:pper	charger
dont	PRO:REL	dont
nous	PRO:PER	nous
<SEG>
les	DET:ART	le
Car	KON	car
la	DET:ART	le
<EOS>	<EOS>	<EOS>
richesse	NOM	richesse
du	PRP:det	du
père	NOM	père
sont	VER:pres	être
!	SENT	!
vertus	NOM	vertu
<SEG>
et	KON	et
la	DET:ART	le
toutes	PRO:IND	tout
abbé	NOM	abbé
embaume	VER:pres	embaumer
enfants	NOM	enfant
de	PRP	de
l'	DET:ART	le
sainteté	NOM	sainteté
des	PRP:det	du
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
père	NOM	père
,	PUN	,
notre	DET:POS	notre
Paphnuce	NAM	paphnuce
,	PUN	,
cellules	NOM	cellule
vient	VER:pres	venir
les	DET:ART	le
<SEG>
nouvelle	ADJ	nouveau
Il	PRO:PER	il
une	DET:ART	un
à	PRP	à
épouse	NOM	épouse
donner	VER:infi	donner
Jésus-Christ	NAM	jésus-christ
de	PRP	de
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
art	NOM	art
son	DET:POS	son
en	PRP	en
merveilleux	ADJ	merveilleux
brebis	NOM	brebis
par	PRP	par
une	DET:ART	un
changé	VER:pper	changer
a	VER:pres	avoir
noire	ADJ	noir
<SEG>
blanche	ADJ	blanc
revient	VER:pres	revenir
brebis	NOM	brebis
il	PRO:PER	il
qu'	KON	que
<EOS>	<EOS>	<EOS>
Et	KON	et
.	SENT	.
voici	ADV	voici
nous	PRO:PER	nous
<SEG>
nouveaux	ADJ	nouveau
Semblable	ADJ	semblable
<EOS>	<EOS>	<EOS>
mérites	NOM	mérite
abeille	NOM	abeille
de	PRP	de
l'	DET:ART	le
.	SENT	.
à	PRP	à
chargé	VER:pper	charger
<SEG>
nectar	NOM	nectar
fleurs	NOM	fleur
,	PUN	,
alourdit	VER:pres	alourdir
le	DET:ART	le
des	PRP:det	du
qu'	PRO:REL	que
l'	DET:ART	le
Arsinoïtide	NAM	arsinoïtide
de	PRP	de
<SEG>
Comparable	ADJ	comparable
,	PUN	,
Nubie	NAM	nubie
bélier	NOM	bélier
de	PRP	de
.	SENT	.
peut	VER:pres	pouvoir
au	PRP:det	au
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
<SEG>
poids	NOM	poids
le	DET:ART	le
.	SENT	.
laine	NOM	laine
peine	NOM	peine
supporter	VER:infi	supporter
à	PRP	à
de	PRP	de
sa	DET:POS	son
abondante	ADJ	abondant
<SEG>
assaisonnant	VER:ppre	assaisonner
de	PRP	de
mets	NOM	mets
avec	PRP	avec
nos	DET:POS	notre
en	PRO:PER	en
<EOS>	<EOS>	<EOS>
jour	NOM	jour
Célébrons	VER:pres	célébrer
ce	PRO:DEM	ce
<SEG>
Parvenus	VER:pper	parvenir
la	DET:ART	le
<EOS>	<EOS>	<EOS>
au	PRP:det	au
l'	DET:ART	le
!	SENT	!
huile	NOM	huile
de	PRP	de
cellule	NOM	cellule
seuil	NOM	seuil
<SEG>
genoux	NOM	genou
se	PRO:PER	se
ils	PRO:PER	il
dirent	VER:simp	dire
,	PUN	,
abbatiale	ADJ	abbatial
à	PRP	à
tous	PRO:IND	tout
et	KON	et
mirent	VER:pres	mirer
<SEG>
--	PUN	--
il	PRO:PER	il
père	NOM	père
qu'	KON	que
nous	PRO:PER	nous
et	KON	et
notre	DET:POS	notre
:	PUN	:
Que	KON	que
bénisse	VER:subp	bénir
<SEG>
mesure	NOM	mesure
huile	NOM	huile
fêter	VER:infi	fêter
une	DET:ART	un
d'	PRP	de
à	PRP	à
pour	PRP	pour
donne	VER:pres	donner
nous	PRO:PER	nous
chacun	PRO:IND	chacun
<SEG>
!	SENT	!
Seul	ADJ	seul
,	PUN	,
retour	NOM	retour
Paul	NAM	paul
son	DET:POS	son
,	PUN	,
le	DET:ART	le
Simple	NAM	simple
<EOS>	<EOS>	<EOS>
<SEG>
est	VER:pres	être
homme	NOM	homme
«	PUN:cit	«
,	PUN	,
debout	ADV	debout
Quel	NAM	quel
demandait	VER:impf	demander
resté	VER:pper	rester
cet	PRO:DEM	ce
:	PUN	:
<SEG>
?	SENT	?
ne	ADV	ne
reconnaissait	VER:impf	reconnaître
point	ADV	point
Paphnuce	NAM	paphnuce
.	SENT	.
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
et	KON	et
<SEG>
ce	PRO:DEM	ce
il	PRO:PER	il
garde	NOM	garde
ne	ADV	ne
à	PRP	à
qu'	PRO:REL	que
Mais	KON	mais
prenait	VER:impf	prendre
personne	ADV	personne
disait	VER:impf	dire
<SEG>
on	PRO:PER	on
le	PRO:PER	le
qu'	KON	que
parce	KON	parce
,	PUN	,
savait	VER:impf	savoir
,	PUN	,
d'	PRP	de
dépourvu	VER:pper	dépourvu
intelligence	NOM	intelligence
<SEG>
d'	PRP	de
que	KON	que
abbé	NOM	abbé
piété	NOM	piété
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
rempli	VER:pper	remplir
bien	ADV	bien
de	PRP	de
<SEG>
<EOS>	<EOS>	<EOS>
Antinoé	NAM	antinoé
songea	VER:simp	songer
,	PUN	,
.	SENT	.
,	PUN	,
sa	DET:POS	son
renfermé	VER:pper	renfermer
dans	PRP	dans
cellule	NOM	cellule
<SEG>
asile	NOM	asile
donc	ADV	donc
mon	DET:POS	mon
J'	PRO:PER	je
enfin	ADV	enfin
l'	DET:ART	le
ai	VER:pres	avoir
de	PRP	de
--	PUN	--
regagné	VER:pper	regagner
<SEG>
de	PRP	de
ma	DET:POS	mon
Je	PRO:PER	je
.	SENT	.
et	KON	et
suis	VER:pres	suivre|être
repos	NOM	repos
donc	ADV	donc
<EOS>	<EOS>	<EOS>
félicité	NOM	félicité
<SEG>
mon	DET:POS	mon
contentement	NOM	contentement
de	PRP	de
citadelle	NOM	citadelle
<EOS>	<EOS>	<EOS>
.	SENT	.
D'	PRP	de
dans	PRP	dans
la	DET:ART	le
rentré	VER:pper	rentrer
<SEG>
roseaux	NOM	roseau
vient	VER:pres	venir
ne	ADV	ne
toit	NOM	toit
où	PRO:REL	où
m'	PRO:PER	me
ce	PRO:DEM	ce
cher	ADJ	cher
que	ADV	que
de	PRP	de
<SEG>
accueille	VER:pres	accueillir
que	KON	que
ami	NOM	ami
point	ADV	point
,	PUN	,
ne	ADV	ne
les	DET:ART	le
murs	NOM	mur
et	KON	et
en	PRP	en
<SEG>
me	PRO:PER	me
:	PUN	:
bienvenu	NOM	bienvenu
disent	VER:pres	dire
Sois	VER:subp	être
<EOS>	<EOS>	<EOS>
Rien	ADV	rien
pas	ADV	pas
!	SENT	!
le	DET:ART	le
<SEG>
n'	ADV	ne
changé	VER:pper	changer
cette	PRO:DEM	ce
,	PUN	,
départ	NOM	départ
mon	DET:POS	mon
depuis	PRP	depuis
est	VER:pres	être
,	PUN	,
dans	PRP	dans
<SEG>
demeure	NOM	demeure
.	SENT	.
et	KON	et
élection	NOM	élection
table	NOM	table
Voici	ADV	voici
ma	DET:POS	mon
d'	PRP	de
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
<SEG>
qui	PRO:REL	qui
momie	NOM	momie
.	SENT	.
m'	PRO:PER	me
lit	NOM	lit
Voici	ADV	voici
tête	NOM	tête
<EOS>	<EOS>	<EOS>
la	DET:ART	le
de	PRP	de
<SEG>
de	PRP	de
des	PRP:det	du
inspira	VER:simp	inspirer
pensées	NOM	pensée
et	KON	et
voici	ADV	voici
tant	ADV	tant
salutaires	ADJ	salutaire
fois	NOM	fois
,	PUN	,
<SEG>
images	NOM	image
le	DET:ART	le
les	DET:ART	le
ai	VER:pres	avoir
livre	NOM	livre
souvent	ADV	souvent
cherché	VER:pper	chercher
si	ADV	si
où	PRO:REL	où
j'	PRO:PER	je
<SEG>
ne	ADV	ne
rien	ADV	rien
Dieu	NOM	dieu
pourtant	ADV	pourtant
.	SENT	.
<EOS>	<EOS>	<EOS>
retrouve	VER:pres	retrouver
je	PRO:PER	je
Et	KON	et
de	PRP	de
<SEG>
que	PRO:REL	que
Les	DET:ART	le
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
j'	PRO:PER	je
ai	VER:pres	avoir
.	SENT	.
laissé	VER:pper	laisser
de	PRP	de
choses	NOM	chose
<SEG>
dépouillées	VER:pper	dépouiller
apparaissent	VER:pres	apparaître
grâces	NOM	grâce
,	PUN	,
coutumières	ADJ	coutumier
de	PRP	de
tristement	ADV	tristement
et	KON	et
leurs	DET:POS	leur
m'	PRO:PER	me
<SEG>
me	PRO:PER	me
que	KON	que
aujourd'hui	ADV	aujourd'hui
les	PRO:PER	la|le
je	PRO:PER	je
semble	VER:pres	sembler
vois	VER:pres	voir
pour	PRP	pour
la	DET:ART	le
il	PRO:PER	il
<SEG>
première	NUM	premier
.	SENT	.
et	KON	et
cette	PRO:DEM	ce
regardant	VER:ppre	regarder
fois	NOM	fois
<EOS>	<EOS>	<EOS>
En	PRO:PER	en
cette	PRO:DEM	ce
table	VER:pres	tabler
<SEG>
j'	PRO:PER	je
couche	NOM	couche
ai	VER:pres	avoir
de	PRP	de
mes	DET:POS	mon
mains	NOM	main
taillées	VER:pper	tailler
,	PUN	,
que	KON	que
jadis	ADV	jadis
<SEG>
,	PUN	,
tête	NOM	tête
cette	PRO:DEM	ce
rouleaux	NOM	rouleau
noire	ADJ	noir
de	PRP	de
et	KON	et
ces	PRO:DEM	ce
desséchée	VER:pper	dessécher
,	PUN	,
<SEG>
je	PRO:PER	je
des	PRP:det	du
remplis	VER:pper	remplir
papyrus	NOM	papyrus
de	PRP	de
Dieu	NOM	dieu
,	PUN	,
crois	VER:pres	croire
dictées	NOM	dictée
voir	VER:infi	voir
<SEG>
meubles	NOM	meuble
<EOS>	<EOS>	<EOS>
un	DET:ART	un
les	PRO:PER	la|le
Après	PRP	après
les	DET:ART	le
avoir	VER:infi	avoir
d'	PRP	de
mort	NOM	mort
.	SENT	.
<SEG>
ne	ADV	ne
.	SENT	.
pas	ADV	pas
les	PRO:PER	la|le
je	PRO:PER	je
,	PUN	,
tant	ADV	tant
<EOS>	<EOS>	<EOS>
reconnais	VER:pres	reconnaître
connus	VER:pper	connaître
<SEG>
n'	ADV	ne
Hélas	INT	hélas
autour	ADV	autour
réalité	NOM	réalité
changé	VER:pper	changer
rien	ADV	rien
puisqu'en	ADJ	puisqu'en
est	VER:pres	être
<EOS>	<EOS>	<EOS>
!	SENT	!
<SEG>
c'	PRO:DEM	ce
moi	PRO:PER	moi
est	VER:pres	être
suis	VER:pres	suivre|être
,	PUN	,
qui	PRO:REL	qui
plus	ADV	plus
de	PRP	de
moi	PRO:PER	moi
ne	ADV	ne
<SEG>
un	DET:ART	un
.	SENT	.
autre	ADJ	autre
suis	VER:pres	suivre|être
j'	PRO:PER	je
Je	PRO:PER	je
<EOS>	<EOS>	<EOS>
celui	PRO:DEM	celui
que	PRO:REL	que
étais	VER:impf	être
<SEG>
<EOS>	<EOS>	<EOS>
mort	NOM	mort
,	PUN	,
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
était	VER:impf	être
!	SENT	!
Le	DET:ART	le
moi	PRO:PER	moi
.	SENT	.
<SEG>
<EOS>	<EOS>	<EOS>
a-t-il	ADJ	a-t-il
,	PUN	,
?	SENT	?
Dieu	NOM	dieu
Qu'	KON	que
Qu'	KON	que
devenu	VER:pper	devenir
mon	DET:POS	mon
est-il	ADJ	est-il
<SEG>
m'	PRO:PER	me
Que	KON	que
laissé	VER:pper	laisser
<EOS>	<EOS>	<EOS>
?	SENT	?
?	SENT	?
<EOS>	<EOS>	<EOS>
Et	KON	et
emporté	VER:pper	emporter
a-t-il	ADJ	a-t-il
<SEG>
inquiétait	VER:impf	inquiéter
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
Et	KON	et
il	PRO:PER	il
-je	PRO:PER	je
?	SENT	?
surtout	ADV	surtout
suis	VER:pres	suivre|être
qui	PRO:REL	qui
<SEG>
était	VER:impf	être
cellule	NOM	cellule
lui	PRO:PER	lui
trouver	VER:infi	trouver
que	KON	que
de	PRP	de
,	PUN	,
malgré	PRP	malgré
sa	DET:POS	son
petite	ADJ	petit
<SEG>
considérant	NOM	considérant
la	DET:ART	le
en	PRP	en
de	PRP	de
la	DET:ART	le
les	DET:ART	le
tandis	KON	tandis
yeux	NOM	œil
par	PRP	par
qu'	KON	que
<SEG>
l'	PRO:PER	la|le
estimer	VER:infi	estimer
,	PUN	,
on	PRO:PER	on
immense	ADJ	immense
puisque	KON	puisque
l'	DET:ART	le
foi	NOM	foi
devait	VER:impf	devoir
,	PUN	,
<SEG>
y	PRO:PER	y
étant	VER:ppre	être
<EOS>	<EOS>	<EOS>
S'	PRO:PER	se
.	SENT	.
infini	NOM	infini
mis	VER:pper	mettre
de	PRP	de
Dieu	NOM	dieu
commençait	VER:impf	commencer
<SEG>
à	PRP	à
prier	VER:infi	prier
,	PUN	,
il	PRO:PER	il
contre	PRP	contre
le	DET:ART	le
,	PUN	,
front	NOM	front
recouvra	VER:simp	recouvrer
terre	NOM	terre
<SEG>
.	SENT	.
un	DET:ART	un
de	PRP	de
peu	ADV	peu
joie	NOM	joie
à	PRP	à
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
<SEG>
heure	NOM	heure
était	VER:impf	être
,	PUN	,
oraison	NOM	oraison
une	DET:ART	un
qu'	PRO:REL	que
il	PRO:PER	il
quand	KON	quand
en	PRP	en
peine	NOM	peine
<SEG>
yeux	NOM	œil
l'	DET:ART	le
image	NOM	image
Thaïs	NAM	thaïs
de	PRP	de
passa	VER:simp	passer
<EOS>	<EOS>	<EOS>
ses	DET:POS	son
.	SENT	.
devant	PRP	devant
<SEG>
en	PRO:PER	en
à	PRP	à
!	SENT	!
rendit	VER:simp	rendre
Il	PRO:PER	il
Dieu	NOM	dieu
:	PUN	:
Jésus	NAM	jésus
grâces	NOM	grâce
--	PUN	--
<SEG>
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
.	SENT	.
qui	PRO:REL	qui
envoies	VER:pres	envoyer
est	VER:pres	être
toi	PRO:PER	toi
l'	PRO:PER	la|le
<SEG>
tu	PRO:PER	tu
ton	DET:POS	ton
Je	PRO:PER	je
:	PUN	:
bonté	NOM	bonté
reconnais	VER:pres	reconnaître
veux	VER:pres	vouloir
immense	ADJ	immense
là	ADV	là
que	KON	que
<SEG>
me	PRO:PER	me
assure	VER:pres	assurer
et	KON	et
me	PRO:PER	me
je	PRO:PER	je
à	PRP	à
plaise	VER:subp	plaire
rassérène	VER:pres	rasséréner
m'	PRO:PER	me
,	PUN	,
<SEG>
.	SENT	.
je	PRO:PER	je
la	DET:ART	le
donnée	VER:pper	donner
ai	VER:pres	avoir
celle	PRO:DEM	celui
t'	PRO:PER	te
que	PRO:REL	que
de	PRP	de
vue	NOM	vue
<SEG>
maintenant	ADV	maintenant
mes	DET:POS	mon
son	DET:POS	son
<EOS>	<EOS>	<EOS>
sourire	NOM	sourire
yeux	NOM	œil
désarmé	VER:pper	désarmer
présentes	VER:subp	présenter
à	PRP	à
Tu	PRO:PER	tu
<SEG>
,	PUN	,
j'	PRO:PER	je
sa	DET:POS	son
sa	DET:POS	son
grâce	NOM	grâce
innocente	ADJ	innocent
,	PUN	,
dont	PRO:REL	dont
beauté	NOM	beauté
désormais	ADV	désormais
<SEG>
me	PRO:PER	me
ai	VER:pres	avoir
Pour	PRP	pour
l'	DET:ART	le
flatter	VER:infi	flatter
aiguillon	NOM	aiguillon
<EOS>	<EOS>	<EOS>
arraché	VER:pper	arracher
.	SENT	.
,	PUN	,
<SEG>
la	DET:ART	le
que	PRO:REL	que
mon	DET:POS	mon
tu	PRO:PER	tu
Dieu	NOM	dieu
,	PUN	,
telle	PRO:DEM	tel
je	PRO:PER	je
montres	NOM	montre
me	PRO:PER	me
<SEG>
intention	NOM	intention
et	KON	et
ai	VER:pres	avoir
,	PUN	,
à	PRP	à
ornée	VER:pper	orner
l'	PRO:PER	la|le
purifiée	VER:pper	purifier
comme	KON	comme
ton	DET:POS	ton
<SEG>
ami	NOM	ami
rappelle	VER:pres	rappeler
un	DET:ART	un
en	PRP	en
présent	NOM	présent
ami	NOM	ami
le	DET:ART	le
souriant	VER:ppre	sourire
à	PRP	à
son	DET:POS	son
<SEG>
agréable	ADJ	agréable
reçu	VER:pper	recevoir
qu'	PRO:REL	que
il	PRO:PER	il
C'	PRO:DEM	ce
est	VER:pres	être
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
a	VER:pres	avoir
.	SENT	.
<SEG>
assuré	VER:pper	assurer
plaisir	NOM	plaisir
je	PRO:PER	je
cette	PRO:DEM	ce
vois	VER:pres	voir
avec	PRP	avec
pourquoi	ADV	pourquoi
que	KON	que
femme	NOM	femme
,	PUN	,
<SEG>
bien	ADV	bien
de	PRP	de
toi	PRO:PER	toi
vient	VER:pres	venir
Tu	PRO:PER	tu
vision	NOM	vision
.	SENT	.
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
veux	VER:pres	vouloir
<SEG>
pas	ADV	pas
donnée	VER:pper	donner
oublier	VER:infi	oublier
je	PRO:PER	je
,	PUN	,
que	KON	que
l'	PRO:PER	la|le
ai	VER:pres	avoir
te	PRO:PER	te
ne	ADV	ne
<SEG>
<EOS>	<EOS>	<EOS>
et	KON	et
mon	DET:POS	mon
Jésus	NAM	jésus
Garde	NOM	garde
.	SENT	.
puisqu'elle	VER:subp	puisqu'elle
-la	PRO:PER	la
te	PRO:PER	te
plaît	VER:pres	plaire
<SEG>
d'	PRP	de
surtout	ADV	surtout
ne	ADV	ne
que	KON	que
pour	PRP	pour
charmes	NOM	charme
brillent	VER:pres	briller
souffre	VER:pres	souffrir
ses	DET:POS	son
pas	ADV	pas
<SEG>
que	KON	que
pour	PRP	pour
autres	ADJ	autre
toute	PRO:IND	tout
<EOS>	<EOS>	<EOS>
nuit	NOM	nuit
Pendant	PRP	pendant
toi	PRO:PER	toi
la	DET:ART	le
.	SENT	.
<SEG>
et	KON	et
il	PRO:PER	il
dormir	VER:infi	dormir
distinctement	ADV	distinctement
Thaïs	NAM	thaïs
ne	ADV	ne
vit	VER:pres	vivre
il	PRO:PER	il
put	VER:simp	pouvoir
plus	ADV	plus
<SEG>
ne	ADV	ne
qu'	KON	que
dans	PRP	dans
la	DET:ART	le
des	PRP:det	du
il	PRO:PER	il
grotte	NOM	grotte
avait	VER:impf	avoir
l'	PRO:PER	la|le
vue	VER:pper	voir
<SEG>
disant	VER:ppre	dire
rendit	VER:simp	rendre
Nymphes	NAM	nymphes
témoignage	NOM	témoignage
,	PUN	,
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
:	PUN	:
se	PRO:PER	se
.	SENT	.
<SEG>
je	PRO:PER	je
--	PUN	--
l'	PRO:PER	la|le
,	PUN	,
Ce	PRO:DEM	ce
ai	VER:pres	avoir
que	PRO:REL	que
fait	VER:pper	faire
j'	PRO:PER	je
ai	VER:pres	avoir
<SEG>
de	PRP	de
pour	PRP	pour
<EOS>	<EOS>	<EOS>
gloire	NOM	gloire
Pourtant	ADV	pourtant
la	DET:ART	le
.	SENT	.
,	PUN	,
fait	VER:pper	faire
Dieu	NOM	dieu
<SEG>
la	DET:ART	le
ne	ADV	ne
goûtait	VER:impf	goûter
pas	ADV	pas
,	PUN	,
grande	ADJ	grand
à	PRP	à
il	PRO:PER	il
surprise	NOM	surprise
sa	DET:POS	son
<SEG>
--	PUN	--
cœur	NOM	cœur
paix	NOM	paix
.	SENT	.
du	PRP:det	du
Il	PRO:PER	il
soupirait	VER:impf	soupirer
:	PUN	:
<EOS>	<EOS>	<EOS>
Pourquoi	ADV	pourquoi
<SEG>
mon	DET:POS	mon
et	KON	et
,	PUN	,
,	PUN	,
es	VER:pres	être
pourquoi	ADV	pourquoi
âme	NOM	âme
triste	ADJ	triste
me	PRO:PER	me
-tu	PRO:PER	tu
<SEG>
inquiète	ADJ	inquiet
.	SENT	.
Et	KON	et
troubles	VER:pres	troubler
son	DET:POS	son
?	SENT	?
âme	NOM	âme
<EOS>	<EOS>	<EOS>
-tu	PRO:PER	tu
demeurait	VER:impf	demeurer
<SEG>
dans	PRP	dans
tristesse	NOM	tristesse
cet	PRO:DEM	ce
jours	NOM	jour
état	NOM	état
<EOS>	<EOS>	<EOS>
de	PRP	de
resta	VER:simp	rester
Il	PRO:PER	il
trente	NUM	trente
<SEG>
au	PRP:det	au
L'	DET:ART	le
présage	VER:pres	présager
de	PRP	de
<EOS>	<EOS>	<EOS>
.	SENT	.
solitaire	NOM	solitaire
redoutables	ADJ	redoutable
épreuves	NOM	épreuve
qui	PRO:REL	qui
<SEG>
ni	KON	ni
ni	KON	ni
de	PRP	de
image	NOM	image
le	DET:ART	le
ne	ADV	ne
quittait	VER:impf	quitter
le	PRO:PER	le
jour	NOM	jour
Thaïs	NAM	thaïs
<SEG>
chassait	VER:impf	chasser
la	DET:ART	le
point	ADV	point
ne	ADV	ne
la	PRO:PER	la
parce	KON	parce
Il	PRO:PER	il
nuit	NOM	nuit
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
qu'	PRO:REL	que
pensait	VER:impf	penser
et	KON	et
de	PRP	de
qu'	KON	que
encore	ADV	encore
Dieu	NOM	dieu
venait	VER:impf	venir
il	PRO:PER	il
elle	PRO:PER	elle
<SEG>
que	KON	que
sainte	ADJ	saint
.	SENT	.
l'	DET:ART	le
était	VER:impf	être
<EOS>	<EOS>	<EOS>
d'	PRP	de
une	DET:ART	un
c'	PRO:DEM	ce
image	NOM	image
<SEG>
un	DET:ART	un
Mais	KON	mais
elle	PRO:PER	elle
rêve	NOM	rêve
le	PRO:PER	le
,	PUN	,
en	PRP	en
visita	VER:simp	visiter
,	PUN	,
matin	NOM	matin
<SEG>
cheveux	NOM	cheveu
les	DET:ART	le
de	PRP	de
,	PUN	,
et	KON	et
si	ADV	si
,	PUN	,
violettes	NOM	violet|violette
ceints	VER:pper	ceindre
redoutable	ADJ	redoutable
<SEG>
épouvante	NOM	épouvante
cria	VER:simp	crier
il	PRO:PER	il
d'	PRP	de
,	PUN	,
sa	DET:POS	son
douceur	NOM	douceur
en	PRO:PER	en
dans	PRP	dans
qu'	KON	que
<SEG>
couvert	VER:pper	couvrir
d'	PRP	de
se	PRO:PER	se
réveilla	VER:simp	réveiller
sueur	NOM	sueur
.	SENT	.
et	KON	et
une	DET:ART	un
<EOS>	<EOS>	<EOS>
glacée	ADJ	glacé
<SEG>
par	PRP	par
il	PRO:PER	il
,	PUN	,
encore	ADV	encore
cillés	VER:pper	ciller
Les	DET:ART	le
yeux	NOM	œil
sommeil	NOM	sommeil
le	DET:ART	le
sentit	VER:simp	sentir
<SEG>
souffle	NOM	souffle
et	KON	et
sur	PRP	sur
passer	VER:infi	passer
le	DET:ART	le
chaud	ADJ	chaud
visage	NOM	visage
humide	ADJ	humide
un	DET:ART	un
lui	PRO:PER	lui
<SEG>
chacal	NOM	chacal
un	DET:ART	un
posées	VER:pper	poser
:	PUN	:
au	PRP:det	au
pattes	NOM	patte
,	PUN	,
deux	NUM	deux
les	DET:ART	le
