trente	NUM	trente
l'	PRO:PER	la|le
songeait	VER:impf	songer
même	ADV	même
maintenant	ADV	maintenant
ne	ADV	ne
il	PRO:PER	il
<SEG>
à	PRP	à
qui	PRO:REL	qui
,	PUN	,
ces	PRO:DEM	ce
pas	ADV	pas
consolations	NOM	consolation
adresser	VER:infi	adresser
lui	PRO:PER	lui
banales	ADJ	banal
si	KON	si
<SEG>
propose	VER:pres	proposer
but	NOM	but
qu'	PRO:REL	que
pas	ADV	pas
se	PRO:PER	se
le	DET:ART	le
atteignent	VER:pres	atteindre
on	PRO:PER	on
elles	PRO:PER	elle
n'	ADV	ne
<SEG>
à	PRP	à
,	PUN	,
en	PRO:PER	en
qui	PRO:REL	qui
prouvent	VER:pres	prouver
moins	ADV	moins
l'	DET:ART	le
ceux	PRO:DEM	celui
au	PRP:det	au
sont	VER:pres	être
<SEG>
l'	DET:ART	le
que	KON	que
s'	PRO:PER	se
on	PRO:PER	on
objet	NOM	objet
eux	PRO:PER	eux
que	PRO:REL	que
d'	PRP	de
occupe	VER:pres	occuper
et	KON	et
<SEG>
l'	PRO:PER	la|le
.	SENT	.
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
on	PRO:PER	on
prend	VER:pres	prendre
de	PRP	de
leurs	DET:POS	leur
part	NOM	part
douleurs	NOM	douleur
<SEG>
ne	ADV	ne
à	PRP	à
Linda	NAM	linda
,	PUN	,
haine	NOM	haine
,	PUN	,
La	DET:ART	le
pensait	VER:impf	penser
toute	PRO:IND	tout
sa	DET:POS	son
<SEG>
une	DET:ART	un
souffrir	VER:infi	souffrir
,	PUN	,
seule	ADJ	seul
Rosario	NAM	rosario
doña	NOM	doña
à	PRP	à
qu'	ADV	qu'
chose	NOM	chose
faire	VER:infi	faire
<SEG>
absorbé	VER:pper	absorber
incessants	ADJ	incessant
,	PUN	,
par	PRP	par
Antinahuel	NAM	antinahuel
les	DET:ART	le
dont	PRO:REL	dont
la	DET:ART	le
soins	NOM	soin
de	PRP	de
<SEG>
guerre	NOM	guerre
avait	VER:impf	avoir
lui	PRO:PER	lui
,	PUN	,
La	DET:ART	le
la	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
confié	VER:pper	confier
garde	NOM	garde
<SEG>
de	PRP	de
contrôle	NOM	contrôle
fille	NOM	fille
,	PUN	,
malheureuse	ADJ	malheureux
sans	PRP	sans
pouvoir	NOM	pouvoir
au	PRP:det	au
livrée	VER:pper	livrer
jeune	ADJ	jeune
<SEG>
horrible	ADJ	horrible
mégère	NOM	mégère
de	PRP	de
un	DET:ART	un
,	PUN	,
toutes	PRO:IND	tout
cette	PRO:DEM	ce
endurait	VER:impf	endurer
les	DET:ART	le
martyre	NOM	martyr|martyre
<SEG>
minutes	NOM	minute
,	PUN	,
secondes	NOM	second|seconde
de	PRP	de
trouver	VER:infi	trouver
autour	ADV	autour
les	DET:ART	le
toutes	PRO:IND	tout
sans	PRP	sans
,	PUN	,
<SEG>
,	PUN	,
défense	NOM	défense
parût	VER:subi	paraître
sa	DET:POS	son
qui	PRO:REL	qui
prît	VER:subi	prendre
ou	KON	ou
elle	PRO:PER	elle
d'	PRP	de
personne	NOM	personne
<SEG>
à	PRP	à
sa	DET:POS	son
s'	PRO:PER	se
seulement	ADV	seulement
.	SENT	.
intéresser	VER:infi	intéresser
souffrance	NOM	souffrance
les	DET:ART	le
Cependant	ADV	cependant
<EOS>	<EOS>	<EOS>
<SEG>
imminente	ADJ	imminent
,	PUN	,
était	VER:impf	être
catastrophe	NOM	catastrophe
événements	NOM	événement
<EOS>	<EOS>	<EOS>
pressaient	VER:impf	presser
.	SENT	.
une	DET:ART	un
se	PRO:PER	se
<SEG>
dit	VER:pres	dire
avons	VER:pres	avoir
Chili	NOM	chili
ailleurs	ADV	ailleurs
le	DET:ART	le
n'	ADV	ne
,	PUN	,
Nous	PRO:PER	nous
déjà	ADV	déjà
l'	PRO:PER	la|le
<SEG>
à	PRP	à
pays	NOM	pays
propice	ADJ	propice
guerre	NOM	guerre
pas	ADV	pas
la	DET:ART	le
:	PUN	:
est	VER:pres	être
un	DET:ART	un
civile	ADJ	civil
<SEG>
plat	ADJ	plat
deux	NUM	deux
terrain	NOM	terrain
étroit	ADJ	étroit
ce	PRO:DEM	ce
qui	PRO:REL	qui
et	KON	et
,	PUN	,
armées	NOM	armée
sur	PRP	sur
<SEG>
autre	ADJ	autre
à	PRP	à
contre	PRP	contre
une	NOM	un
peuvent	VER:pres	pouvoir
tarder	VER:infi	tarder
ne	ADV	ne
manœuvrent	VER:pres	manœuvrer
l'	DET:ART	le
l'	DET:ART	le
<SEG>
mesures	NOM	mesure
les	DET:ART	le
rencontrer	VER:infi	rencontrer
prises	VER:pper	prendre
sont	VER:pres	être
,	PUN	,
et	KON	et
se	PRO:PER	se
si	KON	si
bien	ADV	bien
<SEG>
,	PUN	,
part	NOM	part
autre	ADJ	autre
d'	PRP	de
soit	KON	soit
l'	DET:ART	le
de	PRP	de
,	PUN	,
une	DET:ART	un
soit	KON	soit
<SEG>
est	VER:pres	être
choc	NOM	choc
le	DET:ART	le
toujours	ADV	toujours
presque	ADV	presque
<EOS>	<EOS>	<EOS>
,	PUN	,
définitif	ADJ	définitif
premier	NUM	premier
.	SENT	.
<SEG>
,	PUN	,
,	PUN	,
était	VER:impf	être
qui	PRO:REL	qui
C'	PRO:DEM	ce
cette	PRO:DEM	ce
encore	ADV	encore
fois	NOM	fois
ce	PRO:DEM	ce
devait	VER:impf	devoir
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
Antinahuel	NAM	antinahuel
se	PRO:PER	se
avait	VER:impf	avoir
dans	PRP	dans
arriver	VER:infi	arriver
cherché	VER:pper	chercher
à	PRP	à
jeter	VER:infi	jeter
<SEG>
,	PUN	,
vains	ADJ	vain
été	VER:pper	être
tous	PRO:IND	tout
les	DET:ART	le
mais	KON	mais
efforts	NOM	effort
montagnes	NOM	montagne
ses	DET:POS	son
avaient	VER:impf	avoir
<SEG>
obtenu	VER:pper	obtenir
résultat	NOM	résultat
que	KON	que
il	PRO:PER	il
qu'	PRO:REL	que
le	DET:ART	le
avait	VER:impf	avoir
n'	ADV	ne
,	PUN	,
il	PRO:PER	il
<SEG>
il	PRO:PER	il
est-à-dire	ADV	est-à-dire
voulu	VER:pper	vouloir
s'	PRO:PER	se
éviter	VER:infi	éviter
qu'	KON	que
,	PUN	,
avait	VER:impf	avoir
c'	PRO:DEM	ce
était	VER:impf	être
<SEG>
trouvé	VER:pper	trouver
qui	PRO:REL	qui
pris	VER:pper	prendre
trois	NUM	trois
entre	PRP	entre
d'	PRP	de
corps	NOM	corps
armée	NOM	armée
s'	PRO:PER	se
,	PUN	,
<SEG>
étaient	VER:impf	être
lui	PRO:PER	lui
peu	ADV	peu
,	PUN	,
resserrés	VER:pper	resserrer
et	KON	et
sur	PRP	sur
peu	ADV	peu
avaient	VER:impf	avoir
à	PRP	à
<SEG>
fini	VER:pper	finir
mettre	VER:infi	mettre
,	PUN	,
fâcheuse	ADJ	fâcheux
la	DET:ART	le
par	PRP	par
obligation	NOM	obligation
dans	PRP	dans
le	PRO:PER	le
non	ADV	non
<SEG>
de	PRP	de
sur	PRP	sur
mais	KON	mais
propre	ADJ	propre
terrain	NOM	terrain
son	DET:POS	son
combattre	VER:infi	combattre
,	PUN	,
sur	PRP	sur
pas	ADV	pas
<SEG>
ennemi	NOM	ennemi
il	PRO:PER	il
choisir	VER:infi	choisir
qu'	PRO:REL	que
plairait	VER:cond	plaire
de	PRP	de
l'	DET:ART	le
.	SENT	.
à	PRP	à
celui	PRO:DEM	celui
<SEG>
fermait	VER:impf	fermer
le	DET:ART	le
<EOS>	<EOS>	<EOS>
Gregorio	NAM	gregorio
Peralta	VER:simp	peralta
Don	NOM	don
du	PRP:det	du
côté	NOM	côté
passage	NOM	passage
lui	PRO:PER	lui
<SEG>
la	DET:ART	le
Léon	NAM	léon
de	PRP	de
,	PUN	,
côté	NOM	côté
Tadeo	NAM	tadeo
mer	NOM	mer
don	NOM	don
de	PRP	de
du	PRP:det	du
<SEG>
général	ADJ	général
et	KON	et
Arauco	NAM	arauco
Fuentès	NAM	fuentès
le	DET:ART	le
approche	NOM	approche
l'	DET:ART	le
,	PUN	,
d'	PRP	de
défendait	VER:impf	défendre
<SEG>
montagnes	NOM	montagne
du	PRP:det	du
ligne	NOM	ligne
.	SENT	.
<EOS>	<EOS>	<EOS>
des	PRP:det	du
gardait	VER:impf	garder
et	KON	et
la	DET:ART	le
Biobio	NAM	biobio
<SEG>
Toutes	PRO:IND	tout
abouti	VER:pper	aboutir
et	KON	et
marches	NOM	marche
avaient	VER:impf	avoir
contremarches	NOM	contremarche
les	DET:ART	le
les	DET:ART	le
qui	PRO:REL	qui
à	PRP	à
<SEG>
,	PUN	,
pendant	PRP	pendant
une	DET:ART	un
de	PRP	de
résultat	NOM	résultat
duré	VER:pper	durer
jours	NOM	jour
ce	PRO:DEM	ce
avaient	VER:impf	avoir
quinzaine	NOM	quinzaine
<SEG>
lesquels	PRO:REL	lequel
en	PRP	en
tout	ADV	tout
s'	PRO:PER	se
était	VER:impf	être
légères	ADJ	léger
et	KON	et
escarmouches	NOM	escarmouche
passé	VER:pper	passer
en	PRP	en
<SEG>
de	PRP	de
d'	PRP	de
engagements	NOM	engagement
avant-postes	NOM	avant-poste
mais	KON	mais
,	PUN	,
sans	PRP	sans
combats	NOM	combat
grand-gardes	NOM	grand-gardes
et	KON	et
<SEG>
.	SENT	.
coup	NOM	coup
<EOS>	<EOS>	<EOS>
un	DET:ART	un
grand	ADJ	grand
Tadeo	NAM	tadeo
frapper	VER:infi	frapper
sérieux	ADJ	sérieux
voulait	VER:impf	vouloir
Don	NOM	don
<SEG>
guerre	NOM	guerre
.	SENT	.
une	DET:ART	un
,	PUN	,
la	DET:ART	le
bataille	NOM	bataille
seule	ADJ	seul
en	PRP	en
<EOS>	<EOS>	<EOS>
terminer	VER:infi	terminer
<SEG>
Le	DET:ART	le
notre	DET:POS	notre
cours	NOM	cour|cours
de	PRP	de
jour	NOM	jour
où	PRO:REL	où
le	DET:ART	le
nous	PRO:PER	nous
reprenons	VER:pres	reprendre
récit	NOM	récit
<SEG>
Araucans	NAM	araucans
étaient	VER:impf	être
enfin	ADV	enfin
en	PRP	en
les	DET:ART	le
les	DET:ART	le
présence	NOM	présence
,	PUN	,
et	KON	et
Chiliens	NAM	chiliens
<SEG>
.	SENT	.
Les	DET:ART	le
armées	NOM	armée
avant-postes	NOM	avant-poste
se	PRO:PER	se
presque	ADV	presque
deux	NUM	deux
trouvaient	VER:impf	trouver
<EOS>	<EOS>	<EOS>
des	PRP:det	du
<SEG>
bataille	NOM	bataille
fusil	NOM	fusil
à	PRP	à
<EOS>	<EOS>	<EOS>
était	VER:impf	être
imminente	ADJ	imminent
portée	NOM	portée
de	PRP	de
Une	DET:ART	un
.	SENT	.
<SEG>
le	DET:ART	le
.	SENT	.
pour	PRP	pour
de	PRP	de
Tadeo	NAM	tadeo
,	PUN	,
<EOS>	<EOS>	<EOS>
Léon	NAM	léon
lendemain	NOM	lendemain
Don	NOM	don
<SEG>
sa	DET:POS	son
dans	PRP	dans
le	DET:ART	le
,	PUN	,
renfermé	VER:pper	renfermer
don	NOM	don
tente	NOM	tente
Peralta	NAM	peralta
avec	PRP	avec
Gregorio	NAM	gregorio
<SEG>
et	KON	et
officiers	NOM	officier
Fuentès	NAM	fuentès
état-major	NOM	état-major
général	ADJ	général
de	PRP	de
son	DET:POS	son
autres	ADJ	autre
plusieurs	PRO:IND	plusieurs
supérieurs	ADJ	supérieur
<SEG>
derniers	ADJ	dernier
donnait	VER:impf	donner
leur	PRO:PER	lui
ordres	NOM	ordre
,	PUN	,
appel	NOM	appel
lorsqu'	KON	lorsque
,	PUN	,
ses	DET:POS	son
un	DET:ART	un
<SEG>
trompettes	VER:pres	trompeter
au	PRP:det	au
Les	DET:ART	le
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
de	PRP	de
.	SENT	.
fit	VER:simp	faire
dehors	NOM	dehors
entendre	VER:infi	entendre
<SEG>
Chiliens	NAM	chiliens
de	PRP	de
dans	PRP	dans
aide	NOM	aide
camp	NOM	camp
entra	VER:simp	entrer
répondirent	VER:simp	répondre
aussitôt	ADV	aussitôt
un	DET:ART	un
;	PUN	;
<SEG>
des	PRP:det	du
la	DET:ART	le
que	KON	que
tente	NOM	tente
toqui	NOM	toqui
annonça	VER:simp	annoncer
Araucans	NAM	araucans
grand	ADJ	grand
le	DET:ART	le
et	KON	et
<SEG>
de	PRP	de
demandait	VER:impf	demander
une	DET:ART	un
chef	NOM	chef
général	NOM	général
au	PRP:det	au
en	PRP	en
entrevue	NOM	entrevue
armée	NOM	armée
l'	DET:ART	le
<SEG>
--	PUN	--
don	NOM	don
pas	ADV	pas
N'	ADV	ne
<EOS>	<EOS>	<EOS>
.	SENT	.
allez	VER:pres	aller
y	PRO:PER	y
,	PUN	,
chilienne	ADJ	chilien
<SEG>
le	DET:ART	le
,	PUN	,
de	PRP	de
,	PUN	,
Tadeo	NAM	tadeo
dit	VER:pres	dire
soldat	NOM	soldat
Fuentès	NAM	fuentès
général	ADJ	général
vieux	ADJ	vieux
<SEG>
de	PRP	de
la	DET:ART	le
indépendance	NOM	indépendance
les	DET:ART	le
haïssait	VER:impf	haïr
cordialement	ADV	cordialement
guerre	NOM	guerre
,	PUN	,
qui	PRO:REL	qui
l'	DET:ART	le
<SEG>
est	VER:pres	être
ces	PRO:DEM	ce
que	KON	que
ruminent	VER:pres	ruminer
fourberie	NOM	fourberie
,	PUN	,
quelque	PRO:IND	quelque
Indiens	NOM	indien
c'	PRO:DEM	ce
démons	NOM	démon
<SEG>
--	PUN	--
suis	VER:pres	suivre|être
avis	NOM	avis
Je	PRO:PER	je
.	SENT	.
<EOS>	<EOS>	<EOS>
ne	ADV	ne
de	PRP	de
votre	DET:POS	votre
pas	ADV	pas
<SEG>
,	PUN	,
le	DET:ART	le
,	PUN	,
répondit	VER:simp	répondre
dois	VER:pres	devoir
dictateur	NOM	dictateur
;	PUN	;
général	ADJ	général
,	PUN	,
je	PRO:PER	je
<SEG>
à	PRP	à
que	KON	que
comme	ADV	comme
autant	ADV	autant
l'	DET:ART	le
possible	ADJ	possible
chef	NOM	chef
chercher	VER:infi	chercher
,	PUN	,
empêcher	VER:infi	empêcher
<SEG>
mon	DET:POS	mon
effusion	NOM	effusion
est	VER:pres	être
du	PRP:det	du
,	PUN	,
devoir	NOM	devoir
c'	PRO:DEM	ce
rien	ADV	rien
sang	NOM	sang
,	PUN	,
<SEG>
,	PUN	,
seulement	ADV	seulement
;	PUN	;
comme	KON	comme
l'	DET:ART	le
y	PRO:PER	y
ne	ADV	ne
m'	PRO:PER	me
fera	VER:futu	faire
manquer	VER:infi	manquer
<SEG>
humanité	NOM	humanité
exclut	VER:pres	exclure
pas	ADV	pas
prudence	NOM	prudence
,	PUN	,
n'	ADV	ne
ne	ADV	ne
vous	PRO:PER	vous
je	PRO:PER	je
la	DET:ART	le
<SEG>
paraîtront	VER:futu	paraître
pas	ADV	pas
vous	PRO:PER	vous
les	DET:ART	le
qui	PRO:REL	qui
toutes	PRO:IND	tout
de	PRP	de
précautions	NOM	précaution
empêche	VER:pres	empêcher
prendre	VER:infi	prendre
<SEG>
!	SENT	!
ma	DET:POS	mon
<EOS>	<EOS>	<EOS>
--	PUN	--
.	SENT	.
Capista	NAM	capista
assurer	VER:infi	assurer
nécessaires	ADJ	nécessaire
sûreté	NOM	sûreté
pour	PRP	pour
<SEG>
fit	VER:simp	faire
bourru	ADJ	bourru
vous	PRO:PER	vous
,	PUN	,
d'	PRP	de
<EOS>	<EOS>	<EOS>
un	DET:ART	un
don	NOM	don
ton	NOM	ton
Gregorio	NAM	gregorio
<SEG>
les	PRO:PER	la|le
en	PRO:PER	en
malgré	PRP	malgré
vous	PRO:PER	vous
nous	PRO:PER	nous
empêcher	VER:infi	empêcher
que	KON	que
nous	PRO:PER	nous
prendrions	VER:cond	prendre
voudriez	VER:cond	vouloir
<SEG>
<EOS>	<EOS>	<EOS>
en	PRP	en
les	DET:ART	le
.	SENT	.
.	SENT	.
Et	KON	et
épaules	NOM	épaule
haussant	VER:ppre	hausser
il	PRO:PER	il
sortit	VER:simp	sortir
<SEG>
la	DET:ART	le
Le	DET:ART	le
pour	PRP	pour
était	VER:impf	être
conférence	NOM	conférence
lieu	NOM	lieu
légère	ADJ	léger
choisi	VER:pper	choisir
<EOS>	<EOS>	<EOS>
une	DET:ART	un
<SEG>
Un	DET:ART	un
juste	ADJ	juste
les	DET:ART	le
éminence	NOM	éminence
.	SENT	.
camps	NOM	camp
située	VER:pper	situer
deux	NUM	deux
entre	PRP	entre
<EOS>	<EOS>	<EOS>
<SEG>
un	DET:ART	un
vingt	NUM	vingt
furent	VER:simp	être
araucan	NOM	araucan
et	KON	et
plantés	VER:pper	planter
drapeau	NOM	drapeau
à	PRP	à
drapeau	NOM	drapeau
chilien	ADJ	chilien
<SEG>
de	PRP	de
au	PRP:det	au
un	NOM	un
;	PUN	;
distance	NOM	distance
l'	DET:ART	le
l'	DET:ART	le
autre	ADJ	autre
pas	NOM	pas
de	PRP	de
<SEG>
un	DET:ART	un
aucas	NOM	aucas
de	PRP	de
d'	PRP	de
pied	NOM	pied
drapeaux	NOM	drapeau
quarante	NUM	quarante
lanciers	NOM	lancier
ces	PRO:DEM	ce
côté	NOM	côté
<SEG>
de	PRP	de
nombre	NOM	nombre
chiliens	ADJ	chilien
pareil	ADJ	pareil
soldats	NOM	soldat
armés	VER:pper	armer
de	PRP	de
fusils	NOM	fusil
,	PUN	,
se	PRO:PER	se
<SEG>
d'	PRP	de
à	PRP	à
un	DET:ART	un
face	NOM	face
face	NOM	face
placèrent	VER:simp	placer
,	PUN	,
,	PUN	,
accompagnés	VER:pper	accompagner
trompette	NOM	trompette
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
Lorsque	KON	lorsque
l'	DET:ART	le
précautions	NOM	précaution
de	PRP	de
ces	PRO:DEM	ce
furent	VER:simp	être
autre	ADJ	autre
diverses	ADJ	divers
<SEG>
,	PUN	,
don	NOM	don
aides	NOM	aide
de	PRP	de
,	PUN	,
suivi	VER:pper	suivre
de	PRP	de
deux	NUM	deux
prises	VER:pper	prendre
Tadeo	NAM	tadeo
<SEG>
s'	PRO:PER	se
,	PUN	,
avança	VER:simp	avancer
vers	PRP	vers
,	PUN	,
qui	PRO:REL	qui
venait	VER:impf	venir
au-devant	ADV	au-devant
camp	NOM	camp
Antinahuel	NAM	antinahuel
<SEG>
deux	NUM	deux
Arrivés	VER:pper	arriver
*	VER:simp	*
de	PRP	de
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
.	SENT	.
Ulmènes	NOM	ulmènes
avec	PRP	avec
*	NOM	*
<SEG>
,	PUN	,
chefs	NOM	chef
auprès	ADV	auprès
leurs	DET:POS	leur
respectifs	ADJ	respectif
deux	NUM	deux
donnèrent	VER:simp	donner
de	PRP	de
soldats	NOM	soldat
les	DET:ART	le
<SEG>
de	PRP	de
*	ADJ	*
à	PRP	à
l'	DET:ART	le
attendre	VER:infi	attendre
ordre	NOM	ordre
*	NOM	*
officiers	NOM	officier
les	PRO:PER	la|le
leurs	DET:POS	leur
<SEG>
joignirent	VER:simp	joindre
pour	PRP	pour
laissé	VER:pper	laisser
l'	DET:ART	le
intervalle	NOM	intervalle
libre	ADJ	libre
se	PRO:PER	se
dans	PRP	dans
eux	PRO:PER	eux
et	KON	et
<SEG>
se	PRO:PER	se
,	PUN	,
présence	NOM	présence
trouvèrent	VER:simp	trouver
<EOS>	<EOS>	<EOS>
Lorsqu'	KON	lorsque
.	SENT	.
en	PRP	en
ils	PRO:PER	il
les	DET:ART	le
<SEG>
parler	NOM	parler
instant	NOM	instant
hommes	NOM	homme
sans	PRP	sans
réciproquement	ADV	réciproquement
s'	PRO:PER	se
deux	NUM	deux
un	DET:ART	un
examinèrent	VER:simp	examiner
.	SENT	.
<SEG>
.	SENT	.
rompit	VER:simp	rompre
le	DET:ART	le
qui	PRO:REL	qui
premier	NOM	premier
silence	NOM	silence
fut	VER:simp	être
<EOS>	<EOS>	<EOS>
le	DET:ART	le
Antinahuel	NAM	antinahuel
<SEG>
vénèrent	VER:pres	vénérer
et	KON	et
connaissent	VER:pres	connaître
--	PUN	--
,	PUN	,
Les	DET:ART	le
père	NOM	père
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
Aucas	NOM	aucas
<SEG>
qu'	KON	que
avec	PRP	avec
ils	PRO:PER	il
dit-il	NOM	dit-il
inclinant	VER:ppre	incliner
en	PRP	en
savent	VER:pres	savoir
s'	PRO:PER	se
,	PUN	,
courtoisie	NOM	courtoisie
<SEG>
enfants	NOM	enfant
il	PRO:PER	il
il	PRO:PER	il
est	VER:pres	être
bon	ADJ	bon
ses	DET:POS	son
aime	VER:pres	aimer
qu'	PRO:REL	que
indiens	ADJ	indien
et	KON	et
<SEG>
élevé	VER:pper	élever
et	KON	et
;	PUN	;
lui	PRO:PER	lui
nuage	NOM	nuage
est	VER:pres	être
entre	PRP	entre
s'	PRO:PER	se
un	DET:ART	un
ses	DET:POS	son
<SEG>
,	PUN	,
est-il	ADJ	est-il
fils	NOM	fil|fils
dissipe	VER:pres	dissiper
donc	ADV	donc
qu'	KON	que
impossible	ADJ	impossible
,	PUN	,
se	PRO:PER	se
il	PRO:PER	il
<SEG>
deux	NUM	deux
peuples	NOM	peuple
faut-il	NOM	faut-il
coule	VER:pres	couler
absolument	ADV	absolument
de	PRP	de
le	DET:ART	le
grands	ADJ	grand
que	KON	que
sang	NOM	sang
<SEG>
malentendu	NOM	malentendu
?	SENT	?
de	PRP	de
<EOS>	<EOS>	<EOS>
que	KON	que
comme	ADV	comme
eau	NOM	eau
pour	PRP	pour
un	DET:ART	un
l'	DET:ART	le
<SEG>
père	NOM	père
Chef	NOM	chef
.	SENT	.
alors	ADV	alors
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
réponde	VER:subp	répondre
dit	VER:pres	dire
--	PUN	--
,	PUN	,
<SEG>
,	PUN	,
ont	VER:pres	avoir
les	DET:ART	le
don	NOM	don
blancs	NOM	blanc
Tadeo	NAM	tadeo
protégé	VER:pper	protéger
toujours	ADV	toujours
Indiens	NOM	indien
les	DET:ART	le
<SEG>
pour	PRP	pour
des	PRP:det	du
donné	VER:pper	donner
se	PRO:PER	se
ils	PRO:PER	il
ont	VER:pres	avoir
armes	NOM	arme
leur	PRO:PER	lui
,	PUN	,
souvent	ADV	souvent
<SEG>
pour	PRP	pour
et	KON	et
,	PUN	,
des	PRP:det	du
étoffes	NOM	étoffe
des	PRP:det	du
grains	NOM	grain
nourrir	VER:infi	nourrir
défendre	VER:infi	défendre
se	PRO:PER	se
<SEG>
chaudes	ADJ	chaud
pour	PRP	pour
l'	DET:ART	le
la	DET:ART	le
hiver	NOM	hiver
lorsque	KON	lorsque
,	PUN	,
se	PRO:PER	se
couvrir	VER:infi	couvrir
neige	NOM	neige
<SEG>
ciel	NOM	ciel
pressés	VER:pper	presser
du	PRP:det	du
empêche	VER:pres	empêcher
tombant	VER:ppre	tomber
de	PRP	de
à	PRP	à
le	DET:ART	le
flocons	NOM	flocon
soleil	NOM	soleil
<SEG>
les	DET:ART	le
ingrats	ADJ	ingrat
sont	VER:pres	être
Araucans	NAM	araucans
la	DET:ART	le
terre	NOM	terre
;	PUN	;
réchauffer	VER:infi	réchauffer
mais	KON	mais
,	PUN	,
<SEG>
le	DET:ART	le
service	NOM	service
malheur	NOM	malheur
rendu	VER:pper	rendre
oublient	VER:pres	oublier
;	PUN	;
ils	PRO:PER	il
le	DET:ART	le
passé	VER:pper	passer
,	PUN	,
<SEG>
-ils	PRO:PER	il
blancs	NOM	blanc
aujourd'hui	ADV	aujourd'hui
pris	VER:pper	prendre
pourquoi	ADV	pourquoi
les	DET:ART	le
contre	PRP	contre
armes	NOM	arme
les	DET:ART	le
ont	VER:pres	avoir
<SEG>
les	PRO:PER	la|le
insultés	VER:pper	insulter
blancs	NOM	blanc
-ils	PRO:PER	il
ont	VER:pres	avoir
,	PUN	,
ont	VER:pres	avoir
?	SENT	?
Mes	DET:POS	mon
<EOS>	<EOS>	<EOS>
<SEG>
endommagé	VER:pper	endommager
ou	KON	ou
moissons	NOM	moisson
-ils	PRO:PER	il
leurs	DET:POS	leur
?	SENT	?
dérobé	VER:pper	dérober
leurs	DET:POS	leur
bestiaux	NOM	bestiaux
<EOS>	<EOS>	<EOS>
<SEG>
<EOS>	<EOS>	<EOS>
une	DET:ART	un
Non	INT	non
pareille	ADJ	pareil
les	DET:ART	le
pourraient	VER:cond	pouvoir
!	SENT	!
Araucans	NAM	araucans
ne	ADV	ne
soutenir	VER:infi	soutenir
<SEG>
peine	NOM	peine
y	PRO:PER	y
à	PRP	à
<EOS>	<EOS>	<EOS>
imposture	NOM	imposture
.	SENT	.
mois	NOM	moi|mois
a	VER:pres	avoir
Il	PRO:PER	il
un	DET:ART	un
<SEG>
,	PUN	,
environs	NOM	environ|environs
de	PRP	de
,	PUN	,
toqui	NOM	toqui
le	DET:ART	le
auquel	PRO:REL	auquel
aux	PRP:det	au
je	PRO:PER	je
Valdivia	NAM	valdivia
<SEG>
moment	NOM	moment
en	PRP	en
ce	PRO:DEM	ce
les	DET:ART	le
parle	VER:pres	parler
renouvelait	VER:impf	renouveler
de	PRP	de
traités	NOM	traité
,	PUN	,
solennellement	ADV	solennellement
<SEG>
jour	NOM	jour
même	ADJ	même
une	DET:ART	un
rompait	VER:impf	rompre
paix	NOM	paix
,	PUN	,
le	DET:ART	le
par	PRP	par
il	PRO:PER	il
qu'	PRO:REL	que
<SEG>
chef	NOM	chef
.	SENT	.
Que	KON	que
réponde	VER:subp	répondre
tour	NOM	tour
<EOS>	<EOS>	<EOS>
son	DET:POS	son
trahison	NOM	trahison
le	DET:ART	le
à	PRP	à
<SEG>
entendre	VER:infi	entendre
prêt	ADJ	prêt
je	PRO:PER	je
qu'	PRO:REL	que
pourra	VER:futu	pouvoir
à	PRP	à
,	PUN	,
suis	VER:pres	suivre|être
ce	PRO:DEM	ce
il	PRO:PER	il
<SEG>
sa	DET:POS	son
me	PRO:PER	me
.	SENT	.
chef	NOM	chef
pour	PRP	pour
<EOS>	<EOS>	<EOS>
--	PUN	--
Le	DET:ART	le
dire	VER:infi	dire
défense	NOM	défense
<SEG>
avec	PRP	avec
Antinahuel	NAM	antinahuel
,	PUN	,
pas	ADV	pas
défendra	VER:futu	défendre
ne	ADV	ne
,	PUN	,
dit	VER:pres	dire
déférence	NOM	déférence
se	PRO:PER	se
<SEG>
,	PUN	,
tous	PRO:IND	tout
en	PRO:PER	en
il	PRO:PER	il
torts	NOM	tort
,	PUN	,
convient	VER:pres	convenir|convier
ses	DET:POS	son
reconnaît	VER:pres	reconnaître
il	PRO:PER	il
<SEG>
les	DET:ART	le
prêt	ADJ	prêt
plaira	VER:futu	plaire
qu'	PRO:REL	que
il	PRO:PER	il
à	PRP	à
accepter	VER:infi	accepter
est	VER:pres	être
il	PRO:PER	il
conditions	NOM	condition
<SEG>
son	DET:POS	son
blanc	ADJ	blanc
de	PRP	de
,	PUN	,
lui	PRO:PER	lui
si	KON	si
père	NOM	père
ces	PRO:DEM	ce
imposer	VER:infi	imposer
à	PRP	à
<SEG>
honneur	NOM	honneur
susceptibles	ADJ	susceptible
conditions	NOM	condition
de	PRP	de
ne	ADV	ne
.	SENT	.
sont	VER:pres	être
ternir	VER:infi	ternir
pas	ADV	pas
son	DET:POS	son
<SEG>
--	PUN	--
d'	PRP	de
<EOS>	<EOS>	<EOS>
abord	NOM	abord
