Notice	NOM	notice
femmes	NOM	femme
qui	PRO:REL	qui
possédaient	VER:impf	posséder
maintenant	ADV	maintenant
les	DET:ART	le
restes	NOM	reste
des	PRP:det	du
voyoutes	NOM	voyoutes
,	PUN	,
car	KON	car
,	PUN	,
maître	NOM	maître
des	PRP:det	du
prémices	NOM	prémices
,	PUN	,
le	DET:ART	le
peuple	NOM	peuple
était	VER:impf	être
le	DET:ART	le
seul	NOM	seul
qui	PRO:REL	qui
n'	ADV	ne
eût	VER:subi	avoir
pas	ADV	pas
du	PRP:det	du
rebut	NOM	rebut
!	SENT	!
<EOS>	<EOS>	<EOS>
Quel	PRO:REL	quel
joli	ADJ	joli
chassé-croisé	NOM	chassé-croisé
,	PUN	,
quel	PRO:REL	quel
bel	ADJ	beau
échange	NOM	échange
que	KON	que
cette	PRO:DEM	ce
coutume	NOM	coutume
adoptée	VER:pper	adopter
par	PRP	par
une	DET:ART	un
société	NOM	société
pourtant	ADV	pourtant
bégueule	ADJ	bégueule
!	SENT	!
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
disait	VER:impf	dire
des	PRP:det	du
Esseintes	NAM	esseintes
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
,	PUN	,
la	DET:ART	le
noblesse	NOM	noblesse
décomposée	VER:pper	décomposer
était	VER:impf	être
morte	VER:pper	mourir
;	PUN	;
l'	DET:ART	le
aristocratie	NOM	aristocratie
avait	VER:impf	avoir
versé	VER:pper	verser
dans	PRP	dans
l'	DET:ART	le
imbécillité	NOM	imbécillité
ou	KON	ou
dans	PRP	dans
l'	DET:ART	le
ordure	NOM	ordure
!	SENT	!
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
s'	PRO:PER	se
éteignait	VER:impf	éteindre
dans	PRP	dans
le	DET:ART	le
gâtisme	NOM	gâtisme
de	PRP	de
ses	DET:POS	son
descendants	NOM	descendant
dont	PRO:REL	dont
les	DET:ART	le
facultés	NOM	faculté
baissaient	VER:impf	baisser
à	PRP	à
chaque	PRO:IND	chaque
génération	NOM	génération
et	KON	et
aboutissaient	VER:impf	aboutir
à	PRP	à
des	PRP:det	du
instincts	NOM	instinct
de	PRP	de
gorilles	NOM	gorille
fermentés	VER:pper	fermenter
dans	PRP	dans
des	PRP:det	du
crânes	NOM	crâne
de	PRP	de
palefreniers	NOM	palefrenier
et	KON	et
de	PRP	de
jockeys	NOM	jockey
,	PUN	,
ou	KON	ou
bien	ADV	bien
encore	ADV	encore
,	PUN	,
ainsi	KON	ainsi
que	KON	que
les	DET:ART	le
Choiseul-Praslin	NAM	choiseul-praslin
,	PUN	,
les	DET:ART	le
Polignac	NAM	polignac
,	PUN	,
les	DET:ART	le
Chevreuse	NAM	chevreuse
,	PUN	,
elle	PRO:PER	elle
roulait	VER:impf	rouler
dans	PRP	dans
la	DET:ART	le
boue	NOM	boue
de	PRP	de
procès	NOM	procès
qui	PRO:REL	qui
la	PRO:PER	la
rendaient	VER:impf	rendre
égale	ADJ	égal
en	PRP	en
turpitude	NOM	turpitude
aux	PRP:det	au
autres	ADJ	autre
classes	NOM	classe
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
hôtels	NOM	hôtel
mêmes	ADJ	même
,	PUN	,
les	DET:ART	le
écussons	NOM	écusson
séculaires	ADJ	séculaire
,	PUN	,
la	DET:ART	le
tenue	NOM	tenue
héraldique	ADJ	héraldique
,	PUN	,
le	DET:ART	le
maintien	NOM	maintien
pompeux	ADJ	pompeux
de	PRP	de
cette	PRO:DEM	ce
antique	ADJ	antique
caste	NOM	caste
avaient	VER:impf	avoir
disparu	VER:pper	disparaître
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
terres	NOM	terre
ne	ADV	ne
rapportant	VER:ppre	rapporter
plus	ADV	plus
,	PUN	,
elles	PRO:PER	elle
avaient	VER:impf	avoir
été	VER:pper	être
avec	PRP	avec
les	DET:ART	le
châteaux	NOM	château
mises	VER:pper	mettre
à	PRP	à
l'	DET:ART	le
encan	NOM	encan
,	PUN	,
car	KON	car
l'	DET:ART	le
or	NOM	or
manquait	VER:impf	manquer
pour	PRP	pour
acheter	VER:infi	acheter
les	DET:ART	le
maléfices	NOM	maléfice
vénériens	ADJ	vénérien
aux	PRP:det	au
descendants	NOM	descendant
hébétés	VER:pper	hébéter
des	PRP:det	du
vieilles	ADJ	vieux
races	NOM	race
!	SENT	!
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
moins	ADV	moins
scrupuleux	ADJ	scrupuleux
,	PUN	,
les	DET:ART	le
moins	ADV	moins
obtus	ADJ	obtus
,	PUN	,
jetaient	VER:impf	jeter
toute	PRO:IND	tout
vergogne	NOM	vergogne
à	PRP	à
bas	NOM	bas
;	PUN	;
ils	PRO:PER	il
trempaient	VER:impf	tremper
dans	PRP	dans
des	PRP:det	du
gabegies	NOM	gabegie
,	PUN	,
vannaient	VER:impf	vanner
la	DET:ART	le
bourbe	NOM	bourbe
des	PRP:det	du
affaires	NOM	affaire
,	PUN	,
comparaissaient	VER:impf	comparaître
,	PUN	,
ainsi	KON	ainsi
que	KON	que
de	PRP	de
vulgaires	ADJ	vulgaire
filous	NOM	filou
,	PUN	,
en	PRP	en
cour	NOM	cour
d'	PRP	de
assises	NOM	assise
,	PUN	,
et	KON	et
ils	PRO:PER	il
servaient	VER:impf	servir
à	PRP	à
rehausser	VER:infi	rehausser
un	DET:ART	un
peu	ADV	peu
la	DET:ART	le
justice	NOM	justice
humaine	ADJ	humain
qui	PRO:REL	qui
,	PUN	,
ne	ADV	ne
pouvant	VER:ppre	pouvoir
se	PRO:PER	se
dispenser	VER:infi	dispenser
toujours	ADV	toujours
d'	PRP	de
être	VER:infi	être
partiale	ADJ	partial
,	PUN	,
finissait	VER:impf	finir
par	PRP	par
les	PRO:PER	la|le
nommer	VER:infi	nommer
bibliothécaires	NOM	bibliothécaire
dans	PRP	dans
les	DET:ART	le
maisons	NOM	maison
de	PRP	de
force	NOM	force
.	SENT	.
<EOS>	<EOS>	<EOS>
Cette	PRO:DEM	ce
âpreté	NOM	âpreté
de	PRP	de
gain	NOM	gain
,	PUN	,
ce	PRO:DEM	ce
prurit	NOM	prurit
de	PRP	de
lucre	NOM	lucre
,	PUN	,
s'	PRO:PER	se
étaient	VER:impf	être
aussi	ADV	aussi
répercutés	VER:pper	répercuter
dans	PRP	dans
cette	PRO:DEM	ce
autre	ADJ	autre
classe	NOM	classe
qui	PRO:REL	qui
s'	PRO:PER	se
était	VER:impf	être
constamment	ADV	constamment
étayée	VER:pper	étayer|étayer
sur	PRP	sur
la	DET:ART	le
noblesse	NOM	noblesse
,	PUN	,
dans	PRP	dans
le	DET:ART	le
clergé	NOM	clergé
.	SENT	.
<EOS>	<EOS>	<EOS>
Maintenant	ADV	maintenant
on	PRO:PER	on
apercevait	VER:impf	apercevoir
,	PUN	,
aux	PRP:det	au
quatrièmes	NUM	quatrième
pages	NOM	page
des	PRP:det	du
journaux	NOM	journal|journau
,	PUN	,
des	PRP:det	du
annonces	NOM	annonce
de	PRP	de
cors	NOM	cor|cors
aux	PRP:det	au
pieds	NOM	pied
guéris	VER:pper	guérir
par	PRP	par
un	DET:ART	un
prêtre	NOM	prêtre
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
monastères	NOM	monastère
s'	PRO:PER	se
étaient	VER:impf	être
métamorphosés	VER:pper	métamorphoser
en	PRP	en
des	PRP:det	du
usines	NOM	usine
d'	PRP	de
apothicaires	NOM	apothicaire
et	KON	et
de	PRP	de
liquoristes	NOM	liquoriste
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
vendaient	VER:impf	vendre
des	PRP:det	du
recettes	NOM	recette
ou	KON	ou
fabriquaient	VER:impf	fabriquer
eux	PRO:PER	eux
-mêmes	ADJ	même
:	PUN	:
l'	DET:ART	le
ordre	NOM	ordre
de	PRP	de
Cîteaux	NAM	cîteaux
,	PUN	,
du	PRP:det	du
chocolat	NOM	chocolat
,	PUN	,
de	PRP	de
la	DET:ART	le
trappistine	NOM	trappistine
,	PUN	,
de	PRP	de
la	DET:ART	le
semouline	NOM	semouline
et	KON	et
de	PRP	de
l'	DET:ART	le
alcoolature	NOM	alcoolature
d'	PRP	de
arnica	NOM	arnica
;	PUN	;
les	DET:ART	le
ff	NOM	ff
.	SENT	.
<EOS>	<EOS>	<EOS>
maristes	NOM	mariste
du	PRP:det	du
biphosphate	NOM	biphosphate
de	PRP	de
chaux	NOM	chaux
médicinal	ADJ	médicinal
et	KON	et
de	PRP	de
l'	DET:ART	le
eau	NOM	eau
d'	PRP	de
arquebuse	NOM	arquebuse
;	PUN	;
les	DET:ART	le
jacobins	NOM	jacobin
de	PRP	de
l'	DET:ART	le
élixir	NOM	élixir
antiapoplectique	ADJ	antiapoplectique
;	PUN	;
les	DET:ART	le
disciples	NOM	disciple
de	PRP	de
saint	ADJ	saint
Benoît	NAM	benoît
,	PUN	,
de	PRP	de
la	DET:ART	le
bénédictine	NOM	bénédictin
;	PUN	;
les	DET:ART	le
religieux	NOM	religieux
de	PRP	de
saint	ADJ	saint
Bruno	NAM	bruno
,	PUN	,
de	PRP	de
la	DET:ART	le
chartreuse	NOM	chartreuse|chartreux
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
négoce	NOM	négoce
avait	VER:impf	avoir
envahi	VER:pper	envahir
les	DET:ART	le
cloîtres	NOM	cloître
où	PRO:REL	où
,	PUN	,
en	PRP	en
guise	NOM	guise
d'	PRP	de
antiphonaires	NOM	antiphonaire
,	PUN	,
les	DET:ART	le
grands	ADJ	grand
livres	NOM	livre
de	PRP	de
commerce	NOM	commerce
posaient	VER:impf	poser
sur	PRP	sur
des	PRP:det	du
lutrins	NOM	lutrin
.	SENT	.
<EOS>	<EOS>	<EOS>
De	PRP	de
même	ADV	même
qu'	KON	que
une	DET:ART	un
lèpre	NOM	lèpre
,	PUN	,
l'	DET:ART	le
avidité	NOM	avidité
du	PRP:det	du
siècle	NOM	siècle
ravageait	VER:impf	ravager
l'	DET:ART	le
église	NOM	église
,	PUN	,
courbait	VER:impf	courber
des	PRP:det	du
moines	NOM	moine
sur	PRP	sur
des	PRP:det	du
inventaires	NOM	inventaire
et	KON	et
des	PRP:det	du
factures	NOM	facture
,	PUN	,
transformait	VER:impf	transformer
les	DET:ART	le
supérieurs	NOM	supérieur
en	PRP	en
des	PRP:det	du
confiseurs	NOM	confiseur
et	KON	et
des	PRP:det	du
médicastres	NOM	médicastre
,	PUN	,
les	DET:ART	le
frères	NOM	frère
lais	ADJ	lai
et	KON	et
les	DET:ART	le
convers	NOM	convers
,	PUN	,
en	PRP	en
de	PRP	de
vulgaires	ADJ	vulgaire
emballeurs	NOM	emballeur
et	KON	et
de	PRP	de
bas	ADJ	bas
potards	NOM	potard
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
cependant	ADV	cependant
,	PUN	,
malgré	PRP	malgré
tout	ADV	tout
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
encore	ADV	encore
que	KON	que
les	DET:ART	le
ecclésiastiques	NOM	ecclésiastique
parmi	PRP	parmi
lesquels	PRO:REL	lequel
des	PRP:det	du
Esseintes	NAM	esseintes
pouvait	VER:impf	pouvoir
espérer	VER:infi	espérer
des	PRP:det	du
relations	NOM	relation
appariées	VER:pper	apparier
jusqu'	PRP	jusque
à	PRP	à
un	DET:ART	un
certain	PRO:IND	certain
point	NOM	point
avec	PRP	avec
ses	DET:POS	son
goûts	NOM	goût
;	PUN	;
dans	PRP	dans
la	DET:ART	le
société	NOM	société
de	PRP	de
chanoines	NOM	chanoine
généralement	ADV	généralement
doctes	ADJ	docte
et	KON	et
bien	ADV	bien
élevés	VER:pper	élever
,	PUN	,
il	PRO:PER	il
aurait	VER:cond	avoir
pu	VER:pper	pouvoir
passer	VER:infi	passer
quelques	PRO:IND	quelque
soirées	NOM	soirée
affables	ADJ	affable
et	KON	et
douillettes	ADJ	douillet
;	PUN	;
mais	KON	mais
encore	ADV	encore
eût-il	VER:simp	eût-il
fallu	VER:pper	falloir
qu'	KON	que
il	PRO:PER	il
partageât	VER:subi	partager
leurs	DET:POS	leur
croyances	NOM	croyance
,	PUN	,
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
flottât	VER:subi	flotter
point	ADV	point
entre	PRP	entre
des	PRP:det	du
idées	NOM	idée
sceptiques	ADJ	sceptique
et	KON	et
des	PRP:det	du
élans	NOM	élan
de	PRP	de
conviction	NOM	conviction
qui	PRO:REL	qui
remontaient	VER:impf	remonter
de	PRP	de
temps	NOM	temps
à	PRP	à
autre	ADJ	autre
,	PUN	,
sur	PRP	sur
l'	DET:ART	le
eau	NOM	eau
,	PUN	,
soutenus	VER:pper	soutenir
par	PRP	par
les	DET:ART	le
souvenirs	NOM	souvenir
de	PRP	de
son	DET:POS	son
enfance	NOM	enfance
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
eût	VER:subi	avoir
fallu	VER:pper	falloir
avoir	VER:infi	avoir
des	PRP:det	du
opinions	NOM	opinion
identiques	ADJ	identique
,	PUN	,
ne	ADV	ne
pas	ADV	pas
admettre	VER:infi	admettre
,	PUN	,
et	KON	et
il	PRO:PER	il
le	PRO:PER	le
faisait	VER:impf	faire
volontiers	ADV	volontiers
dans	PRP	dans
ses	DET:POS	son
moments	NOM	moment
d'	PRP	de
ardeur	NOM	ardeur
,	PUN	,
un	DET:ART	un
catholicisme	NOM	catholicisme
salé	VER:pper	saler
d'	PRP	de
un	DET:ART	un
peu	ADV	peu
de	PRP	de
magie	NOM	magie
,	PUN	,
comme	ADV	comme
sous	PRP	sous
Henri	NAM	henri
III	NUM	iii
,	PUN	,
et	KON	et
d'	PRP	de
un	DET:ART	un
peu	ADV	peu
de	PRP	de
sadisme	NOM	sadisme
,	PUN	,
comme	ADV	comme
à	PRP	à
la	DET:ART	le
fin	NOM	fin
du	PRP:det	du
dernier	ADJ	dernier
siècle	NOM	siècle
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
cléricalisme	NOM	cléricalisme
spécial	ADJ	spécial
,	PUN	,
ce	PRO:DEM	ce
mysticisme	NOM	mysticisme
dépravé	VER:pper	dépraver
et	KON	et
artistement	ADV	artistement
pervers	ADJ	pervers
vers	PRP	vers
lequel	PRO:REL	lequel
il	PRO:PER	il
s'	PRO:PER	se
acheminait	VER:impf	acheminer
,	PUN	,
à	PRP	à
certaines	PRO:IND	certain
heures	NOM	heure
,	PUN	,
ne	ADV	ne
pouvait	VER:impf	pouvoir
même	ADV	même
être	VER:infi	être
discuté	VER:pper	discuter
avec	PRP	avec
un	DET:ART	un
prêtre	NOM	prêtre
qui	PRO:REL	qui
ne	ADV	ne
l'	PRO:PER	la|le
eût	VER:subi	avoir
pas	ADV	pas
compris	VER:pper	comprendre
ou	KON	ou
l'	PRO:PER	la|le
eût	VER:subi	avoir
aussitôt	ADV	aussitôt
banni	VER:pper	bannir
avec	PRP	avec
horreur	NOM	horreur
.	SENT	.
<EOS>	<EOS>	<EOS>
Pour	PRP	pour
la	DET:ART	le
vingtième	NUM	vingtième
fois	NOM	fois
,	PUN	,
cet	PRO:DEM	ce
irrésoluble	ADJ	irrésoluble
problème	NOM	problème
l'	PRO:PER	la|le
agitait	VER:impf	agiter
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
eût	VER:subi	avoir
voulu	VER:pper	vouloir
que	KON	que
cet	PRO:DEM	ce
état	NOM	état
de	PRP	de
suspicion	NOM	suspicion
dans	PRP	dans
lequel	PRO:REL	lequel
il	PRO:PER	il
s'	PRO:PER	se
était	VER:impf	être
vainement	ADV	vainement
débattu	VER:pper	débattre
,	PUN	,
à	PRP	à
Fontenay	NAM	fontenay
,	PUN	,
prît	VER:subi	prendre
fin	NOM	fin
;	PUN	;
maintenant	ADV	maintenant
qu'	KON	que
il	PRO:PER	il
devait	VER:impf	devoir
faire	VER:infi	faire
peau	NOM	peau
neuve	ADJ	neuf
,	PUN	,
il	PRO:PER	il
eût	VER:subi	avoir
voulu	VER:pper	vouloir
se	PRO:PER	se
forcer	VER:infi	forcer
à	PRP	à
posséder	VER:infi	posséder
la	DET:ART	le
foi	NOM	foi
,	PUN	,
à	PRP	à
se	PRO:PER	se
l'	PRO:PER	la|le
incruster	VER:infi	incruster
dès	PRP	dès
qu'	KON	que
il	PRO:PER	il
la	PRO:PER	la
tiendrait	VER:cond	tenir
,	PUN	,
à	PRP	à
se	PRO:PER	se
la	DET:ART	le
visser	VER:infi	visser
par	PRP	par
des	PRP:det	du
crampons	NOM	crampon
dans	PRP	dans
l'	DET:ART	le
âme	NOM	âme
,	PUN	,
à	PRP	à
la	PRO:PER	la
mettre	VER:infi	mettre
enfin	ADV	enfin
à	PRP	à
l'	DET:ART	le
abri	NOM	abri
de	PRP	de
toutes	PRO:IND	tout
ces	PRO:DEM	ce
réflexions	NOM	réflexion
qui	PRO:REL	qui
l'	PRO:PER	la|le
ébranlent	VER:pres	ébranler
et	KON	et
qui	PRO:REL	qui
la	PRO:PER	la
déracinent	VER:pres	déraciner
;	PUN	;
mais	KON	mais
plus	ADV	plus
il	PRO:PER	il
la	PRO:PER	la
souhaitait	VER:impf	souhaiter
et	KON	et
moins	ADV	moins
la	DET:ART	le
vacance	NOM	vacance
de	PRP	de
son	DET:POS	son
esprit	NOM	esprit
se	PRO:PER	se
comblait	VER:impf	combler
,	PUN	,
plus	ADV	plus
la	DET:ART	le
visitation	NOM	visitation
du	PRP:det	du
Christ	NAM	christ
tardait	VER:impf	tarder
à	PRP	à
venir	VER:infi	venir
.	SENT	.
<EOS>	<EOS>	<EOS>
à	PRP	à
mesure	NOM	mesure
même	ADJ	même
que	KON	que
sa	DET:POS	son
faim	NOM	faim
religieuse	ADJ	religieux
s'	PRO:PER	se
augmentait	VER:impf	augmenter
,	PUN	,
à	PRP	à
mesure	NOM	mesure
qu'	PRO:REL	que
il	PRO:PER	il
appelait	VER:impf	appeler
de	PRP	de
toutes	PRO:IND	tout
ses	DET:POS	son
forces	NOM	force|forces
,	PUN	,
comme	KON	comme
une	DET:ART	un
rançon	NOM	rançon
pour	PRP	pour
l'	DET:ART	le
avenir	NOM	avenir
,	PUN	,
comme	KON	comme
un	DET:ART	un
subside	NOM	subside
pour	PRP	pour
sa	DET:POS	son
vie	NOM	vie
nouvelle	ADJ	nouveau
,	PUN	,
cette	PRO:DEM	ce
foi	NOM	foi
qui	PRO:REL	qui
se	PRO:PER	se
laissait	VER:impf	laisser
voir	VER:infi	voir
,	PUN	,
mais	KON	mais
dont	PRO:REL	dont
la	DET:ART	le
distance	NOM	distance
à	PRP	à
franchir	VER:infi	franchir
l'	PRO:PER	la|le
épouvantait	VER:impf	épouvanter
,	PUN	,
des	PRP:det	du
idées	NOM	idée
se	PRO:PER	se
pressaient	VER:impf	presser
dans	PRP	dans
son	DET:POS	son
esprit	NOM	esprit
toujours	ADV	toujours
en	PRP	en
ignition	NOM	ignition
,	PUN	,
repoussant	VER:ppre	repousser
sa	DET:POS	son
volonté	NOM	volonté
mal	ADV	mal
assise	VER:pper	asseoir
,	PUN	,
rejetant	VER:ppre	rejeter
par	PRP	par
des	PRP:det	du
motifs	NOM	motif
de	PRP	de
bon	ADJ	bon
sens	NOM	sens
,	PUN	,
par	PRP	par
des	PRP:det	du
preuves	NOM	preuve
de	PRP	de
mathématique	NOM	mathématique
,	PUN	,
les	DET:ART	le
mystères	NOM	mystère
et	KON	et
les	DET:ART	le
dogmes	NOM	dogme
!	SENT	!
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
faudrait	VER:cond	falloir
pouvoir	NOM	pouvoir
s'	PRO:PER	se
empêcher	VER:infi	empêcher
de	PRP	de
discuter	VER:infi	discuter
avec	PRP	avec
soi	PRO:PER	soi
-même	ADJ	même
,	PUN	,
se	PRO:PER	se
dit-il	NOM	dit-il
douloureusement	ADV	douloureusement
;	PUN	;
il	PRO:PER	il
faudrait	VER:cond	falloir
pouvoir	VER:infi	pouvoir
fermer	VER:infi	fermer
les	DET:ART	le
yeux	NOM	œil
,	PUN	,
se	PRO:PER	se
laisser	VER:infi	laisser
emporter	VER:infi	emporter
par	PRP	par
ce	PRO:DEM	ce
courant	NOM	courant
,	PUN	,
oublier	VER:infi	oublier
ces	PRO:DEM	ce
maudites	NOM	maudit
découvertes	ADJ	découvert
qui	PRO:REL	qui
ont	VER:pres	avoir
détruit	VER:pper	détruire
l'	DET:ART	le
édifice	NOM	édifice
religieux	ADJ	religieux
,	PUN	,
du	PRP:det	du
haut	NOM	haut
en	PRP	en
bas	NOM	bas
,	PUN	,
depuis	PRP	depuis
deux	NUM	deux
siècles	NOM	siècle
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
encore	ADV	encore
,	PUN	,
soupira-t-il	NOM	soupira-t-il
,	PUN	,
ce	PRO:DEM	ce
ne	ADV	ne
sont	VER:pres	être
ni	KON	ni
les	DET:ART	le
physiologistes	NOM	physiologiste
ni	KON	ni
les	DET:ART	le
incrédules	NOM	incrédule
qui	PRO:REL	qui
démolissent	VER:pres	démolir
le	DET:ART	le
catholicisme	NOM	catholicisme
,	PUN	,
ce	PRO:DEM	ce
sont	VER:pres	être
les	DET:ART	le
prêtres	NOM	prêtre
,	PUN	,
eux	PRO:PER	eux
-mêmes	ADJ	même
,	PUN	,
dont	PRO:REL	dont
les	DET:ART	le
maladroits	ADJ	maladroit
ouvrages	NOM	ouvrage
extirperaient	VER:cond	extirper
les	DET:ART	le
convictions	NOM	conviction
les	DET:ART	le
plus	ADV	plus
tenaces	ADJ	tenace
.	SENT	.
<EOS>	<EOS>	<EOS>
Dans	PRP	dans
la	DET:ART	le
bibliothèque	NOM	bibliothèque
dominicaine	ADJ	dominicain
,	PUN	,
un	DET:ART	un
docteur	NOM	docteur
en	PRP	en
théologie	NOM	théologie
,	PUN	,
un	DET:ART	un
frère	NOM	frère
prêcheur	ADJ	prêcheur
,	PUN	,
le	DET:ART	le
R.P.	NAM	r.p.
<EOS>	<EOS>	<EOS>
Rouard	NAM	rouard
de	PRP	de
Card	NAM	card
,	PUN	,
ne	ADV	ne
s'	PRO:PER	se
était-il	NOM	était-il
pas	ADV	pas
trouvé	VER:pper	trouver
qui	PRO:REL	qui
,	PUN	,
à	PRP	à
l'	DET:ART	le
aide	NOM	aide
d'	PRP	de
une	DET:ART	un
brochure	NOM	brochure
intitulée	VER:pper	intituler
:	PUN	:
""""	PUN:cit	""""
De	PRP	de
la	DET:ART	le
falsification	NOM	falsification
des	PRP:det	du
substances	NOM	substance
sacramentelles	ADJ	sacramentel
""""	PUN:cit	""""
avait	VER:impf	avoir
péremptoirement	ADV	péremptoirement
démontré	VER:pper	démontrer
que	KON	que
la	DET:ART	le
majeure	ADJ	majeur
partie	NOM	partie
des	PRP:det	du
messes	NOM	messe
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
valide	ADJ	valide
,	PUN	,
par	PRP	par
ce	PRO:DEM	ce
motif	NOM	motif
que	KON	que
les	DET:ART	le
matières	NOM	matière
servant	VER:ppre	servir
au	PRP:det	au
culte	NOM	culte
étaient	VER:impf	être
sophistiquées	VER:pper	sophistiquer
par	PRP	par
des	PRP:det	du
commerçants	NOM	commerçant
.	SENT	.
<EOS>	<EOS>	<EOS>
Depuis	PRP	depuis
des	PRP:det	du
années	NOM	année
,	PUN	,
les	DET:ART	le
huiles	NOM	huile
saintes	ADJ	saint
étaient	VER:impf	être
adultérées	VER:pper	adultérer
par	PRP	par
de	PRP	de
la	DET:ART	le
graisse	NOM	graisse
de	PRP	de
volaille	NOM	volaille
;	PUN	;
la	DET:ART	le
cire	NOM	cire
,	PUN	,
par	PRP	par
des	PRP:det	du
os	NOM	os
calcinés	VER:pper	calciner
;	PUN	;
l'	DET:ART	le
encens	NOM	encens
,	PUN	,
par	PRP	par
de	PRP	de
la	DET:ART	le
vulgaire	ADJ	vulgaire
résine	NOM	résine
et	KON	et
du	PRP:det	du
vieux	ADJ	vieux
benjoin	NOM	benjoin
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
ce	PRO:DEM	ce
qui	PRO:REL	qui
était	VER:impf	être
pis	ADV	pis
,	PUN	,
c'	PRO:DEM	ce
était	VER:impf	être
que	KON	que
les	DET:ART	le
substances	NOM	substance
,	PUN	,
indispensables	ADJ	indispensable
au	PRP:det	au
saint	ADJ	saint
sacrifice	NOM	sacrifice
,	PUN	,
les	DET:ART	le
deux	NUM	deux
substances	NOM	substance
sans	PRP	sans
lesquelles	PRO:REL	lequel
aucune	PRO:IND	aucun
oblation	NOM	oblation
n'	ADV	ne
est	VER:pres	être
possible	ADJ	possible
,	PUN	,
avaient	VER:impf	avoir
,	PUN	,
elles	PRO:PER	elle
aussi	ADV	aussi
,	PUN	,
été	VER:pper	être
dénaturées	VER:pper	dénaturer
:	PUN	:
le	DET:ART	le
vin	NOM	vin
,	PUN	,
par	PRP	par
de	PRP	de
multiples	ADJ	multiple
coupages	NOM	coupage
,	PUN	,
par	PRP	par
d'	PRP	de
illicites	ADJ	illicite
introductions	NOM	introduction
de	PRP	de
bois	NOM	bois
de	PRP	de
Fernambouc	NAM	fernambouc
,	PUN	,
de	PRP	de
baies	NOM	bai|baie
d'	PRP	de
hièble	NOM	hièble
,	PUN	,
d'	PRP	de
alcool	NOM	alcool
,	PUN	,
d'	PRP	de
alun	NOM	alun
,	PUN	,
de	PRP	de
salicylate	NOM	salicylate
,	PUN	,
de	PRP	de
litharge	NOM	litharge
;	PUN	;
le	DET:ART	le
pain	NOM	pain
,	PUN	,
ce	PRO:DEM	ce
pain	NOM	pain
de	PRP	de
l'	DET:ART	le
eucharistie	NOM	eucharistie
qui	PRO:REL	qui
doit	VER:pres	devoir
être	VER:infi	être
pétri	VER:pper	pétrir
avec	PRP	avec
la	DET:ART	le
fine	ADJ	fin
fleur	NOM	fleur
des	PRP:det	du
froments	NOM	froment
,	PUN	,
par	PRP	par
de	PRP	de
la	DET:ART	le
farine	NOM	farine
de	PRP	de
haricots	NOM	haricot
,	PUN	,
de	PRP	de
la	DET:ART	le
potasse	NOM	potasse
et	KON	et
de	PRP	de
la	DET:ART	le
terre	NOM	terre
de	PRP	de
pipe	NOM	pipe
!	SENT	!
<EOS>	<EOS>	<EOS>
Maintenant	ADV	maintenant
enfin	ADV	enfin
,	PUN	,
l'	PRO:PER	la|le
on	PRO:PER	on
était	VER:impf	être
allé	VER:pper	aller
plus	ADV	plus
loin	ADV	loin
;	PUN	;
l'	PRO:PER	la|le
on	PRO:PER	on
avait	VER:impf	avoir
osé	VER:pper	oser
supprimer	VER:infi	supprimer
complètement	ADV	complètement
le	DET:ART	le
blé	NOM	blé
et	KON	et
d'	PRP	de
éhontés	ADJ	éhonté
marchands	NOM	marchand
fabriquaient	VER:impf	fabriquer
presque	ADV	presque
toutes	PRO:IND	tout
les	DET:ART	le
hosties	NOM	hostie
avec	PRP	avec
de	PRP	de
la	DET:ART	le
fécule	NOM	fécule
de	PRP	de
pomme	NOM	pomme
de	PRP	de
terre	NOM	terre
!	SENT	!
<EOS>	<EOS>	<EOS>
Or	NOM	or
,	PUN	,
Dieu	NOM	dieu
se	PRO:PER	se
refusait	VER:impf	refuser
à	PRP	à
descendre	VER:infi	descendre
dans	PRP	dans
la	DET:ART	le
fécule	NOM	fécule
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
un	DET:ART	un
fait	NOM	fait
indéniable	ADJ	indéniable
,	PUN	,
sûr	ADJ	sûr
;	PUN	;
