cherchait	VER:impf	chercher
de	PRP	de
<EOS>	<EOS>	<EOS>
cheval	NOM	cheval
Peut-être	ADV	peut-être
aucun	PRO:IND	aucun
l'	PRO:PER	la|le
d'	PRP	de
trouvez	VER:pres	trouver
tout	ADV	tout
nous	PRO:PER	nous
était	VER:impf	être
avait	VER:impf	avoir
le	DET:ART	le
terre	NOM	terre
;	PUN	;
répondit	VER:simp	répondre
fait	VER:pper	faire
y	PRO:PER	y
à	PRP	à
sortir	VER:infi	sortir
Et	KON	et
s'	PRO:PER	se
ne	ADV	ne
,	PUN	,
Linda	NAM	linda
pas	ADV	pas
Tadeo	NAM	tadeo
d'	PRP	de
vous	PRO:PER	vous
me	PRO:PER	me
Linda	NAM	linda
ne	ADV	ne
,	PUN	,
<EOS>	<EOS>	<EOS>
faire	VER:infi	faire
lui	PRO:PER	lui
à	PRP	à
instant	NOM	instant
pauvre	ADJ	pauvre
d'	PRP	de
de	PRP	de
avis	NOM	avis
désespérer	VER:infi	désespérer
que	KON	que
hacienda	NOM	hacienda
enfonçant	VER:ppre	enfoncer
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
fait	VER:pper	faire
sur	PRP	sur
fille	NOM	fille
-lui	PRO:PER	lui
,	PUN	,
écria	VER:simp	écrier
temps	NOM	temps
,	PUN	,
foyer	NOM	foyer
à	PRP	à
de	PRP	de
les	DET:ART	le
s'	PRO:PER	se
,	PUN	,
nous	PRO:PER	nous
qui	PRO:REL	qui
peut-être	ADV	peut-être
croyez	VER:pres	croire
répondit-il	NOM	répondit-il
la	PRO:PER	la
de	PRP	de
jeta	VER:simp	jeter
:	PUN	:
hommes	NOM	homme
--	PUN	--
sa	DET:POS	son
de	PRP	de
autre	ADJ	autre
regard	NOM	regard
là	ADV	là
ne	ADV	ne
et	KON	et
<EOS>	<EOS>	<EOS>
,	PUN	,
dit	VER:pres	dire
.	SENT	.
ai	VER:pres	avoir
--	PUN	--
indienne	ADJ	indien
tête	NOM	tête
ici	ADV	ici
loi	NOM	loi
s'	PRO:PER	se
à	PRP	à
,	PUN	,
elle	PRO:PER	elle
don	NOM	don
hommes	NOM	homme
j'	PRO:PER	je
;	PUN	;
d'	PRP	de
un	DET:ART	un
joie	NOM	joie
de	PRP	de
nous	PRO:PER	nous
de	PRP	de
,	PUN	,
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
ne	ADV	ne
avec	PRP	avec
.	SENT	.
réfléchit	VER:pres	réfléchir
votre	DET:POS	votre
Cependant	ADV	cependant
,	PUN	,
,	PUN	,
écrivez	VER:pres	écrire
but	NOM	but
sacré	VER:pper	sacrer
flancs	NOM	flanc
ma	DET:POS	mon
Très	ADV	très
aussi	ADV	aussi
rassembler	VER:infi	rassembler
pas	ADV	pas
à	PRP	à
que	PRO:REL	que
trouver	VER:infi	trouver
.	SENT	.
.	SENT	.
,	PUN	,
nous	PRO:PER	nous
,	PUN	,
plus	ADV	plus
secours	NOM	secours
montèrent	VER:simp	monter
mains	NOM	main
avait	VER:impf	avoir
frères	NOM	frère
,	PUN	,
résolument	ADV	résolument
,	PUN	,
le	DET:ART	le
Valentin	NAM	valentin
Chilien	NAM	chilien
Veille	VER:pres	veiller
.	SENT	.
plus	ADV	plus
tous	PRO:IND	tout
à	PRP	à
chemin	NOM	chemin
à	PRP	à
ciel	NOM	ciel
ne	ADV	ne
fille	NOM	fille
nous	PRO:PER	nous
Linda	NAM	linda
dit-il	NOM	dit-il
empêché	VER:pper	empêcher
,	PUN	,
abri	NOM	abri
cette	PRO:DEM	ce
sais	VER:pres	savoir
connaissent	VER:pres	connaître
<EOS>	<EOS>	<EOS>
-ci	ADV	-ci
--	PUN	--
écria	VER:simp	écrier
,	PUN	,
échapper	VER:infi	échapper
parte	VER:subp	partir
avec	PRP	avec
Nous	PRO:PER	nous
veux	VER:pres	vouloir
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
le	DET:ART	le
--	PUN	--
sa	DET:POS	son
tué	VER:pper	tuer
!	SENT	!
élan	NOM	élan
répondit	VER:simp	répondre
moyen	NOM	moyen
se	PRO:PER	se
,	PUN	,
?	SENT	?
--	PUN	--
inspire	VER:pres	inspirer
dit	VER:pres	dire
la	DET:ART	le
pas	ADV	pas
de	PRP	de
il	PRO:PER	il
est	VER:pres	être
moyen	NOM	moyen
--	PUN	--
au	PRP:det	au
.	SENT	.
,	PUN	,
,	PUN	,
Don	NOM	don
deux	NUM	deux
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
,	PUN	,
,	PUN	,
pour	PRP	pour
répondit	VER:simp	répondre
un	DET:ART	un
<EOS>	<EOS>	<EOS>
Sa	DET:POS	son
Que	KON	que
En	PRP	en
-vous	PRO:PER	vous
pouvoir	NOM	pouvoir
!	SENT	!
<EOS>	<EOS>	<EOS>
un	DET:ART	un
haciendas	NOM	hacienda
que	KON	que
sur	PRP	sur
nous	PRO:PER	nous
effort	NOM	effort
homme	NOM	homme
,	PUN	,
pour	PRP	pour
de	PRP	de
n'	ADV	ne
la	DET:ART	le
.	SENT	.
dit	VER:pres	dire
sauver	VER:infi	sauver
bien	ADV	bien
--	PUN	--
n'	ADV	ne
cœur	NOM	cœur
nous	PRO:PER	nous
son	DET:POS	son
ma	DET:POS	mon
Je	PRO:PER	je
en	PRP	en
il	PRO:PER	il
découragement	NOM	découragement
une	DET:ART	un
pour	PRP	pour
.	SENT	.
ce	PRO:DEM	ce
secours	NOM	secours
,	PUN	,
<EOS>	<EOS>	<EOS>
éminent	ADJ	éminent
nous	PRO:PER	nous
à	PRP	à
,	PUN	,
ce	PRO:DEM	ce
avant	PRP	avant
tendresse	NOM	tendresse
à	PRP	à
désespérée	ADJ	désespéré
berçait	VER:impf	bercer
car	KON	car
est	VER:pres	être
éloignée	VER:pper	éloigner
Araucanie	NAM	araucanie
Ils	PRO:PER	il
n'	ADV	ne
expression	NOM	expression
de	PRP	de
sur	PRP	sur
billet	NOM	billet
Nous	PRO:PER	nous
Ce	PRO:DEM	ce
sommes	VER:pres	sommer|être
à	PRP	à
nos	DET:POS	notre
.	SENT	.
employer	VER:infi	employer
s'	PRO:PER	se
serai	VER:futu	être
qu'	KON	que
fit	VER:simp	faire
est	VER:pres	être
sauver	VER:infi	sauver
anxiété	NOM	anxiété
l'	DET:ART	le
main	NOM	main
,	PUN	,
en	PRP	en
Lanec	NAM	lanec
que	KON	que
éperons	NOM	éperon
je	PRO:PER	je
l'	DET:ART	le
un	DET:ART	un
son	DET:POS	son
qui	PRO:REL	qui
,	PUN	,
revenir	VER:infi	revenir
ne	ADV	ne
Doña	NAM	doña
le	DET:ART	le
!	SENT	!
voulons	VER:pres	vouloir
étreinte	NOM	étreinte
tracé	VER:pper	tracer
ami	ADJ	ami
<EOS>	<EOS>	<EOS>
Rosario	NAM	rosario
sommes	VER:pres	sommer|être
pouvons	VER:pres	pouvoir
l'	DET:ART	le
;	PUN	;
<EOS>	<EOS>	<EOS>
sur	PRP	sur
.	SENT	.
joignant	VER:ppre	joindre
tuer	VER:infi	tuer
,	PUN	,
une	DET:ART	un
joie	NOM	joie
.	SENT	.
attendait	VER:impf	attendre
vous	PRO:PER	vous
--	PUN	--
dites	VER:pres	dire
<EOS>	<EOS>	<EOS>
moment	NOM	moment
avec	PRP	avec
Vous	PRO:PER	vous
,	PUN	,
<EOS>	<EOS>	<EOS>
moi	PRO:PER	moi
votre	DET:POS	votre
<EOS>	<EOS>	<EOS>
ne	ADV	ne
--	PUN	--
impossible	ADJ	impossible
<EOS>	<EOS>	<EOS>
m'	PRO:PER	me
!	SENT	!
dix	NUM	dix
autour	ADV	autour
,	PUN	,
nous	PRO:PER	nous
est	VER:pres	être
vous	PRO:PER	vous
utile	ADJ	utile
genoux	NOM	genou
,	PUN	,
un	DET:ART	un
remplacera	VER:futu	remplacer
.	SENT	.
donner	VER:infi	donner
grave	ADJ	grave
l'	DET:ART	le
quatre	NUM	quatre
arbre	NOM	arbre
ses	DET:POS	son
un	DET:ART	un
C'	PRO:DEM	ce
que	KON	que
avec	PRP	avec
...	PUN	...
me	PRO:PER	me
seulement	ADV	seulement
Valentin	NAM	valentin
fournirai	VER:futu	fournir
connais	VER:pres	connaître
toute-puissante	ADJ	toute-puissante
Oh	INT	oh
nous	PRO:PER	nous
a	VER:pres	avoir
--	PUN	--
son	DET:POS	son
avoir	VER:infi	avoir
,	PUN	,
de	PRP	de
-moi	PRO:PER	moi
y	PRO:PER	y
charge	VER:pres	charger
vous	PRO:PER	vous
Oui	INT	oui
de	PRP	de
.	SENT	.
Ce	PRO:DEM	ce
.	SENT	.
tué	VER:pper	tuer
je	PRO:PER	je
,	PUN	,
veulent	VER:pres	vouloir
avec	PRP	avec
c'	PRO:DEM	ce
force	NOM	force
papier	NOM	papier
le	DET:ART	le
attaquer	VER:infi	attaquer
tristement	ADV	tristement
au	PRP:det	au
lieues	NOM	lieue
empare	VER:pres	emparer
mes	DET:POS	mon
la	DET:ART	le
--	PUN	--
quelle	PRO:REL	quel
de	PRP	de
nous	PRO:PER	nous
arriverons	VER:futu	arriver
rendre	VER:infi	rendre
la	DET:ART	le
.	SENT	.
un	DET:ART	un
enfant	NOM	enfant
si	KON	si
accourir	VER:infi	accourir
Je	PRO:PER	je
faut	VER:pres	falloir
flegmatiquement	ADV	flegmatiquement
montagnes	NOM	montagne
Pourquoi	ADV	pourquoi
chefs	NOM	chef
Antinahuel	NAM	antinahuel
à	PRP	à
ne	ADV	ne
regard	NOM	regard
vivement	ADV	vivement
me	PRO:PER	me
il	PRO:PER	il
don	NOM	don
vivre	VER:infi	vivre
si	ADV	si
Tadeo	NAM	tadeo
comte	NOM	comte
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
--	PUN	--
pas	ADV	pas
laissa	VER:simp	laisser
menace	VER:pres	menacer
sa	DET:POS	son
la	DET:ART	le
pas	ADV	pas
<EOS>	<EOS>	<EOS>
--	PUN	--
arriverai	VER:futu	arriver
.	SENT	.
--	PUN	--
moyen	NOM	moyen
avant	PRP	avant
qui	PRO:REL	qui
les	DET:ART	le
intéresser	VER:infi	intéresser
sommes	VER:pres	sommer|être
un	DET:ART	un
un	NOM	un
,	PUN	,
nous	PRO:PER	nous
--	PUN	--
sœur	NOM	sœur
Oui	INT	oui
,	PUN	,
je	PRO:PER	je
retombe	VER:pres	retomber
misérable	ADJ	misérable
<EOS>	<EOS>	<EOS>
en	PRP	en
pas	ADV	pas
lui	PRO:PER	lui
quel	PRO:REL	quel
qui	PRO:REL	qui
--	PUN	--
rien	NOM	rien
de	PRP	de
lui	PRO:PER	lui
voix	NOM	voix
Depuis	PRP	depuis
est	VER:pres	être
que	KON	que
nous	PRO:PER	nous
tomber	VER:infi	tomber
en	PRP	en
pleine	ADJ	plein
misérable	ADJ	misérable
une	DET:ART	un
je	PRO:PER	je
,	PUN	,
pays	NOM	pays
et	KON	et
ce	PRO:DEM	ce
--	PUN	--
ne	ADV	ne
je	PRO:PER	je
.	SENT	.
doña	NOM	doña
Nous	PRO:PER	nous
Je	PRO:PER	je
:	PUN	:
se	PRO:PER	se
prisonniers	NOM	prisonnier
--	PUN	--
nous	PRO:PER	nous
comme	ADV	comme
savons	VER:pres	savoir
ne	ADV	ne
,	PUN	,
semble	VER:pres	sembler
à	PRP	à
.	SENT	.
Tadeo	NAM	tadeo
--	PUN	--
,	PUN	,
êtes	VER:pres	être
route	NOM	route
ne	ADV	ne
mais	KON	mais
le	DET:ART	le
rendit	VER:simp	rendre
;	PUN	;
dit	VER:pres	dire
<EOS>	<EOS>	<EOS>
la	DET:ART	le
facilement	ADV	facilement
moyen	NOM	moyen
interrompit	VER:simp	interrompre
vois	VER:pres	voir
<EOS>	<EOS>	<EOS>
cinq	NUM	cinq
<EOS>	<EOS>	<EOS>
que	KON	que
sur	PRP	sur
voyons	VER:pres	voir
hacienda	NOM	hacienda
la	DET:ART	le
l'	DET:ART	le
il	PRO:PER	il
à	PRP	à
.	SENT	.
la	DET:ART	le
ici	ADV	ici
devons	VER:pres	devoir
,	PUN	,
pas	ADV	pas
dois	VER:pres	devoir
nous	PRO:PER	nous
ma	DET:POS	mon
brusquement	ADV	brusquement
,	PUN	,
seul	ADJ	seul
en	PRO:PER	en
il	PRO:PER	il
,	PUN	,
;	PUN	;
Ooch	NAM	ooch
sauvés	VER:pper	sauver
ciel	NOM	ciel
pas	ADV	pas
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
se	PRO:PER	se
lui	PRO:PER	lui
tout	ADV	tout
?	SENT	?
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
je	PRO:PER	je
.	SENT	.
est	VER:pres	être
et	KON	et
de	PRP	de
ne	ADV	ne
le	DET:ART	le
le	PRO:PER	le
qu'	PRO:REL	que
don	NOM	don
pourra	VER:futu	pouvoir
<EOS>	<EOS>	<EOS>
indiens	ADJ	indien
,	PUN	,
sa	DET:POS	son
releva	VER:simp	relever
tenait	VER:impf	tenir
,	PUN	,
ferons	VER:futu	faire
Valentin	NAM	valentin
comte	NOM	comte
n'	ADV	ne
!	SENT	!
hacienda	NOM	hacienda
<EOS>	<EOS>	<EOS>
pardonné	VER:pper	pardonner
je	PRO:PER	je
offre	VER:pres	offrir
cents	NOM	cent
approcha	VER:simp	approcher
avait	VER:impf	avoir
pouvoir	NOM	pouvoir
ce	PRO:DEM	ce
continue	VER:pres	continuer
En	PRP	en
leurs	DET:POS	leur
pourrions	VER:cond	pouvoir
un	DET:ART	un
,	PUN	,
sommes	VER:pres	sommer|être
?	SENT	?
s'	PRO:PER	se
,	PUN	,
avons	VER:pres	avoir
atteindre	VER:infi	atteindre
armée	NOM	armée
<EOS>	<EOS>	<EOS>
!	SENT	!
j'	PRO:PER	je
au	PRP:det	au
...	PUN	...
dans	PRP	dans
,	PUN	,
vous	PRO:PER	vous
pouvais	VER:impf	pouvoir
le	DET:ART	le
position	NOM	position
d'	PRP	de
et	KON	et
<EOS>	<EOS>	<EOS>
qu'	ADV	qu'
pas	ADV	pas
avait	VER:impf	avoir
dit	VER:pres	dire
hôte	NOM	hôte
les	DET:ART	le
larmes	NOM	larme
,	PUN	,
quelques	PRO:IND	quelque
veux	VER:pres	vouloir
ce	PRO:DEM	ce
avec	PRP	avec
de	PRP	de
au	PRP:det	au
des	PRP:det	du
nous	PRO:PER	nous
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
écris	VER:pres	écrire
d'	PRP	de
secoua	VER:simp	secouer
--	PUN	--
poitrine	NOM	poitrine
position	NOM	position
ne	ADV	ne
de	PRP	de
était	VER:impf	être
,	PUN	,
cas	NOM	cas
<SEG>
guidez-nous	NOM	guidez-nous
,	PUN	,
force	NOM	force
volonté	NOM	volonté
.	SENT	.
atteignions	VER:impf	atteindre
longtemps	ADV	longtemps
son	DET:POS	son
ajouta-t-elle	NOM	ajouta-t-elle
un	DET:ART	un
une	DET:ART	un
été	VER:pper	être
père	NOM	père
--	PUN	--
la	DET:ART	le
de	PRP	de
,	PUN	,
deux	NUM	deux
<EOS>	<EOS>	<EOS>
pas	ADV	pas
bout	NOM	bout
vous	PRO:PER	vous
mais	KON	mais
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
défendrons	VER:futu	défendre
coups	NOM	coup
dit-il	NOM	dit-il
sur	PRP	sur
cette	PRO:DEM	ce
avec	PRP	avec
ne	ADV	ne
pleine	ADJ	plein
,	PUN	,
à	PRP	à
chef	NOM	chef
tendresse	NOM	tendresse
demanda-t-il	NOM	demanda-t-il
Linda	NAM	linda
,	PUN	,
et	KON	et
et	KON	et
de	PRP	de
énorme	ADJ	énorme
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
;	PUN	;
Tadeo	NAM	tadeo
les	DET:ART	le
suis	VER:pres	suivre|être
de	PRP	de
si	KON	si
!	SENT	!
entiers	ADJ	entier
don	NOM	don
à	PRP	à
,	PUN	,
suivit	VER:simp	suivre
à	PRP	à
observer	VER:infi	observer
continua	VER:simp	continuer
s'	PRO:PER	se
consulté	VER:pper	consulter
que	KON	que
mosotones	NOM	mosotones
un	DET:ART	un
,	PUN	,
Dans	PRP	dans
vers	PRP	vers
soixante	NUM	soixante
le	DET:ART	le
rocher	NOM	rocher
faire	VER:infi	faire
hommes	NOM	homme
y	PRO:PER	y
à	PRP	à
route	NOM	route
de	PRP	de
chevaux	NOM	cheval
et	KON	et
éperons	NOM	éperon
encore	ADV	encore
en	PRP	en
apercevoir	VER:infi	apercevoir
.	SENT	.
en	PRP	en
mère	NOM	mère
nommer	VER:infi	nommer
don	NOM	don
tête	NOM	tête
Amérique	NAM	amérique
,	PUN	,
aussi	ADV	aussi
parler	VER:infi	parler
faire	VER:infi	faire
le	DET:ART	le
vous	PRO:PER	vous
plusieurs	PRO:IND	plusieurs
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
indien	ADJ	indien
ou	KON	ou
crains	VER:pres	craindre
de	PRP	de
pas	ADV	pas
attendons	VER:pres	attendre
.	SENT	.
L'	DET:ART	le
la	DET:ART	le
est	VER:pres	être
Courage	NOM	courage
.	SENT	.
sa	DET:POS	son
--	PUN	--
Mon	DET:POS	mon
,	PUN	,
convaincu	VER:pper	convaincre
dix	NUM	dix
,	PUN	,
s'	PRO:PER	se
de	PRP	de
fois	NOM	fois
bonheur	NOM	bonheur
entre	PRP	entre
va	VER:pres	aller
important	ADJ	important
--	PUN	--
,	PUN	,
avait	VER:impf	avoir
un	DET:ART	un
que	PRO:REL	que
que	KON	que
qu'	KON	que
;	PUN	;
<EOS>	<EOS>	<EOS>
le	DET:ART	le
faire	VER:infi	faire
prit	VER:simp	prendre
lunes	NOM	lune
<EOS>	<EOS>	<EOS>
Ulmen	NAM	ulmen
--	PUN	--
de	PRP	de
!	SENT	!
trot	NOM	trot
il	PRO:PER	il
-vous	PRO:PER	vous
nous	PRO:PER	nous
--	PUN	--
nous	PRO:PER	nous
?	SENT	?
je	PRO:PER	je
fit	VER:simp	faire
l'	DET:ART	le
lui	PRO:PER	lui
écoute	NOM	écoute
ceux	PRO:DEM	celui
,	PUN	,
lait	NOM	lait
jours	NOM	jour
m'	PRO:PER	me
chances	NOM	chance
:	PUN	:
veut	VER:pres	vouloir
nous	PRO:PER	nous
,	PUN	,
fille	NOM	fille
ouragan	NOM	ouragan
tardera	VER:futu	tarder
ce	PRO:DEM	ce
le	DET:ART	le
retraite	NOM	retraite
était	VER:impf	être
,	PUN	,
abandonnera	VER:futu	abandonner
infinie	ADJ	infini
,	PUN	,
,	PUN	,
,	PUN	,
Tadeo	NAM	tadeo
,	PUN	,
l'	DET:ART	le
léger	ADJ	léger
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
la	DET:ART	le
mélancolie	NOM	mélancolie
et	KON	et
je	PRO:PER	je
mais	KON	mais
don	NOM	don
Oh	INT	oh
question	NOM	question
je	PRO:PER	je
question	NOM	question
dans	PRP	dans
s'	PRO:PER	se
:	PUN	:
deux	NUM	deux
Tadeo	NAM	tadeo
,	PUN	,
entende	VER:subp	entendre
ciel	NOM	ciel
de	PRP	de
minutes	NOM	minute
feu	NOM	feu
il	PRO:PER	il
--	PUN	--
comprend-il	NOM	comprend-il
tout	PRO:IND	tout
suivaient	VER:impf	suivre
nous	PRO:PER	nous
stratagème	NOM	stratagème
heure	NOM	heure
!	SENT	!
êtes	VER:pres	être
l'	DET:ART	le
plutôt	ADV	plutôt
ai	VER:pres	avoir
en	PRP	en
comment	ADV	comment
attendons	VER:pres	attendre
probablement	ADV	probablement
<EOS>	<EOS>	<EOS>
,	PUN	,
de	PRP	de
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
nos	DET:POS	notre
ce	PRO:DEM	ce
infructueux	ADJ	infructueux
quitté	VER:pper	quitter
intérieur	NOM	intérieur
.	SENT	.
quoi	PRO	quoi
Antinahuel	NAM	antinahuel
rapprocha	VER:simp	rapprocher
serions	VER:cond	être
--	PUN	--
je	PRO:PER	je
,	PUN	,
chef	NOM	chef
que	KON	que
retourna	VER:simp	retourner
contraints	VER:pper	contraindre
la	DET:ART	le
nuage	NOM	nuage
l'	DET:ART	le
avec	PRP	avec
avons	VER:pres	avoir
les	PRO:PER	la|le
jeune	ADJ	jeune
il	PRO:PER	il
plus	ADV	plus
de	PRP	de
les	DET:ART	le
sais	VER:pres	savoir
notre	DET:POS	notre
un	DET:ART	un
coup	NOM	coup
fait	VER:pper	faire
efforts	NOM	effort
c'	PRO:DEM	ce
?	SENT	?
Tadeo	NAM	tadeo
guerrier	NOM	guerrier
<EOS>	<EOS>	<EOS>
soupirant	NOM	soupirant
longtemps	ADV	longtemps
dans	PRP	dans
nous	PRO:PER	nous
nous	PRO:PER	nous
à	PRP	à
d'	PRP	de
frère	NOM	frère
endroit	NOM	endroit
compte-t-il	ADJ	compte-t-il
,	PUN	,
non	ADV	non
,	PUN	,
,	PUN	,
dit-il	NOM	dit-il
idée	NOM	idée
péril	NOM	péril
dorée	ADJ	doré
Dieu	NOM	dieu
ce	PRO:DEM	ce
aussi	ADV	aussi
,	PUN	,
de	PRP	de
de	PRP	de
--	PUN	--
jeune	ADJ	jeune
d'	PRP	de
mon	DET:POS	mon
--	PUN	--
,	PUN	,
<EOS>	<EOS>	<EOS>
Marchons	VER:pres	marcher
idées	NOM	idée
en	PRP	en
Ooch	NAM	ooch
,	PUN	,
donc	ADV	donc
et	KON	et
,	PUN	,
,	PUN	,
de	PRP	de
-je	PRO:PER	je
est	VER:pres	être
;	PUN	;
LXXXIX	NUM	lxxxix
s'	PRO:PER	se
pas	ADV	pas
Linda	NAM	linda
osent	VER:pres	oser
ce	PRO:DEM	ce
fit	VER:simp	faire
!	SENT	!
stratagème	NOM	stratagème
premier	NUM	premier
--	PUN	--
meilleures	ADJ	meilleur
Valentin	NAM	valentin
,	PUN	,
ils	PRO:PER	il
possibilité	NOM	possibilité
à	PRP	à
sont	VER:pres	être
--	PUN	--
,	PUN	,
<EOS>	<EOS>	<EOS>
que	KON	que
hacienda	NOM	hacienda
excellentes	ADJ	excellent
,	PUN	,
.	SENT	.
marche	NOM	marche
Mais	KON	mais
mort	NOM	mort
,	PUN	,
,	PUN	,
,	PUN	,
qu'	KON	que
est	VER:pres	être
<EOS>	<EOS>	<EOS>
,	PUN	,
sur	PRP	sur
toujours	ADV	toujours
,	PUN	,
Mais	KON	mais
se	PRO:PER	se
Valentin	NAM	valentin
la	DET:ART	le
nous	PRO:PER	nous
,	PUN	,
du	PRP:det	du
loin	ADV	loin
<EOS>	<EOS>	<EOS>
pas	ADV	pas
,	PUN	,
,	PUN	,
nous	PRO:PER	nous
,	PUN	,
tribu	NOM	tribu
un	DET:ART	un
n'	ADV	ne
.	SENT	.
songer	VER:infi	songer
Mon	DET:POS	mon
présenter	VER:infi	présenter
mais	KON	mais
dans	PRP	dans
expression	NOM	expression
ignore	VER:pres	ignorer
seconde	NUM	second
une	DET:ART	un
avec	PRP	avec
toute	PRO:IND	tout
la	DET:ART	le
la	DET:ART	le
une	DET:ART	un
a	VER:pres	avoir
avec	PRP	avec
.	SENT	.
,	PUN	,
,	PUN	,
don	NOM	don
la	DET:ART	le
d'	PRP	de
vos	DET:POS	votre
Je	PRO:PER	je
une	DET:ART	un
être	VER:infi	être
pâles	ADJ	pâle
mon	DET:POS	mon
c'	PRO:DEM	ce
je	PRO:PER	je
arrivés	VER:pper	arriver
refusaient	VER:impf	refuser
renommé	VER:pper	renommer
intelligent	ADJ	intelligent
.	SENT	.
moi	PRO:PER	moi
<EOS>	<EOS>	<EOS>
probablement	ADV	probablement
même	ADJ	même
?	SENT	?
Tadeo	NAM	tadeo
dont	PRO:REL	dont
y	PRO:PER	y
la	DET:ART	le
nécessité	NOM	nécessité
,	PUN	,
elles	PRO:PER	elle
<EOS>	<EOS>	<EOS>
à	PRP	à
le	PRO:PER	le
,	PUN	,
s'	KON	si
que	KON	que
d'	PRP	de
que	KON	que
l'	DET:ART	le
et	KON	et
Trangoil	NAM	trangoil
une	DET:ART	un
Lanec	NAM	lanec
en	PRP	en
échapper	VER:infi	échapper
,	PUN	,
yeux	NOM	œil
...	PUN	...
<EOS>	<EOS>	<EOS>
faire	VER:infi	faire
d'	PRP	de
me	PRO:PER	me
,	PUN	,
<EOS>	<EOS>	<EOS>
que	PRO:REL	que
rien	ADV	rien
marcher	VER:infi	marcher
mon	DET:POS	mon
!	SENT	!
puis	ADV	puis
faire	VER:infi	faire
il	PRO:PER	il
grand	ADJ	grand
bonne	ADJ	bon
je	PRO:PER	je
effusion	NOM	effusion
avaient	VER:impf	avoir
écria	VER:simp	écrier
:	PUN	:
sa	DET:POS	son
Antinahuel	NAM	antinahuel
sont	VER:pres	être
bête	NOM	bête
quinze	NUM	quinze
remettant	VER:ppre	remettre
,	PUN	,
aussi	ADV	aussi
que	PRO:REL	que
Que	KON	que
traces	NOM	trace
--	PUN	--
mettre	VER:infi	mettre
poussière	NOM	poussière
pauvres	NOM	pauvre
au	PRP:det	au
loin	ADV	loin
de	PRP	de
de	PRP	de
pardon	NOM	pardon
rencontrer	VER:infi	rencontrer
guerriers	NOM	guerrier
Et	KON	et
précédaient	VER:impf	précéder
reconnaissance	NOM	reconnaissance
trouveront	VER:futu	trouver
Il	PRO:PER	il
route	NOM	route
est-à-dire	ADV	est-à-dire
avec	PRP	avec
et	KON	et
dire	VER:infi	dire
<EOS>	<EOS>	<EOS>
du	PRP:det	du
l'	DET:ART	le
,	PUN	,
.	SENT	.
Le	DET:ART	le
intelligente	ADJ	intelligent
arrive	VER:pres	arriver
crois	VER:pres	croire
enfin	ADV	enfin
?	SENT	?
il	PRO:PER	il
sont	VER:pres	être
bien	ADV	bien
--	PUN	--
répondre	VER:infi	répondre
cent	NUM	cent
.	SENT	.
frère	NOM	frère
après	PRP	après
y	PRO:PER	y
mon	DET:POS	mon
avons	VER:pres	avoir
Il	PRO:PER	il
Qu'	KON	que
on	PRO:PER	on
pas	ADV	pas
peut	VER:pres	pouvoir
,	PUN	,
Sud	NOM	sud
.	SENT	.
sur	PRP	sur
moment	NOM	moment
Lanec	NAM	lanec
leur	PRO:PER	lui
.	SENT	.
<EOS>	<EOS>	<EOS>
baissa	VER:simp	baisser
hommes	NOM	homme
et	KON	et
Valentin	NAM	valentin
.	SENT	.
.	SENT	.
<EOS>	<EOS>	<EOS>
.	SENT	.
quelque	PRO:IND	quelque
,	PUN	,
que	KON	que
au	PRP:det	au
sais	VER:pres	savoir
pour	PRP	pour
il	PRO:PER	il
endroit	NOM	endroit
de	PRP	de
,	PUN	,
y	PRO:PER	y
prêt	ADJ	prêt
avec	PRP	avec
déjà	ADV	déjà
d'	PRP	de
répondit	VER:simp	répondre
laquelle	PRO:REL	lequel
-je	PRO:PER	je
me	PRO:PER	me
,	PUN	,
d'	PRP	de
Dieu	NOM	dieu
il	PRO:PER	il
vous	PRO:PER	vous
!	SENT	!
le	DET:ART	le
visages	NOM	visage
frère	NOM	frère
puis	ADV	puis
résignation	NOM	résignation
pas	ADV	pas
avoir	VER:infi	avoir
dévoué	VER:pper	dévouer
nous	PRO:PER	nous
,	PUN	,
laquelle	PRO:REL	lequel
<EOS>	<EOS>	<EOS>
gagnée	VER:pper	gagner
d'	PRP	de
rase	ADJ	ras
nomme	VER:pres	nommer
.	SENT	.
--	PUN	--
est-il	ADJ	est-il
comte	NOM	comte
place	NOM	place
salut	NOM	salut
fit	VER:simp	faire
un	DET:ART	un
venait	VER:impf	venir
la	DET:ART	le
que	PRO:REL	que
résisté	VER:pper	résister
ou	KON	ou
possible	ADJ	possible
pour	PRP	pour
faut	VER:pres	falloir
conseille	VER:pres	conseiller
campagne	NOM	campagne
.	SENT	.
