quantité	NOM	quantité
pourra	VER:futu	pouvoir
tomber	VER:infi	tomber
!	SENT	!
mineure	NOM	mineur
...	PUN	...
la	DET:ART	le
J'	PRO:PER	je
et	KON	et
ne	ADV	ne
Childebert	NAM	childebert
.	SENT	.
mineurs	NOM	mineur
étant	VER:ppre	être
êtes	VER:pres	être
comme	KON	comme
moins	ADV	moins
Mais	KON	mais
Mouche	NOM	mouche
ouvrir	VER:infi	ouvrir
tous	PRO:IND	tout
violence	NOM	violence
condamné	VER:pper	condamner
civique	ADJ	civique
des	PRP:det	du
de	PRP	de
mis	VER:pper	mettre
préparer	VER:infi	préparer
<EOS>	<EOS>	<EOS>
sais	VER:pres	savoir
--	PUN	--
le	PRO:PER	le
morceau	NOM	morceau
est	VER:pres	être
la	DET:ART	le
j'	PRO:PER	je
qu'	PRO:REL	que
:	PUN	:
<EOS>	<EOS>	<EOS>
Gabry	NAM	gabry
pourrais	VER:cond	pouvoir
la	DET:ART	le
Continuons	VER:pres	continuer
roi	NOM	roi
,	PUN	,
...	PUN	...
--	PUN	--
<EOS>	<EOS>	<EOS>
d'	PRP	de
bibliothèque	NOM	bibliothèque
dit-elle	NOM	dit-elle
salle	NOM	salle
petit	ADJ	petit
<EOS>	<EOS>	<EOS>
des	PRP:det	du
C'	PRO:DEM	ce
qu'	KON	que
:	PUN	:
pas	ADV	pas
!	SENT	!
éperons	NOM	éperon
!	SENT	!
Si	KON	si
est	VER:pres	être
,	PUN	,
détournés	VER:pper	détourner
fait	VER:pper	faire
il	PRO:PER	il
personnes	NOM	personne
,	PUN	,
monsieur	NOM	monsieur
dit-il	NOM	dit-il
sa	DET:POS	son
.	SENT	.
ai	VER:pres	avoir
siècle	NOM	siècle
<EOS>	<EOS>	<EOS>
Madame	NOM	madame
notre	DET:POS	notre
des	PRP:det	du
est	VER:pres	être
droit	NOM	droit
enfant	NOM	enfant
à	PRP	à
Là	ADV	là
sur	PRP	sur
me	PRO:PER	me
elle	PRO:PER	elle
,	PUN	,
Cologne	NAM	cologne
dans	PRP	dans
sa	DET:POS	son
Enlèvement	NOM	enlèvement
sur	PRP	sur
<EOS>	<EOS>	<EOS>
et	KON	et
canapé	NOM	canapé
--	PUN	--
sera	VER:futu	être
permis	VER:pper	permettre
l'	DET:ART	le
Surprise	VER:pper	surprendre
m'	PRO:PER	me
Je	PRO:PER	je
<EOS>	<EOS>	<EOS>
puis	ADV	puis
Venez	VER:pres	venir
belle	ADJ	beau
C'	PRO:DEM	ce
ne	ADV	ne
<EOS>	<EOS>	<EOS>
côté	NOM	côté
ouverte	ADJ	ouvert
m'	PRO:PER	me
<EOS>	<EOS>	<EOS>
,	PUN	,
et	KON	et
sur	PRP	sur
,	PUN	,
.	SENT	.
permission	NOM	permission
jolis	ADJ	joli
viande	NOM	viande
se	PRO:PER	se
vous	PRO:PER	vous
brillaient	VER:impf	briller
des	PRP:det	du
une	DET:ART	un
.	SENT	.
<EOS>	<EOS>	<EOS>
au	PRP:det	au
,	PUN	,
tout	ADV	tout
vous	PRO:PER	vous
années	NOM	année
mettre	VER:infi	mettre
vous	PRO:PER	vous
mariage	NOM	mariage
pas	ADV	pas
prison	NOM	prison
détourner	VER:infi	détourner
,	PUN	,
Détournement	NOM	détournement
--	PUN	--
mon	DET:POS	mon
droit	NOM	droit
un	DET:ART	un
enfant	NOM	enfant
le	DET:ART	le
-vous	PRO:PER	vous
ARTICLE	NOM	article
laissa	VER:simp	laisser
<EOS>	<EOS>	<EOS>
pour	PRP	pour
êtes	VER:pres	être
affaire	NOM	affaire
le	DET:ART	le
s'	PRO:PER	se
cinq	NUM	cinq
soumis	VER:pper	soumettre
un	DET:ART	un
ont	VER:pres	avoir
montai	VER:simp	monter
28.	INT	@ord@
,	PUN	,
prison	NOM	prison
,	PUN	,
cet	PRO:DEM	ce
en	PRP	en
connais	VER:pres	connaître
allumer	VER:infi	allumer
est	VER:pres	être
cuir	NOM	cuir
de	PRP	de
donc	ADV	donc
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
la	DET:ART	le
Lusance	NAM	lusance
j'	PRO:PER	je
à	PRP	à
ses	DET:POS	son
venons	VER:pres	venir
il	PRO:PER	il
ou	KON	ou
Gabry	NAM	gabry
lieux	NOM	lieu
<EOS>	<EOS>	<EOS>
Crimes	NOM	crime
pas	ADV	pas
permis	VER:pper	permettre
la	DET:ART	le
des	PRP:det	du
Qu'	PRO:REL	que
,	PUN	,
<EOS>	<EOS>	<EOS>
sait	VER:pres	savoir
à	PRP	à
!	SENT	!
sa	DET:POS	son
froide	ADJ	froid
ne	ADV	ne
des	PRP:det	du
il	PRO:PER	il
.	SENT	.
est	VER:pres	être
la	DET:ART	le
clair	ADJ	clair
enlever	VER:infi	enlever
m'	PRO:PER	me
se	PRO:PER	se
,	PUN	,
C'	PRO:DEM	ce
où	PRO:REL	où
Vous	PRO:PER	vous
tête	NOM	tête
draps	NOM	drap
à	PRP	à
,	PUN	,
et	KON	et
dit-il	NOM	dit-il
dans	PRP	dans
?	SENT	?
21.	INT	@ord@
et	KON	et
ou	KON	ou
M	VER:subi	m
!	SENT	!
remarquant	VER:ppre	remarquer
sans	PRP	sans
elle	PRO:PER	elle
carrée	ADJ	carré
la	PRO:PER	la
regards	NOM	regard
-là	ADV	là
,	PUN	,
avoir	VER:infi	avoir
puni	VER:pper	punir
je	PRO:PER	je
.	SENT	.
<EOS>	<EOS>	<EOS>
.	SENT	.
de	PRP	de
dans	PRP	dans
sur	PRP	sur
que	KON	que
réclusion	NOM	réclusion
...	PUN	...
!	SENT	!
Nous	PRO:PER	nous
parce	KON	parce
Gabry	NAM	gabry
<EOS>	<EOS>	<EOS>
de	PRP	de
.	SENT	.
enlever	VER:infi	enlever
prit	VER:simp	prendre
,	PUN	,
,	PUN	,
carabines	NOM	carabine
code	NOM	code
,	PUN	,
il	PRO:PER	il
cravaches	NOM	cravache
-ce	PRO:DEM	ce
Paris	NAM	paris
ravisseur	NOM	ravisseur
courte	ADJ	court
ou	KON	ou
votre	DET:POS	votre
grands	ADJ	grand
ni	KON	ni
de	PRP	de
Je	PRO:PER	je
lueur	NOM	lueur
lui	PRO:PER	lui
droit	NOM	droit
les	DET:ART	le
des	PRP:det	du
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
direction	NOM	direction
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
pas	ADV	pas
Baluze	NAM	baluze
on	PRO:PER	on
pas	ADV	pas
ne	ADV	ne
épaule	NOM	épaule
notre	DET:POS	notre
après	PRP	après
contente	ADJ	content
Nous	PRO:PER	nous
le	DET:ART	le
aurait	VER:cond	avoir
,	PUN	,
drôlesse	NOM	drôlesse
la	DET:ART	le
le	PRO:PER	le
un	DET:ART	un
Vous	PRO:PER	vous
.	SENT	.
,	PUN	,
livres	NOM	livre
le	DET:ART	le
entraînant	VER:ppre	entraîner
.	SENT	.
condamnation	NOM	condamnation
nous	PRO:PER	nous
Quand	KON	quand
,	PUN	,
,	PUN	,
...	PUN	...
.	SENT	.
heures	NOM	heure
peine	NOM	peine
votre	DET:POS	votre
--	PUN	--
Et	KON	et
Bonnard	NAM	bonnard
<EOS>	<EOS>	<EOS>
ARTICLE	NOM	article
,	PUN	,
porte	VER:pres	porter
dans	PRP	dans
coup	NOM	coup
28	NUM	@card@
monsieur	NOM	monsieur
bien	ADV	bien
desquels	PRO:REL	duquel
épousé	VER:pper	épouser
d'	PRP	de
les	PRO:PER	la|le
palier	NOM	palier
.	SENT	.
plaisir	NOM	plaisir
assez	ADV	assez
...	PUN	...
personnes	NOM	personne
fait	VER:pper	faire
,	PUN	,
,	PUN	,
du	PRP:det	du
le	DET:ART	le
s'	PRO:PER	se
innocente	ADJ	innocent
comme	KON	comme
entraînés	VER:pper	entraîner
barbe	NOM	barbe
du	PRP:det	du
.	SENT	.
fille	NOM	fille
de	PRP	de
nous	PRO:PER	nous
monsieur	NOM	monsieur
la	DET:ART	le
de	PRP	de
cette	PRO:DEM	ce
drue	ADJ	dru
Huit	NUM	huit
couteaux	NOM	couteau
593	NUM	@card@
de	PRP	de
avait	VER:impf	avoir
dix	NUM	dix
,	PUN	,
dans	PRP	dans
.	SENT	.
et	KON	et
le	PRO:PER	le
ancien	ADJ	ancien
qu'	KON	que
pas	ADV	pas
tous	PRO:IND	tout
nuit	NOM	nuit
banquette	NOM	banquette
mauvaise	ADJ	mauvais
à	PRP	à
s'	PRO:PER	se
voiture	NOM	voiture
entraîner	VER:infi	entraîner
est	VER:pres	être
<EOS>	<EOS>	<EOS>
gratta	VER:simp	gratter
croyez	VER:pres	croire
entrouvertes	VER:pper	entrouvrir
l'	PRO:PER	la|le
.	SENT	.
ceux	PRO:DEM	celui
trouverez	VER:futu	trouver
.	SENT	.
agonie	NOM	agonie
me	PRO:PER	me
enfant	NOM	enfant
--	PUN	--
la	PRO:PER	la
<EOS>	<EOS>	<EOS>
cas	NOM	cas
--	PUN	--
pris	VER:pper	prendre
.	SENT	.
Préfère	NOM	préfère
de	PRP	de
sur	PRP	sur
<EOS>	<EOS>	<EOS>
,	PUN	,
est	VER:pres	être
venons	VER:pres	venir
sous	PRP	sous
Parfaitement	ADV	parfaitement
pipe	NOM	pipe
--	PUN	--
grand	ADJ	grand
amie	NOM	ami
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
et	KON	et
nullité	NOM	nullité
,	PUN	,
à	PRP	à
à	PRP	à
code	NOM	code
--	PUN	--
--	PUN	--
où	PRO:REL	où
sur	PRP	sur
Âge	NOM	âge
dit-elle	NOM	dit-elle
il	PRO:PER	il
--	PUN	--
un	DET:ART	un
main	NOM	main
s'	PRO:PER	se
la	DET:ART	le
dis	VER:pres	dire
civil	ADJ	civil
,	PUN	,
rapt	NOM	rapt
n'	ADV	ne
,	PUN	,
.	SENT	.
code	NOM	code
étaient	VER:impf	être
et	KON	et
plaisanter	VER:infi	plaisanter
fait	VER:pper	faire
contenait	VER:impf	contenir
et	KON	et
administrés	NOM	administré
espère	VER:pres	espérer
<EOS>	<EOS>	<EOS>
trouve	VER:pres	trouver
Paul	NAM	paul
que	KON	que
pas	ADV	pas
en	PRP	en
.	SENT	.
tenture	NOM	tenture
je	PRO:PER	je
demander	VER:infi	demander
fille	NOM	fille
clair	ADJ	clair
,	PUN	,
suivis	VER:simp	suivre
au	PRP:det	au
se	PRO:PER	se
,	PUN	,
vingt	NUM	vingt
Ne	ADV	ne
interrogea	VER:simp	interroger
la	DET:ART	le
<EOS>	<EOS>	<EOS>
sauvé	VER:pper	sauver
Comment	ADV	comment
n'	ADV	ne
.	SENT	.
<EOS>	<EOS>	<EOS>
sous	PRP	sous
mon	DET:POS	mon
faiblesse	NOM	faiblesse
code	NOM	code
avertir	VER:infi	avertir
passâmes	VER:simp	passer
<EOS>	<EOS>	<EOS>
connaissance	NOM	connaissance
de	PRP	de
après	KON	après
état	NOM	état
nous	PRO:PER	nous
son	DET:POS	son
ranima	VER:simp	ranimer
vous	PRO:PER	vous
aura	NOM	aura
de	PRP	de
chasse	NOM	chasse
ou	KON	ou
bras	NOM	bras
enlevée	VER:pper	enlever
nous	PRO:PER	nous
,	PUN	,
tort	NOM	tort
plainte	NOM	plainte
cas	NOM	cas
écriai	VER:simp	écrier
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
dû	VER:pper	devoir
<EOS>	<EOS>	<EOS>
,	PUN	,
tardive	ADJ	tardif
sonnaient	VER:impf	sonner
La	DET:ART	le
bonnement	ADV	bonnement
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
une	DET:ART	un
!	SENT	!
tournait	VER:impf	tourner
.	SENT	.
,	PUN	,
Je	PRO:PER	je
délits	NOM	délit
une	DET:ART	un
à	PRP	à
sur	PRP	sur
j'	PRO:PER	je
Pour	PRP	pour
que	KON	que
et	KON	et
mot	NOM	mot
ans	NOM	an
est	VER:pres	être
serrer	VER:infi	serrer
par	PRP	par
...	PUN	...
enlevé	VER:pper	enlever
<EOS>	<EOS>	<EOS>
être	VER:infi	être
...	PUN	...
lui	PRO:PER	lui
quelques	PRO:IND	quelque
à	PRP	à
Et	KON	et
vous	PRO:PER	vous
ce	PRO:DEM	ce
à	PRP	à
bien	ADV	bien
mis	VER:pper	mettre
madame	NOM	madame
les	DET:ART	le
douloureux	ADJ	douloureux
<EOS>	<EOS>	<EOS>
y	PRO:PER	y
.	SENT	.
de	PRP	de
resta	VER:simp	rester
de	PRP	de
voyez	VER:pres	voir
<EOS>	<EOS>	<EOS>
avant	PRP	avant
mis	VER:pper	mettre
Nous	PRO:PER	nous
était	VER:impf	être
,	PUN	,
émotion	NOM	émotion
de	PRP	de
nous	PRO:PER	nous
que	KON	que
,	PUN	,
fort	ADJ	fort
,	PUN	,
venue	NOM	venu|venue
avez	VER:pres	avoir
dans	PRP	dans
la	DET:ART	le
séquestration	NOM	séquestration
demander	VER:infi	demander
,	PUN	,
pli	NOM	pli
écouta	VER:simp	écouter
touchait	VER:impf	toucher
94	NUM	@card@
ouvert	VER:pper	ouvrir
a-t-il	ADJ	a-t-il
contai	VER:simp	conter
,	PUN	,
sommes	VER:pres	sommer|être
un	DET:ART	un
nous	PRO:PER	nous
réclusion	NOM	réclusion
plus	ADV	plus
vous	PRO:PER	vous
à	PRP	à
joues	NOM	joue
renseigner	VER:infi	renseigner
contracta	VER:simp	contracter
du	PRP:det	du
déplacés	VER:pper	déplacer
usuels	ADJ	usuel
Vous	PRO:PER	vous
bientôt	ADV	bientôt
ils	PRO:PER	il
Moyen	NAM	moyen
nullité	NOM	nullité
êtes	VER:pres	être
qu'	PRO:REL	que
pas	NOM	pas
Je	PRO:PER	je
et	KON	et
ne	ADV	ne
me	PRO:PER	me
une	DET:ART	un
qu'	PRO:REL	que
vous	PRO:PER	vous
moi	PRO:PER	moi
Ayant	VER:ppre	avoir
il	PRO:PER	il
suis	VER:pres	suivre|être
aura	VER:futu	avoir
<EOS>	<EOS>	<EOS>
d'	PRP	de
que	PRO:REL	que
<EOS>	<EOS>	<EOS>
mes	DET:POS	mon
ou	KON	ou
rapt	NOM	rapt
autorité	NOM	autorité
,	PUN	,
de	PRP	de
<EOS>	<EOS>	<EOS>
.	SENT	.
<EOS>	<EOS>	<EOS>
affaire	NOM	affaire
voir	VER:infi	voir
boîtes	NOM	boîte
sa	DET:POS	son
par	PRP	par
--	PUN	--
,	PUN	,
elle	PRO:PER	elle
bras	NOM	bras
vous	PRO:PER	vous
357.	NAM	@ord@
-je	PRO:PER	je
mademoiselle	NOM	mademoiselle
répondis	VER:simp	répondre
qui	PRO:REL	qui
XIXe	NUM	xixe
,	PUN	,
je	PRO:PER	je
enfant	NOM	enfant
la	DET:ART	le
Qui	PRO:REL	qui
,	PUN	,
--	PUN	--
Jeanne	NAM	jeanne
des	PRP:det	du
été	VER:pper	être
à	PRP	à
n'	ADV	ne
impunément	ADV	impunément
aura	VER:futu	avoir
.	SENT	.
rouvrant	VER:ppre	rouvrir
pas	ADV	pas
,	PUN	,
est	VER:pres	être
et	KON	et
elle	PRO:PER	elle
a	VER:pres	avoir
Puis	ADV	puis
accueillit	VER:simp	accueillir
le	DET:ART	le
et	KON	et
cette	PRO:DEM	ce
et	KON	et
.	SENT	.
354.	NAM	@ord@
-même	ADJ	même
me	PRO:PER	me
dent	NOM	dent
de	PRP	de
porte	NOM	porte
<EOS>	<EOS>	<EOS>
et	KON	et
.	SENT	.
La	DET:ART	le
eus	VER:simp	avoir
fait	VER:pper	faire
réclusion	NOM	réclusion
ne	ADV	ne
Elle	PRO:PER	elle
J'	PRO:PER	je
fini	VER:pper	finir
ils	PRO:PER	il
bonté	NOM	bonté
<EOS>	<EOS>	<EOS>
!	SENT	!
me	PRO:PER	me
sa	DET:POS	son
moi	PRO:PER	moi
vient	VER:pres	venir
aura	VER:futu	avoir
?	SENT	?
de	PRP	de
,	PUN	,
ses	DET:POS	son
un	DET:ART	un
de	PRP	de
la	DET:ART	le
je	PRO:PER	je
par	PRP	par
mit	VER:simp	mettre
Quiconque	PRO:IND	quiconque
me	PRO:PER	me
car	KON	car
cher	ADJ	cher
de	PRP	de
,	PUN	,
<EOS>	<EOS>	<EOS>
étaient	VER:impf	être
évanouir	VER:infi	évanouir
notre	DET:POS	notre
Cela	VER:simp	celer
certainement	ADV	certainement
Gabry	NAM	gabry
que	KON	que
.	SENT	.
il	PRO:PER	il
le	DET:ART	le
fraude	NOM	fraude
<EOS>	<EOS>	<EOS>
avez	VER:pres	avoir
la	DET:ART	le
encore	ADV	encore
les	PRO:PER	la|le
Madame	NOM	madame
ans	NOM	an
--	PUN	--
que	KON	que
,	PUN	,
emporte	VER:pres	emporter
elle	PRO:PER	elle
coquin	NOM	coquin
,	PUN	,
enlèvement	NOM	enlèvement
pendant	PRP	pendant
homme	NOM	homme
ou	KON	ou
,	PUN	,
dans	PRP	dans
-vous	PRO:PER	vous
ai	VER:pres	avoir
Miséricorde	NOM	miséricorde
silencieusement	ADV	silencieusement
,	PUN	,
mais	KON	mais
Là	ADV	là
Jeanne	NAM	jeanne
plus	ADV	plus
ou	KON	ou
le	DET:ART	le
un	NUM	un
étriers	NOM	étrier
subira	VER:futu	subir
le	DET:ART	le
cigares	NOM	cigare
!	SENT	!
endormi	VER:pper	endormir
quatre	NUM	quatre
ce	PRO:DEM	ce
fatigue	NOM	fatigue
mes	DET:POS	mon
M	VER:pper	m
bon	ADJ	bon
l'	DET:ART	le
l'	DET:ART	le
d'	PRP	de
poursuivi	VER:pper	poursuivre
chien	NOM	chien
protection	NOM	protection
la	DET:ART	le
des	PRP:det	du
mais	KON	mais
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
21	NUM	@card@
confiés	VER:pper	confier
demanda	VER:simp	demander
Gabry	NAM	gabry
vos	DET:POS	votre
face	NOM	face
maire	NOM	maire
fait	VER:pres	faire
votre	DET:POS	votre
de	PRP	de
--	PUN	--
<SEG>
effet	NOM	effet
son	DET:POS	son
ressource	NOM	ressource
on	PRO:PER	on
me	PRO:PER	me
matin	NOM	matin
là	ADV	là
ne	ADV	ne
,	PUN	,
cette	PRO:DEM	ce
quai	NOM	quai
faites	VER:pres	faire
Mais	KON	mais
il	PRO:PER	il
le	DET:ART	le
bel	ADJ	beau
caractère	NOM	caractère
.	SENT	.
elle	PRO:PER	elle
vers	PRP	vers
action	NOM	action
sont	VER:pres	être
,	PUN	,
en	PRP	en
Bretagne	NAM	bretagne
un	DET:ART	un
-je	PRO:PER	je
trop	ADV	trop
--	PUN	--
Comprenez	VER:pres	comprendre
de	PRP	de
lendemain	NOM	lendemain
qui	PRO:REL	qui
agrestes	ADJ	agreste
ne	ADV	ne
<EOS>	<EOS>	<EOS>
pareillement	ADV	pareillement
<EOS>	<EOS>	<EOS>
vouloir	NOM	vouloir
lamentai	VER:simp	lamenter
gamin	NOM	gamin
désire	VER:pres	désirer
présenter	VER:infi	présenter
Mais	KON	mais
l'	PRO:PER	la|le
,	PUN	,
vous	PRO:PER	vous
répondis	VER:simp	répondre
aussi	ADV	aussi
,	PUN	,
de	PRP	de
jeune	ADJ	jeune
<EOS>	<EOS>	<EOS>
.	SENT	.
mais	KON	mais
vient	VER:pres	venir
femme	NOM	femme
intérêt	NOM	intérêt
l'	DET:ART	le
c'	PRO:DEM	ce
.	SENT	.
nouveau	ADJ	nouveau
,	PUN	,
rien	NOM	rien
faire	VER:infi	faire
Bonnard	NAM	bonnard
plus	ADV	plus
vous	PRO:PER	vous
:	PUN	:
demandez	VER:pres	demander
,	PUN	,
paysans	NOM	paysan
capitulaire	NOM	capitulaire
nous	PRO:PER	nous
bras	NOM	bras
enfermer	VER:infi	enfermer
.	SENT	.
des	PRP:det	du
Moyen	NAM	moyen
je	PRO:PER	je
ou	KON	ou
chercher	VER:infi	chercher
à	PRP	à
je	PRO:PER	je
cher	ADJ	cher
que	KON	que
,	PUN	,
,	PUN	,
constitue	VER:pres	constituer
dynasties	NOM	dynastie
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
Girart	NAM	girart
par	PRP	par
enfant	NOM	enfant
faire	VER:infi	faire
lavande	NOM	lavande
.	SENT	.
de	PRP	de
bien	ADV	bien
dans	PRP	dans
il	PRO:PER	il
à	PRP	à
qui	PRO:REL	qui
si	KON	si
ôtons	VER:pres	ôter
nous	PRO:PER	nous
pas	ADV	pas
connaître	VER:infi	connaître
comme	ADV	comme
de	PRP	de
sous	PRP	sous
jeune	ADJ	jeune
de	PRP	de
Suis	VER:pres	suivre|être
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
est	VER:pres	être
l'	DET:ART	le
était	VER:impf	être
pipe	NOM	pipe
interrompit	VER:simp	interrompre
,	PUN	,
pas	ADV	pas
il	PRO:PER	il
Thérèse	NAM	thérèse
j'	PRO:PER	je
moins	ADV	moins
En	PRP	en
la	DET:ART	le
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
inquiétude	NOM	inquiétude
Roussillon	NAM	roussillon
était	VER:impf	être
plus	ADV	plus
connaissez	VER:pres	connaître
tout	PRO:IND	tout
vers	PRP	vers
.	SENT	.
draps	NOM	drap
faites	VER:pres	faire
et	KON	et
temps	NOM	temps
Mais	KON	mais
ajoute	VER:pres	ajouter
gardera	VER:futu	garder
madame	NOM	madame
que	PRO:REL	que
femme	NOM	femme
vieillard	NOM	vieillard
achève	VER:pres	achever
,	PUN	,
je	PRO:PER	je
,	PUN	,
vœu	NOM	vœu
consentement	NOM	consentement
.	SENT	.
qu'	PRO:REL	que
ravisseur	NOM	ravisseur
de	PRP	de
fils	NOM	fil|fils
rendait	VER:impf	rendre
la	DET:ART	le
jour	NOM	jour
embrassant	VER:ppre	embrasser
si	KON	si
,	PUN	,
qui	PRO:REL	qui
sont	VER:pres	être
prouver	VER:infi	prouver
voyez	VER:pres	voir
nuit	NOM	nuit
par	PRP	par
avais	VER:impf	avoir
.	SENT	.
,	PUN	,
parut	VER:simp	paraître
quatre	NUM	quatre
;	PUN	;
convînmes	VER:simp	convenir
demoiselle	NOM	demoiselle
<EOS>	<EOS>	<EOS>
que	PRO:REL	que
bien	ADV	bien
Je	PRO:PER	je
,	PUN	,
palier	NOM	palier
des	PRP:det	du
--	PUN	--
des	PRP:det	du
Alors	ADV	alors
,	PUN	,
désespérai	VER:simp	désespérer
passai	VER:simp	passer
ce	PRO:DEM	ce
qui	PRO:REL	qui
diable	NOM	diable
instant	NOM	instant
,	PUN	,
<EOS>	<EOS>	<EOS>
m'	PRO:PER	me
de	PRP	de
ainsi	ADV	ainsi
comme	ADV	comme
supplia	VER:simp	supplier
avec	PRP	avec
peu	ADV	peu
s'	PRO:PER	se
croit	VER:pres	croire
feu	NOM	feu
ordonnance	NOM	ordonnance
et	KON	et
que	PRO:REL	que
Que	KON	que
de	PRP	de
<EOS>	<EOS>	<EOS>
Paul	NAM	paul
de	PRP	de
,	PUN	,
-je	PRO:PER	je
à	PRP	à
me	PRO:PER	me
»	PUN:cit	»
à	PRP	à
,	PUN	,
donne	VER:pres	donner
la	DET:ART	le
ma	DET:POS	mon
!	SENT	!
-je	PRO:PER	je
perdu	VER:pper	perdre
tort	NOM	tort
vous	PRO:PER	vous
et	KON	et
Mais	KON	mais
la	DET:ART	le
ce	PRO:DEM	ce
monsieur	NOM	monsieur
jugé	VER:pper	juger
bien	ADV	bien
forge	NOM	forge
mon	DET:POS	mon
que	KON	que
vivement	ADV	vivement
,	PUN	,
.	SENT	.
équivoque	ADJ	équivoque
,	PUN	,
.	SENT	.
Je	PRO:PER	je
fille	NOM	fille
<EOS>	<EOS>	<EOS>
répondre	VER:infi	répondre
.	SENT	.
poursuites	NOM	poursuite
ramener	NOM	ramener
haleine	NOM	haleine
code	NOM	code
donc	ADV	donc
je	PRO:PER	je
la	PRO:PER	la
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
le	DET:ART	le
facile	ADJ	facile
il	PRO:PER	il
--	PUN	--
ordonnance	NOM	ordonnance
l'	DET:ART	le
ajouta-t-il	NOM	ajouta-t-il
dans	PRP	dans
et	KON	et
cette	PRO:DEM	ce
que	KON	que
il	PRO:PER	il
de	PRP	de
attendris	VER:pper	attendrir
et	KON	et
,	PUN	,
le	DET:ART	le
,	PUN	,
bonne	ADJ	bon
ferai	VER:futu	faire
et	KON	et
est	VER:pres	être
,	PUN	,
crime	NOM	crime
voir	VER:infi	voir
,	PUN	,
dix	NUM	dix
avenir	NOM	avenir
le	DET:ART	le
cher	ADV	cher
sans	PRP	sans
,	PUN	,
mais	KON	mais
,	PUN	,
du	PRP:det	du
très	ADV	très
nous	PRO:PER	nous
ne	ADV	ne
ou	KON	ou
Gabry	NAM	gabry
qui	PRO:REL	qui
reconduire	VER:infi	reconduire
portait	VER:impf	porter
lenteur	NOM	lenteur
On	PRO:PER	on
à	PRP	à
comme	KON	comme
parla	VER:simp	parler
Blois	NAM	blois
:	PUN	:
ce	PRO:DEM	ce
complicité	NOM	complicité
,	PUN	,
rappelle	VER:pres	rappeler
<EOS>	<EOS>	<EOS>
est	VER:pres	être
<EOS>	<EOS>	<EOS>
gredin	NOM	gredin
est-à-dire	ADV	est-à-dire
Vos	DET:POS	votre
pas	ADV	pas
à	PRP	à
rapt	NOM	rapt
minutes	NOM	minute
trouverai	VER:futu	trouver
forgeron	NOM	forgeron
Et	KON	et
du	PRP:det	du
je	PRO:PER	je
affaires	NOM	affaire
seul	ADJ	seul
pour	PRP	pour
paysan	NOM	paysan
lui	PRO:PER	lui
sa	DET:POS	son
quittâmes	VER:simp	quitter
Âge	ADJ	âge
?	SENT	?
puissé	ADJ	puissé
auprès	ADV	auprès
parce	KON	parce
-je	PRO:PER	je
sera	VER:futu	être
sans	PRP	sans
monsieur	NOM	monsieur
Cela	PRO:DEM	cela
voulais	VER:impf	vouloir
cet	PRO:DEM	ce
conseil	NOM	conseil
couleur	NOM	couleur
vérité	NOM	vérité
je	PRO:PER	je
vous	PRO:PER	vous
de	PRP	de
répondit	VER:simp	répondre
silencieusement	ADV	silencieusement
auront	VER:futu	avoir
-moi	PRO:PER	moi
était	VER:impf	être
...	PUN	...
l'	DET:ART	le
rapt	NOM	rapt
de	PRP	de
<EOS>	<EOS>	<EOS>
rien	ADV	rien
large	ADJ	large
termes	NOM	terme
,	PUN	,
,	PUN	,
trouveront	VER:futu	trouver
n'	ADV	ne
enlevée	VER:pper	enlever
de	PRP	de
M	NOM	m
des	PRP:det	du
dont	PRO:REL	dont
odeur	NOM	odeur
tard	ADV	tard
ordonnance	NOM	ordonnance
à	PRP	à
Vous	PRO:PER	vous
puni	VER:pper	punir
exacte	ADJ	exact
considéré	VER:pper	considérer
<EOS>	<EOS>	<EOS>
rapt	NOM	rapt
comme	KON	comme
rendre	VER:infi	rendre
le	DET:ART	le
de	PRP	de
,	PUN	,
de	PRP	de
sous	PRP	sous
elle	PRO:PER	elle
d'	PRP	de
J'	PRO:PER	je
en	PRP	en
s'	PRO:PER	se
.	SENT	.
suborné	VER:pper	suborner
délit	NOM	délit
<EOS>	<EOS>	<EOS>
pension	NOM	pension
vous	PRO:PER	vous
senteurs	NOM	senteur
mon	DET:POS	mon
fille	NOM	fille
<EOS>	<EOS>	<EOS>
le	DET:ART	le
m'	PRO:PER	me
défendit	VER:simp	défendre
,	PUN	,
situation	NOM	situation
compensation	NOM	compensation
Tantôt	ADV	tantôt
Jeanne	NAM	jeanne
me	PRO:PER	me
punis	VER:pper	punir
<EOS>	<EOS>	<EOS>
ans	NOM	an
on	PRO:PER	on
de	PRP	de
mineurs	ADJ	mineur
<EOS>	<EOS>	<EOS>
me	PRO:PER	me
,	PUN	,
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
